"master_metadata_album_artist_name","master_metadata_track_name","master_metadata_album_album_name","spotify_track_uri","genres","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"Alcomindz","Jeœli Kochasz","Dziki, Suki, Lampki","spotify:track:59g4XDQw7caUvn0Gc8d4SP","polish trap",0.689,0.871,4,-6.026,0,0.0386,0.143,1.3e-06,0.482,0.594,130.024,"audio_features","59g4XDQw7caUvn0Gc8d4SP","spotify:track:59g4XDQw7caUvn0Gc8d4SP","https://api.spotify.com/v1/tracks/59g4XDQw7caUvn0Gc8d4SP","https://api.spotify.com/v1/audio-analysis/59g4XDQw7caUvn0Gc8d4SP",207778,4
"Alcomindz","Dywan","Dziki, Suki, Lampki","spotify:track:2Iy7kpFJ07cS9c6fVQPCMH","polish trap",0.613,0.745,8,-6.395,0,0.132,0.246,0,0.0742,0.384,139.957,"audio_features","2Iy7kpFJ07cS9c6fVQPCMH","spotify:track:2Iy7kpFJ07cS9c6fVQPCMH","https://api.spotify.com/v1/tracks/2Iy7kpFJ07cS9c6fVQPCMH","https://api.spotify.com/v1/audio-analysis/2Iy7kpFJ07cS9c6fVQPCMH",171598,4
"Alcomindz","Zgaœ Lamkie","Dziki, Suki, Lampki","spotify:track:63hyfFkJ89495sTdp04fcV","polish trap",0.732,0.51,8,-6.168,1,0.0718,0.296,0,0.0854,0.244,130.047,"audio_features","63hyfFkJ89495sTdp04fcV","spotify:track:63hyfFkJ89495sTdp04fcV","https://api.spotify.com/v1/tracks/63hyfFkJ89495sTdp04fcV","https://api.spotify.com/v1/audio-analysis/63hyfFkJ89495sTdp04fcV",254067,4
"Alcomindz","Musisz Jeœæ","Dziki, Suki, Lampki","spotify:track:6435Ufex2n8eSUVZt4Zeos","polish trap",0.635,0.617,2,-5.473,0,0.111,0.377,0,0.113,0.375,125.075,"audio_features","6435Ufex2n8eSUVZt4Zeos","spotify:track:6435Ufex2n8eSUVZt4Zeos","https://api.spotify.com/v1/tracks/6435Ufex2n8eSUVZt4Zeos","https://api.spotify.com/v1/audio-analysis/6435Ufex2n8eSUVZt4Zeos",170057,4
"Alcomindz","Dirtinastki","Dziki, Suki, Lampki","spotify:track:4ZHkmZSu2gbn7Xyaa0Dms8","polish trap",0.601,0.711,9,-6.953,0,0.0552,0.259,0,0.074,0.622,130.122,"audio_features","4ZHkmZSu2gbn7Xyaa0Dms8","spotify:track:4ZHkmZSu2gbn7Xyaa0Dms8","https://api.spotify.com/v1/tracks/4ZHkmZSu2gbn7Xyaa0Dms8","https://api.spotify.com/v1/audio-analysis/4ZHkmZSu2gbn7Xyaa0Dms8",223033,4
"Yung Hurn","Ponny","Y","spotify:track:2v9mkWbudA9g01HcSlkDI6","german hip hop, phonk",0.968,0.675,5,-9.248,0,0.309,0.334,0.000141,0.0883,0.532,130.004,"audio_features","2v9mkWbudA9g01HcSlkDI6","spotify:track:2v9mkWbudA9g01HcSlkDI6","https://api.spotify.com/v1/tracks/2v9mkWbudA9g01HcSlkDI6","https://api.spotify.com/v1/audio-analysis/2v9mkWbudA9g01HcSlkDI6",162600,4
"Kukon","Ca³a noc w samolocie (feat. Ka-Meal)","Kraków, Marzec 2020 (feat. Ka-Meal)","spotify:track:1U0lB1JuOWkYXkYyad9XVv","polish hip hop, polish trap",0.609,0.424,8,-12.94,1,0.293,0.448,0.0175,0.131,0.545,79.897,"audio_features","1U0lB1JuOWkYXkYyad9XVv","spotify:track:1U0lB1JuOWkYXkYyad9XVv","https://api.spotify.com/v1/tracks/1U0lB1JuOWkYXkYyad9XVv","https://api.spotify.com/v1/audio-analysis/1U0lB1JuOWkYXkYyad9XVv",138500,4
"Kukon","Gruba Ryba","Ogrody Mixtape","spotify:track:0h57PWPNkXEyfiuxY9raJN","polish hip hop, polish trap",0.684,0.619,5,-6.686,0,0.376,0.693,0,0.112,0.512,175.751,"audio_features","0h57PWPNkXEyfiuxY9raJN","spotify:track:0h57PWPNkXEyfiuxY9raJN","https://api.spotify.com/v1/tracks/0h57PWPNkXEyfiuxY9raJN","https://api.spotify.com/v1/audio-analysis/0h57PWPNkXEyfiuxY9raJN",178547,4
"Kukon","Hello - Moto","Afera","spotify:track:6HMbzpom013FTSPPgT9cJW","polish hip hop, polish trap",0.777,0.63,11,-4.594,1,0.0615,0.0248,2.59e-06,0.328,0.525,89.013,"audio_features","6HMbzpom013FTSPPgT9cJW","spotify:track:6HMbzpom013FTSPPgT9cJW","https://api.spotify.com/v1/tracks/6HMbzpom013FTSPPgT9cJW","https://api.spotify.com/v1/audio-analysis/6HMbzpom013FTSPPgT9cJW",158467,4
"Quebonafide","ASPARTAM","ROMANTIC PSYCHO","spotify:track:25zU3Mo74b4uzIqop5Hc4T","polish hip hop",0.7,0.381,7,-9.857,1,0.116,0.513,0,0.366,0.468,130.109,"audio_features","25zU3Mo74b4uzIqop5Hc4T","spotify:track:25zU3Mo74b4uzIqop5Hc4T","https://api.spotify.com/v1/tracks/25zU3Mo74b4uzIqop5Hc4T","https://api.spotify.com/v1/audio-analysis/25zU3Mo74b4uzIqop5Hc4T",204973,4
"Quebonafide","ROMANTICPSYCHO","ROMANTIC PSYCHO","spotify:track:4seR2zKmDX8LLSFEyum42k","polish hip hop",0.577,0.683,8,-7.357,1,0.337,0.707,0,0.133,0.803,78.713,"audio_features","4seR2zKmDX8LLSFEyum42k","spotify:track:4seR2zKmDX8LLSFEyum42k","https://api.spotify.com/v1/tracks/4seR2zKmDX8LLSFEyum42k","https://api.spotify.com/v1/audio-analysis/4seR2zKmDX8LLSFEyum42k",216560,4
"Quebonafide","GAZPROM","ROMANTIC PSYCHO","spotify:track:4NwWyazGpdIDDeOPcgnNDj","polish hip hop",0.708,0.815,10,-4.997,0,0.221,0.233,0,0.422,0.645,92.055,"audio_features","4NwWyazGpdIDDeOPcgnNDj","spotify:track:4NwWyazGpdIDDeOPcgnNDj","https://api.spotify.com/v1/tracks/4NwWyazGpdIDDeOPcgnNDj","https://api.spotify.com/v1/audio-analysis/4NwWyazGpdIDDeOPcgnNDj",194827,4
"Quebonafide","COJESTMA£PY","ROMANTIC PSYCHO","spotify:track:6BUj97AV6qwYB7m8Yjr4NJ","polish hip hop",0.695,0.759,7,-5.86,0,0.111,0.577,0,0.0384,0.498,95.995,"audio_features","6BUj97AV6qwYB7m8Yjr4NJ","spotify:track:6BUj97AV6qwYB7m8Yjr4NJ","https://api.spotify.com/v1/tracks/6BUj97AV6qwYB7m8Yjr4NJ","https://api.spotify.com/v1/audio-analysis/6BUj97AV6qwYB7m8Yjr4NJ",180867,4
"Quebonafide","TÊSKNIÊZASTARYMKANYE","ROMANTIC PSYCHO","spotify:track:3kuTcHSXvQYaq8wsMc6K4P","polish hip hop",0.804,0.635,1,-8.16,1,0.335,0.435,0,0.249,0.499,85.023,"audio_features","3kuTcHSXvQYaq8wsMc6K4P","spotify:track:3kuTcHSXvQYaq8wsMc6K4P","https://api.spotify.com/v1/tracks/3kuTcHSXvQYaq8wsMc6K4P","https://api.spotify.com/v1/audio-analysis/3kuTcHSXvQYaq8wsMc6K4P",183773,4
"Quebonafide","ŒWIATTOMÓJPLACZABAW","ROMANTIC PSYCHO","spotify:track:0GxXEdmiQG1QwhbBnUW12T","polish hip hop",0.788,0.787,11,-5.527,0,0.226,0.131,0,0.725,0.742,120.024,"audio_features","0GxXEdmiQG1QwhbBnUW12T","spotify:track:0GxXEdmiQG1QwhbBnUW12T","https://api.spotify.com/v1/tracks/0GxXEdmiQG1QwhbBnUW12T","https://api.spotify.com/v1/audio-analysis/0GxXEdmiQG1QwhbBnUW12T",163997,4
"Mata","Nero","100 dni do matury","spotify:track:3zQwSlwBo075R2kqRavZmu","polish hip hop, polish trap",0.544,0.503,10,-10.868,0,0.259,0.338,0.228,0.111,0.201,160.312,"audio_features","3zQwSlwBo075R2kqRavZmu","spotify:track:3zQwSlwBo075R2kqRavZmu","https://api.spotify.com/v1/tracks/3zQwSlwBo075R2kqRavZmu","https://api.spotify.com/v1/audio-analysis/3zQwSlwBo075R2kqRavZmu",198000,4
"Yung Hurn","Nichts mehr fühlen","Nichts mehr fühlen","spotify:track:7Jmss3QIGYJqKbWKF8O708","german hip hop, phonk",0.81,0.637,9,-8.572,1,0.0605,0.0168,0.0607,0.109,0.2,93.994,"audio_features","7Jmss3QIGYJqKbWKF8O708","spotify:track:7Jmss3QIGYJqKbWKF8O708","https://api.spotify.com/v1/tracks/7Jmss3QIGYJqKbWKF8O708","https://api.spotify.com/v1/audio-analysis/7Jmss3QIGYJqKbWKF8O708",175000,4
"Ed Sheeran","Perfect","÷ (Deluxe)","spotify:track:0tgVpDi06FyKpA1z0VMD4v","pop, uk pop",0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,"audio_features","0tgVpDi06FyKpA1z0VMD4v","spotify:track:0tgVpDi06FyKpA1z0VMD4v","https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v","https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v",263400,3
"Yung Hurn","Diamant - Love Hotel Band","Love Hotel","spotify:track:4Jgixvgzo7k92E9obLSFs3","german hip hop, phonk",0.738,0.404,11,-7.891,0,0.0509,0.17,3.06e-06,0.089,0.211,110.036,"audio_features","4Jgixvgzo7k92E9obLSFs3","spotify:track:4Jgixvgzo7k92E9obLSFs3","https://api.spotify.com/v1/tracks/4Jgixvgzo7k92E9obLSFs3","https://api.spotify.com/v1/audio-analysis/4Jgixvgzo7k92E9obLSFs3",208422,4
"Yung Hurn","Popo","Popo","spotify:track:4fH2192hztpmP1ZNCVMMji","german hip hop, phonk",0.909,0.637,7,-9.495,1,0.0856,0.0432,0.439,0.108,0.521,120.02,"audio_features","4fH2192hztpmP1ZNCVMMji","spotify:track:4fH2192hztpmP1ZNCVMMji","https://api.spotify.com/v1/tracks/4fH2192hztpmP1ZNCVMMji","https://api.spotify.com/v1/audio-analysis/4fH2192hztpmP1ZNCVMMji",258000,4
"Nimo","Wie Falco","K!K!","spotify:track:6ZyLo7sln0QFP7YXqgXCU8","german hip hop, swedish hip hop",0.834,0.674,10,-5.21,0,0.0972,0.102,0,0.0903,0.828,137.04,"audio_features","6ZyLo7sln0QFP7YXqgXCU8","spotify:track:6ZyLo7sln0QFP7YXqgXCU8","https://api.spotify.com/v1/tracks/6ZyLo7sln0QFP7YXqgXCU8","https://api.spotify.com/v1/audio-analysis/6ZyLo7sln0QFP7YXqgXCU8",252960,4
"Yung Hurn","Cabrio","Y","spotify:track:21OhEZYcZ0irUAdW2O9zFU","german hip hop, phonk",0.442,0.38,8,-10.407,1,0.138,0.355,0.00407,0.109,0.157,84.792,"audio_features","21OhEZYcZ0irUAdW2O9zFU","spotify:track:21OhEZYcZ0irUAdW2O9zFU","https://api.spotify.com/v1/tracks/21OhEZYcZ0irUAdW2O9zFU","https://api.spotify.com/v1/audio-analysis/21OhEZYcZ0irUAdW2O9zFU",185213,4
"Yung Hurn","Y. HURN wieso?","1220","spotify:track:2nsYh9MKaogwj9eD866NPG","german hip hop, phonk",0.889,0.567,9,-4.303,1,0.0811,0.0542,0.134,0.104,0.321,75.993,"audio_features","2nsYh9MKaogwj9eD866NPG","spotify:track:2nsYh9MKaogwj9eD866NPG","https://api.spotify.com/v1/tracks/2nsYh9MKaogwj9eD866NPG","https://api.spotify.com/v1/audio-analysis/2nsYh9MKaogwj9eD866NPG",158937,3
"Yung Hurn","Blumé","Love Hotel","spotify:track:2XCCjSTSCED2f46cfI5nvK","german hip hop, phonk",0.956,0.292,1,-5.98,1,0.279,0.303,0,0.0874,0.656,104.003,"audio_features","2XCCjSTSCED2f46cfI5nvK","spotify:track:2XCCjSTSCED2f46cfI5nvK","https://api.spotify.com/v1/tracks/2XCCjSTSCED2f46cfI5nvK","https://api.spotify.com/v1/audio-analysis/2XCCjSTSCED2f46cfI5nvK",140255,4
"Yung Hurn","Bianco","In Memory of Yung Hurn - Classic Compilation","spotify:track:1vfVPUkl5v0HXWCEgQJHOf","german hip hop, phonk",0.862,0.64,4,-6.434,0,0.0735,0.126,1.02e-05,0.0993,0.363,140.03,"audio_features","1vfVPUkl5v0HXWCEgQJHOf","spotify:track:1vfVPUkl5v0HXWCEgQJHOf","https://api.spotify.com/v1/tracks/1vfVPUkl5v0HXWCEgQJHOf","https://api.spotify.com/v1/audio-analysis/1vfVPUkl5v0HXWCEgQJHOf",234171,4
"Yung Hurn","Rot","Love Hotel","spotify:track:0Zo99r9Sz0HP8G808Qxpg1","german hip hop, phonk",0.671,0.502,11,-9.119,0,0.0966,0.0212,0.000109,0.134,0.37,67.356,"audio_features","0Zo99r9Sz0HP8G808Qxpg1","spotify:track:0Zo99r9Sz0HP8G808Qxpg1","https://api.spotify.com/v1/tracks/0Zo99r9Sz0HP8G808Qxpg1","https://api.spotify.com/v1/audio-analysis/0Zo99r9Sz0HP8G808Qxpg1",181816,5
"Bia³as","Œwiêto ogródka","Diamentowy Las","spotify:track:3zTqGuGyxdkNeHUdgj9Din","polish hip hop, polish trap",0.833,0.603,9,-8.025,1,0.18,0.636,0,0.322,0.703,135.035,"audio_features","3zTqGuGyxdkNeHUdgj9Din","spotify:track:3zTqGuGyxdkNeHUdgj9Din","https://api.spotify.com/v1/tracks/3zTqGuGyxdkNeHUdgj9Din","https://api.spotify.com/v1/audio-analysis/3zTqGuGyxdkNeHUdgj9Din",167253,4
"Bia³as","W Imiê Ojca Trapu","H8M5","spotify:track:5Yz8rIkM6nymbUpLh9ubP3","polish hip hop, polish trap",0.772,0.724,8,-6.312,1,0.332,0.197,0,0.4,0.696,143.836,"audio_features","5Yz8rIkM6nymbUpLh9ubP3","spotify:track:5Yz8rIkM6nymbUpLh9ubP3","https://api.spotify.com/v1/tracks/5Yz8rIkM6nymbUpLh9ubP3","https://api.spotify.com/v1/audio-analysis/5Yz8rIkM6nymbUpLh9ubP3",148747,4
"Malik Montana","W IMIE LEPSZEGO JUTRA","Tijara","spotify:track:5PygXNfVv3lRJOgg3sgJ2g","polish hip hop, polish trap",0.428,0.524,2,-8.703,1,0.385,0.61,0,0.484,0.157,84.241,"audio_features","5PygXNfVv3lRJOgg3sgJ2g","spotify:track:5PygXNfVv3lRJOgg3sgJ2g","https://api.spotify.com/v1/tracks/5PygXNfVv3lRJOgg3sgJ2g","https://api.spotify.com/v1/audio-analysis/5PygXNfVv3lRJOgg3sgJ2g",145813,4
"Mata","¯ó³te flamastry i grube katechetki","100 dni do matury","spotify:track:0GZfZOUpFBfArX6F50LXyf","polish hip hop, polish trap",0.833,0.491,8,-10.669,1,0.218,0.679,0.0696,0.109,0.259,130.053,"audio_features","0GZfZOUpFBfArX6F50LXyf","spotify:track:0GZfZOUpFBfArX6F50LXyf","https://api.spotify.com/v1/tracks/0GZfZOUpFBfArX6F50LXyf","https://api.spotify.com/v1/audio-analysis/0GZfZOUpFBfArX6F50LXyf",256040,4
"Mata","Wino Sangrita (s01e01)","100 dni do matury","spotify:track:2djOm6ZTZ8UIjS5pUc5Xqk","polish hip hop, polish trap",0.798,0.545,7,-9.991,0,0.429,0.116,0,0.0706,0.231,81.037,"audio_features","2djOm6ZTZ8UIjS5pUc5Xqk","spotify:track:2djOm6ZTZ8UIjS5pUc5Xqk","https://api.spotify.com/v1/tracks/2djOm6ZTZ8UIjS5pUc5Xqk","https://api.spotify.com/v1/audio-analysis/2djOm6ZTZ8UIjS5pUc5Xqk",294760,4
"Mata","Cafe PRL","100 dni do matury","spotify:track:4fxdAGtDLyKnPXGpc1AwYM","polish hip hop, polish trap",0.904,0.64,0,-9.095,0,0.242,0.331,0,0.141,0.745,109.995,"audio_features","4fxdAGtDLyKnPXGpc1AwYM","spotify:track:4fxdAGtDLyKnPXGpc1AwYM","https://api.spotify.com/v1/tracks/4fxdAGtDLyKnPXGpc1AwYM","https://api.spotify.com/v1/audio-analysis/4fxdAGtDLyKnPXGpc1AwYM",208427,4
"Mata","Piszê to na matmie","100 dni do matury","spotify:track:0l9XhUIYk2EjT6MHdh4wJU","polish hip hop, polish trap",0.71,0.5,8,-9.923,1,0.253,0.567,0.000207,0.107,0.439,100.025,"audio_features","0l9XhUIYk2EjT6MHdh4wJU","spotify:track:0l9XhUIYk2EjT6MHdh4wJU","https://api.spotify.com/v1/tracks/0l9XhUIYk2EjT6MHdh4wJU","https://api.spotify.com/v1/audio-analysis/0l9XhUIYk2EjT6MHdh4wJU",257400,4
"Gedz","Kamikaze","Stamina","spotify:track:4PNNt9z0kYdZhmCCIblQDh","polish alternative rap, polish hip hop, polish trap",0.755,0.482,7,-4.713,0,0.0459,0.0865,4.8e-06,0.14,0.381,150.04,"audio_features","4PNNt9z0kYdZhmCCIblQDh","spotify:track:4PNNt9z0kYdZhmCCIblQDh","https://api.spotify.com/v1/tracks/4PNNt9z0kYdZhmCCIblQDh","https://api.spotify.com/v1/audio-analysis/4PNNt9z0kYdZhmCCIblQDh",179200,4
"Gedz","Yin Yang","Yin Yang (Remix)","spotify:track:76mbVZYGpXsdQQRmGqt0uu","polish alternative rap, polish hip hop, polish trap",0.623,0.904,7,-4.877,0,0.266,0.0793,0,0.155,0.328,141.082,"audio_features","76mbVZYGpXsdQQRmGqt0uu","spotify:track:76mbVZYGpXsdQQRmGqt0uu","https://api.spotify.com/v1/tracks/76mbVZYGpXsdQQRmGqt0uu","https://api.spotify.com/v1/audio-analysis/76mbVZYGpXsdQQRmGqt0uu",250000,4
"Gedz","Chcx Chcx","Stamina","spotify:track:7qp3gv9oCzNvOSuFKhk5Cq","polish alternative rap, polish hip hop, polish trap",0.843,0.845,11,-3.189,1,0.276,0.235,2.92e-06,0.129,0.819,131.116,"audio_features","7qp3gv9oCzNvOSuFKhk5Cq","spotify:track:7qp3gv9oCzNvOSuFKhk5Cq","https://api.spotify.com/v1/tracks/7qp3gv9oCzNvOSuFKhk5Cq","https://api.spotify.com/v1/audio-analysis/7qp3gv9oCzNvOSuFKhk5Cq",214351,4
"Gedz","Otch³añ","Bohema","spotify:track:3H7CjLUOn55IH3p9U6USX6","polish alternative rap, polish hip hop, polish trap",0.694,0.64,0,-5.83,0,0.133,0.0645,0,0.522,0.282,135.052,"audio_features","3H7CjLUOn55IH3p9U6USX6","spotify:track:3H7CjLUOn55IH3p9U6USX6","https://api.spotify.com/v1/tracks/3H7CjLUOn55IH3p9U6USX6","https://api.spotify.com/v1/audio-analysis/3H7CjLUOn55IH3p9U6USX6",192000,4
"Gedz","Zasiêg","Stamina","spotify:track:1mSEiFG3OFg6G1ogHP7IXW","polish alternative rap, polish hip hop, polish trap",0.686,0.735,3,-3.798,0,0.0361,0.0189,1.5e-05,0.295,0.306,129.929,"audio_features","1mSEiFG3OFg6G1ogHP7IXW","spotify:track:1mSEiFG3OFg6G1ogHP7IXW","https://api.spotify.com/v1/tracks/1mSEiFG3OFg6G1ogHP7IXW","https://api.spotify.com/v1/audio-analysis/1mSEiFG3OFg6G1ogHP7IXW",204846,4
"Gedz","(Pe³en) Zasiêg","STAMINA (Suplement)","spotify:track:2IHYZcwJj6P3AKBPtHc0Of","polish alternative rap, polish hip hop, polish trap",0.821,0.797,1,-4.56,1,0.159,0.25,0.000186,0.071,0.697,148.997,"audio_features","2IHYZcwJj6P3AKBPtHc0Of","spotify:track:2IHYZcwJj6P3AKBPtHc0Of","https://api.spotify.com/v1/tracks/2IHYZcwJj6P3AKBPtHc0Of","https://api.spotify.com/v1/audio-analysis/2IHYZcwJj6P3AKBPtHc0Of",161074,4
"Gedz","Krzy¿","Stamina","spotify:track:3EynVCcidEpRdfZskkoD3Y","polish alternative rap, polish hip hop, polish trap",0.67,0.678,1,-6.233,0,0.292,0.0726,0,0.223,0.69,171.994,"audio_features","3EynVCcidEpRdfZskkoD3Y","spotify:track:3EynVCcidEpRdfZskkoD3Y","https://api.spotify.com/v1/tracks/3EynVCcidEpRdfZskkoD3Y","https://api.spotify.com/v1/audio-analysis/3EynVCcidEpRdfZskkoD3Y",184884,4
"Gedz","Panamera","Stamina","spotify:track:2kGzh4It4MFghDKJSHYzDX","polish alternative rap, polish hip hop, polish trap",0.72,0.843,11,-3.428,1,0.231,0.0572,0,0.734,0.551,156.144,"audio_features","2kGzh4It4MFghDKJSHYzDX","spotify:track:2kGzh4It4MFghDKJSHYzDX","https://api.spotify.com/v1/tracks/2kGzh4It4MFghDKJSHYzDX","https://api.spotify.com/v1/audio-analysis/2kGzh4It4MFghDKJSHYzDX",175386,4
"Gedz","Gehenna","Stamina","spotify:track:6S3XS6zww4ofWpGNvXTKii","polish alternative rap, polish hip hop, polish trap",0.836,0.498,1,-5.695,1,0.416,0.11,0,0.214,0.608,84.978,"audio_features","6S3XS6zww4ofWpGNvXTKii","spotify:track:6S3XS6zww4ofWpGNvXTKii","https://api.spotify.com/v1/tracks/6S3XS6zww4ofWpGNvXTKii","https://api.spotify.com/v1/audio-analysis/6S3XS6zww4ofWpGNvXTKii",163765,4
"Gedz","Brutal","Endless 404","spotify:track:4WSr0tEGUXI9cB9R2Ceqwn","polish alternative rap, polish hip hop, polish trap",0.753,0.849,8,-10.222,1,0.053,0.0993,0.865,0.167,0.708,130.029,"audio_features","4WSr0tEGUXI9cB9R2Ceqwn","spotify:track:4WSr0tEGUXI9cB9R2Ceqwn","https://api.spotify.com/v1/tracks/4WSr0tEGUXI9cB9R2Ceqwn","https://api.spotify.com/v1/audio-analysis/4WSr0tEGUXI9cB9R2Ceqwn",334154,4
"Gedz","Moma","Bohema","spotify:track:7pybL9WfisdOfwsjaTtlKj","polish alternative rap, polish hip hop, polish trap",0.841,0.701,7,-6.377,1,0.24,0.114,0,0.181,0.561,84.968,"audio_features","7pybL9WfisdOfwsjaTtlKj","spotify:track:7pybL9WfisdOfwsjaTtlKj","https://api.spotify.com/v1/tracks/7pybL9WfisdOfwsjaTtlKj","https://api.spotify.com/v1/audio-analysis/7pybL9WfisdOfwsjaTtlKj",206336,4
"Gedz","Równowaga","Bohema","spotify:track:5Fgae9GPQN2jQIW1fOUvh5","polish alternative rap, polish hip hop, polish trap",0.378,0.651,8,-7.761,0,0.211,0.181,8.69e-06,0.115,0.361,81.921,"audio_features","5Fgae9GPQN2jQIW1fOUvh5","spotify:track:5Fgae9GPQN2jQIW1fOUvh5","https://api.spotify.com/v1/tracks/5Fgae9GPQN2jQIW1fOUvh5","https://api.spotify.com/v1/audio-analysis/5Fgae9GPQN2jQIW1fOUvh5",263470,4
"Gedz","Bali","Bohema","spotify:track:6qa5AvDGpHe9j8EczP8Xe9","polish alternative rap, polish hip hop, polish trap",0.86,0.678,7,-7.35,0,0.163,0.075,0,0.105,0.513,84.978,"audio_features","6qa5AvDGpHe9j8EczP8Xe9","spotify:track:6qa5AvDGpHe9j8EczP8Xe9","https://api.spotify.com/v1/tracks/6qa5AvDGpHe9j8EczP8Xe9","https://api.spotify.com/v1/audio-analysis/6qa5AvDGpHe9j8EczP8Xe9",206118,4
"Sobel","Restart","Pu³apka Na Motyle","spotify:track:4K44a8EKANhw3icZ2nklur","polish trap",0.53,0.419,5,-9.162,0,0.189,0.594,3.5e-05,0.134,0.153,112.717,"audio_features","4K44a8EKANhw3icZ2nklur","spotify:track:4K44a8EKANhw3icZ2nklur","https://api.spotify.com/v1/tracks/4K44a8EKANhw3icZ2nklur","https://api.spotify.com/v1/audio-analysis/4K44a8EKANhw3icZ2nklur",172933,4
"Oki","JEDEN DZIEÑ","77747mixtape","spotify:track:2qtXvyQ1ELoWpZd4XYuvJ9","polish hip hop",0.764,0.452,5,-7.837,0,0.0397,0.175,0,0.105,0.749,92.998,"audio_features","2qtXvyQ1ELoWpZd4XYuvJ9","spotify:track:2qtXvyQ1ELoWpZd4XYuvJ9","https://api.spotify.com/v1/tracks/2qtXvyQ1ELoWpZd4XYuvJ9","https://api.spotify.com/v1/audio-analysis/2qtXvyQ1ELoWpZd4XYuvJ9",242027,4
"Oki","77747","77747mixtape","spotify:track:10SzYOuaICLonIYbi6iVae","polish hip hop",0.725,0.751,4,-6.385,1,0.12,0.0806,0,0.235,0.365,126.037,"audio_features","10SzYOuaICLonIYbi6iVae","spotify:track:10SzYOuaICLonIYbi6iVae","https://api.spotify.com/v1/tracks/10SzYOuaICLonIYbi6iVae","https://api.spotify.com/v1/audio-analysis/10SzYOuaICLonIYbi6iVae",190480,4
"Oki","POLITYK","77747mixtape","spotify:track:3sDCNkxwk4Kqihlz1QxWJK","polish hip hop",0.759,0.733,8,-5.895,1,0.286,0.0939,0,0.158,0.622,84.923,"audio_features","3sDCNkxwk4Kqihlz1QxWJK","spotify:track:3sDCNkxwk4Kqihlz1QxWJK","https://api.spotify.com/v1/tracks/3sDCNkxwk4Kqihlz1QxWJK","https://api.spotify.com/v1/audio-analysis/3sDCNkxwk4Kqihlz1QxWJK",152471,4
"Oki","ZA KA¯D¥ Z MOICH PRÓŒB","77747mixtape","spotify:track:592SGMIn2OwoFLWpsKdIAW","polish hip hop",0.712,0.714,1,-5.497,1,0.196,0.0418,0,0.0702,0.421,159.736,"audio_features","592SGMIn2OwoFLWpsKdIAW","spotify:track:592SGMIn2OwoFLWpsKdIAW","https://api.spotify.com/v1/tracks/592SGMIn2OwoFLWpsKdIAW","https://api.spotify.com/v1/audio-analysis/592SGMIn2OwoFLWpsKdIAW",175933,4
"Oki","Na kodach","47playground","spotify:track:5tbOSsjL1NP5f5sUQFm53l","polish hip hop",0.811,0.659,1,-4.424,1,0.316,0.284,0,0.128,0.609,81.014,"audio_features","5tbOSsjL1NP5f5sUQFm53l","spotify:track:5tbOSsjL1NP5f5sUQFm53l","https://api.spotify.com/v1/tracks/5tbOSsjL1NP5f5sUQFm53l","https://api.spotify.com/v1/audio-analysis/5tbOSsjL1NP5f5sUQFm53l",166853,4
"Oki","NOWY CZEK","77747mixtape","spotify:track:7A0jGGmKpYRbhBZNnhv5ny","polish hip hop",0.46,0.62,8,-7.31,0,0.41,0.0364,1.08e-06,0.1,0.276,170.664,"audio_features","7A0jGGmKpYRbhBZNnhv5ny","spotify:track:7A0jGGmKpYRbhBZNnhv5ny","https://api.spotify.com/v1/tracks/7A0jGGmKpYRbhBZNnhv5ny","https://api.spotify.com/v1/audio-analysis/7A0jGGmKpYRbhBZNnhv5ny",170827,4
"Oki","Justin Bieber","47playground","spotify:track:3xLWwOVRM6QS1XjHP51HHR","polish hip hop",0.849,0.673,9,-5.281,0,0.107,0.072,0,0.165,0.755,127.943,"audio_features","3xLWwOVRM6QS1XjHP51HHR","spotify:track:3xLWwOVRM6QS1XjHP51HHR","https://api.spotify.com/v1/tracks/3xLWwOVRM6QS1XjHP51HHR","https://api.spotify.com/v1/audio-analysis/3xLWwOVRM6QS1XjHP51HHR",200413,4
"Oki","Pull Up Faded","47playground","spotify:track:655rQ329G1ROJ9oYvb5KbA","polish hip hop",0.535,0.691,10,-6.443,0,0.114,0.394,0,0.0819,0.0499,85.228,"audio_features","655rQ329G1ROJ9oYvb5KbA","spotify:track:655rQ329G1ROJ9oYvb5KbA","https://api.spotify.com/v1/tracks/655rQ329G1ROJ9oYvb5KbA","https://api.spotify.com/v1/audio-analysis/655rQ329G1ROJ9oYvb5KbA",171520,5
"Oki","Drug","47universe","spotify:track:3I64dvUHdzj1ZE333duVBJ","polish hip hop",0.663,0.58,1,-7.636,0,0.216,0.291,0,0.635,0.151,120.003,"audio_features","3I64dvUHdzj1ZE333duVBJ","spotify:track:3I64dvUHdzj1ZE333duVBJ","https://api.spotify.com/v1/tracks/3I64dvUHdzj1ZE333duVBJ","https://api.spotify.com/v1/audio-analysis/3I64dvUHdzj1ZE333duVBJ",188292,4
