"ts","artistName","trackName","ms_played"
"2021-11-08 15:51","Young Leosia","Baila Ella",233725
"2021-11-08 16:13","Young Leosia","Baila Ella",197341
"2021-11-08 16:17","Young Leosia","Baila Ella",197341
"2021-11-08 16:20","Young Leosia","Baila Ella",197341
"2021-11-08 16:23","Young Leosia","Baila Ella",197341
"2021-11-08 16:23","Young Leosia","Baila Ella",12629
"2021-11-09 14:58","Young Leosia","Baila Ella",302358
"2021-11-09 15:01","Young Leosia","Baila Ella",197341
"2021-11-09 15:03","Young Leosia","Baila Ella",109188
"2021-11-09 15:03","DeBarge","I Like It",4945
"2021-11-09 15:07","DeBarge","Rhythm Of The Night",229106
"2021-11-09 15:11","DeBarge","Rhythm Of The Night",229106
"2021-11-09 15:15","DeBarge","Rhythm Of The Night",229106
"2021-11-09 17:27","DeBarge","I Like It",2577
"2021-11-09 17:27","DeBarge","Rhythm Of The Night",357518
"2021-11-09 17:32","JAY-Z","Made In America",292066
"2021-11-09 17:34","JAY-Z","Why I Love You",133531
"2021-11-09 17:38","JAY-Z","Made In America",170225
"2021-11-09 19:23","JAY-Z","Made In America",246319
"2021-11-09 19:27","Kanye West","Family Business",9364
"2021-11-09 19:27","JAY-Z","Why I Love You",201373
"2021-11-09 19:59","Young Leosia","Baila Ella",44458
"2021-11-09 19:59","Young Leosia","Wyspy",21365
"2021-11-09 19:59","Young Leosia","Stonerki",13311
"2021-11-09 20:00","Young Leosia","Solitaire",21429
"2021-11-09 20:00","Young Leosia","Szklanki",14570
"2021-11-09 20:33","Radiohead","How to Disappear Completely",140842
"2021-11-10 19:35","Gorillaz","Kids with Guns",1471
"2021-11-10 19:35","Led Zeppelin","Stairway to Heaven - Remaster",1664
"2021-11-10 19:35","JAY-Z","Why I Love You",10005
"2021-11-10 19:35","Yung Hurn","Eisblock",1898
"2021-11-10 19:36","Pink Floyd","Comfortably Numb - 2011 Remastered Version",12778
"2021-11-10 19:36","Mellow Fellow","Dancing",7488
"2021-11-10 19:36","Busta Rhymes","I Know What You Want (feat. Flipmode Squad)",917
"2021-11-10 19:36","Rod Stewart","Da Ya Think I'm Sexy?",704
"2021-11-10 19:36","David Bowie","Heroes - 2017 Remaster",1514
"2021-11-10 19:36","Pink Floyd","Wish You Were Here - 2011 Remaster",853
"2021-11-10 19:37","Kashif","Are You the Woman (with Whitney Houston)",78677
"2021-11-10 23:27","Kanye West","Family Business",719
"2021-11-10 23:27","Dinah Washington","A Stranger on Earth - 1997 Remaster",3715
"2021-11-10 23:27","DeBarge","I Like It",8870
"2021-11-10 23:27","Lou Monte","The Gang That Sang Heart of My Heart",3575
"2021-11-10 23:27","Herbie Hancock","Just Around the Corner",5479
"2021-11-10 23:27","SSIO","Du Hu…",61360
"2021-11-10 23:27","Lou Monte","Roman Guitar",3552
"2021-11-10 23:28","Johnny Mathis","How Deep Is Your Love",5061
"2021-11-10 23:28","The Pointer Sisters","Happiness",22941
"2021-11-10 23:28","Peter Brown","Dance with Me",5270
"2021-11-10 23:28","Blondie","One Way Or Another",3575
"2021-11-10 23:33","Dr. Dre","Keep Their Heads Ringin'",310226
"2021-11-10 23:37","Dr. Dre","Keep Their Heads Ringin'",219593
"2021-11-11 11:52","Kaz Ba³agane","Ca³y Czas",626
"2021-11-11 11:52","Fleetwood Mac","The Chain - 2004 Remaster",975
"2021-11-11 11:52","TV Girl","Lovers Rock",835
"2021-11-11 11:52","TV Girl","Lovers Rock",719
"2021-11-11 11:52","Car Seat Headrest","It's Only Sex",696
"2021-11-11 11:52","Radiohead","Weird Fishes/ Arpeggi",789
"2021-11-11 11:52","JAY-Z","Made In America",1880
"2021-11-11 11:52","Dr. Dre","Keep Their Heads Ringin'",21339
"2021-11-11 11:52","TV Girl","Not Allowed",882
"2021-11-11 11:52","Twenty One Pilots","Chlorine",789
"2021-11-11 11:52","The Strokes","Call It Fate, Call It Karma",743
"2021-11-11 11:52","Meek Mill","Ball Player (feat. Quavo)",928
"2021-11-11 11:52","Machine Girl","Ghost",859
"2021-11-11 11:52","Car Seat Headrest","Reuse The Cels",998
"2021-11-11 11:52","Baby Keem","range brothers (with Kendrick Lamar)",789
"2021-11-11 11:52","Oki","Oni Nie Zamkn¹ Mnie",905
"2021-11-11 11:52","Dr. Dog","Where'd All the Time Go?",394
"2021-11-11 11:52","Kaz Ba³agane","W³óczêga",16161
"2021-11-11 11:52","Boy Harsher","Yr Body Is Nothing",371
"2021-11-11 11:52","Meek Mill","Fuck That Check Up (feat. Lil Uzi Vert)",835
"2021-11-11 11:52","Magiera","Polityka",348
"2021-11-11 11:52","Billy Idol","Dancing With Myself",626
"2021-11-11 11:52","Gala","Freed From Desire",812
"2021-11-11 11:52","Fleetwood Mac","Seven Wonders - 2017 Remaster",975
"2021-11-11 11:56","Wilki","Baœka",789
"2021-11-11 11:56","Pop Smoke","Mannequin (feat. Lil Tjay)",1160
"2021-11-11 11:56","Kanye West","To The World",673
"2021-11-11 11:56","Pop Smoke","Showin Off Pt.2 (feat. Fivio Foreign)",1439
"2021-11-11 11:56","Pop Smoke","Showin Off Pt.2 (feat. Fivio Foreign)",696
"2021-11-11 11:56","Lil Baby","Still Runnin (feat. Meek Mill)",534
"2021-11-11 11:56","Lil Baby","Still Runnin (feat. Meek Mill)",650
"2021-11-11 11:56","Kaz Ba³agane","Insalata Mista (po co)",789
"2021-11-11 11:56","Chief Keef","Love Don't Live Here",743
"2021-11-11 11:56","Chief Keef","Cook",1741
"2021-11-11 11:56","Chief Keef","Cook",12004
"2021-11-11 11:56","Diho","Szyby",952
"2021-11-11 11:56","Motörhead","Ace of Spades",975
"2021-11-11 11:56","Empire of the Sun","We Are The People",882
"2021-11-11 11:56","Kaz Ba³agane","Dorex",650
"2021-11-11 11:56","Kaz Ba³agane","Shopping",417
"2021-11-11 11:56","Baby Keem","family ties (with Kendrick Lamar)",1277
"2021-11-11 11:56","Pop Smoke","Tell The Vision (feat. Kanye West & Pusha T)",1160
"2021-11-11 11:56","Oki","Oni Nie Zamkn¹ Mnie",7665
"2021-11-11 11:56","Blur","Girls & Boys",1578
"2021-11-11 11:56","Lil Tjay","Shoot for the Stars (feat. Fivio Foreign)",673
"2021-11-11 11:56","Gorillaz","Meanwhile (feat. Jelani Blackman & Barrington Levy)",1532
"2021-11-11 11:56","Gorillaz","Meanwhile (feat. Jelani Blackman & Barrington Levy)",719
"2021-11-11 11:56","JAY-Z","F*ckwithmeyouknowigotit",1068
"2021-11-11 11:56","Blur","Country House",835
"2021-11-11 11:56","Young Multi","ZIOMECZKI ZIOMY",216000
"2021-11-11 11:56","Blur","Coffee & TV",859
"2021-11-11 11:56","Gorillaz","She's My Collar (feat. Kali Uchis)",696
"2021-11-11 11:56","NLE Choppa","Shotta Flow (Feat. Blueface) [Remix]",789
"2021-11-11 11:57","Lil Tjay","Zoo York (feat. Fivio Foreign & Pop Smoke)",22593
"2021-11-11 11:57","Chief Keef","Bad (feat. Tadoe)",19342
"2021-11-11 11:57","Fivio Foreign","Big Drip",1230
"2021-11-11 11:57","Fivio Foreign","Big Drip",1671
"2021-11-11 11:57","Pharrell Williams","Frontin' (feat. Jay-Z) - Club Mix",1230
"2021-11-11 11:57","Sentino","Biznesmenel",1532
"2021-11-11 11:57","Polo G","Clueless (with Pop Smoke & Fivio Foreign)",719
"2021-11-11 11:59","Oki","SIRI",96571
"2021-11-11 12:02","Lil Tjay","Zoo York (feat. Fivio Foreign & Pop Smoke)",214825
"2021-11-11 12:05","Sentino","Biznesmenel",135451
"2021-11-11 12:37","Drake","Way 2 Sexy (with Future & Young Thug)",628058
"2021-11-11 12:40","Drake","Way 2 Sexy (with Future & Young Thug)",122289
"2021-11-11 15:42","Taylor Swift","Out Of The Woods",2410
"2021-11-11 15:42","Taylor Swift","All You Had To Do Was Stay",3349
"2021-11-11 15:42","Taylor Swift","cardigan",15701
"2021-11-11 15:42","Taylor Swift","Style",5696
"2021-11-11 15:44","Dr. Dre","Keep Their Heads Ringin'",23061
"2021-11-11 17:27","Tarzan Boy","Tarzan",78186
"2021-11-11 17:30","Tarzan Boy","Promienie",5717
"2021-11-11 17:30","Tarzan Boy","Promienie",1600
"2021-11-11 17:40","Tarzan Boy","Promienie",2325
"2021-11-11 17:40","Tarzan Boy","Tarzan",145237
"2021-11-11 17:40","Tarzan Boy","Tarzan",2794
"2021-11-11 21:47","Tarzan Boy","¯ó³ty Ananas",2113
"2021-11-11 21:47","Tarzan Boy","¯ó³ty Ananas",441
"2021-11-11 21:47","Tarzan Boy","Tarzan Boy",394
"2021-11-11 21:47","Tarzan Boy","Tarzan",252354
"2021-11-12 12:24","Tarzan Boy","¯ó³ty Ananas",15169
"2021-11-12 12:24","Tarzan Boy","Tarzan Boy",1663
"2021-11-12 12:24","Tarzan Boy","Tarzan",414098
"2021-11-12 12:27","Tarzan Boy","¯ó³ty Ananas",156309
"2021-11-12 12:27","Tarzan Boy","Tarzan Boy",3114
"2021-11-12 12:30","Tarzan Boy","Samoloty",176362
"2021-11-12 12:30","Tarzan Boy","Kaligula",43178
"2021-11-12 12:30","Tarzan Boy","Tarzan",6357
"2021-11-12 12:35","Tarzan Boy","Kaligula",261160
"2021-11-12 12:35","Tarzan Boy","Kaligula",0
"2021-11-12 12:35","Tarzan Boy","Kaligula",2794
"2021-11-12 12:39","Tarzan Boy","Czerwony Kapturek",214997
"2021-11-12 12:40","Tarzan Boy","Czerwony Kapturek",47061
"2021-11-12 12:40","Tarzan Boy","Cygan",5077
"2021-11-12 12:44","Tarzan Boy","Czerwony Kapturek",245466
"2021-11-12 12:49","Tarzan Boy","Cygan",258986
"2021-11-12 12:53","Tarzan Boy","Maria Magdalena",264973
"2021-11-12 12:57","Tarzan Boy","Promienie",248240
"2021-11-12 13:02","Tarzan Boy","Tarzan",304600
"2021-11-12 13:07","Tarzan Boy","Kaligula",261160
"2021-11-12 13:11","Tarzan Boy","Kiedy By³em Ma³y",281413
"2021-11-12 13:16","Tarzan Boy","¯ó³ty Ananas",246960
"2021-11-12 13:20","Tarzan Boy","Kataryniarz",269533
"2021-11-12 13:24","Tarzan Boy","Bia³e ¯agle",264373
"2021-11-12 14:00","Tarzan Boy","Czerwony Kapturek",473570
"2021-11-12 14:00","Tarzan Boy","Cygan",5378
"2021-11-12 14:04","Tarzan Boy","Czerwony Kapturek",245466
"2021-11-12 14:07","Tarzan Boy","Cygan",145883
"2021-11-12 15:23","Ed Sheeran","Tides",8682
"2021-11-12 15:23","Tarzan Boy","Maria Magdalena",113386
"2021-11-12 15:53","Ed Sheeran","Shivers",130453
"2021-11-12 15:53","Ed Sheeran","Overpass Graffiti",853
"2021-11-12 23:50","Radiohead","How to Disappear Completely",13120
"2021-11-12 23:56","Tarzan Boy","Kaligula",75904
"2021-11-12 23:57","Tarzan Boy","Czerwony Kapturek",9738
"2021-11-12 23:57","Tarzan Boy","Cygan",5130
"2021-11-12 23:57","Tarzan Boy","Kiedy By³em Ma³y",50229
"2021-11-12 23:57","Tarzan Boy","Bia³e ¯agle",6389
"2021-11-13 00:02","Tarzan Boy","¯ó³ty Ananas",11397
"2021-11-13 00:02","Tarzan Boy","Kiedy By³em Ma³y",281413
"2021-11-13 00:06","Tarzan Boy","Kiedy By³em Ma³y",281413
"2021-11-13 00:11","Tarzan Boy","¯ó³ty Ananas",246960
"2021-11-13 00:15","Tarzan Boy","Kataryniarz",269533
"2021-11-13 00:20","Tarzan Boy","Bia³e ¯agle",264373
"2021-11-13 00:24","Tarzan Boy","Czerwony Kapturek",245466
"2021-11-13 00:28","Tarzan Boy","Cygan",258986
"2021-11-13 00:32","Tarzan Boy","Maria Magdalena",264973
"2021-11-13 00:36","Tarzan Boy","Promienie",248240
"2021-11-13 00:42","Tarzan Boy","Tarzan",304600
"2021-11-13 00:46","Tarzan Boy","Kaligula",261160
"2021-11-13 00:51","Tarzan Boy","Kiedy By³em Ma³y",281413
"2021-11-13 00:55","Tarzan Boy","¯ó³ty Ananas",246960
"2021-11-13 00:59","Tarzan Boy","Kataryniarz",269533
"2021-11-13 01:04","Tarzan Boy","Bia³e ¯agle",264373
"2021-11-13 01:08","Tarzan Boy","Czerwony Kapturek",245466
"2021-11-13 01:12","Tarzan Boy","Cygan",258986
"2021-11-13 01:16","Tarzan Boy","Maria Magdalena",264973
"2021-11-13 01:21","Tarzan Boy","Promienie",248240
"2021-11-13 01:26","Tarzan Boy","Tarzan",304600
"2021-11-13 01:28","Tarzan Boy","Kaligula",151424
"2021-11-13 01:29","Tarzan Boy","Kiedy By³em Ma³y",20042
"2021-11-13 09:38","Ed Sheeran","Overpass Graffiti",18495
"2021-11-13 09:44","Radiohead","How to Disappear Completely",356333
"2021-11-13 11:53","Radiohead","Treefingers",71165
"2021-11-13 11:56","Ed Sheeran","Shivers",207853
"2021-11-13 11:59","Ed Sheeran","Overpass Graffiti",196416
"2021-11-13 11:59","Tarzan Boy","Tarzan",4179
"2021-11-13 12:04","Tarzan Boy","¯ó³ty Ananas",5887
"2021-11-13 12:04","Tarzan Boy","Kiedy By³em Ma³y",281413
"2021-11-13 12:04","Tarzan Boy","Kataryniarz",2809
"2021-11-13 12:06","Tarzan Boy","Bia³e ¯agle",83940
"2021-11-13 12:08","Tarzan Boy","Czerwony Kapturek",116239
"2021-11-13 12:12","Tarzan Boy","Cygan",258986
"2021-11-13 12:14","Tarzan Boy","Maria Magdalena",121007
"2021-11-13 19:18","Tarzan Boy","Maria Magdalena",143916
"2021-11-13 19:18","Tarzan Boy","Promienie",2949
"2021-11-13 19:24","Tarzan Boy","Tarzan",304600
"2021-11-13 19:28","Tarzan Boy","Kaligula",202291
"2021-11-13 19:28","JAY-Z","Why I Love You",5596
"2021-11-13 19:30","JAY-Z","Made In America",72724
"2021-11-13 19:31","Radiohead","How to Disappear Completely",90534
"2021-11-13 19:33","DeBarge","I Like It",111757
"2021-11-13 19:35","Tarzan Boy","Kiedy By³em Ma³y",83290
"2021-11-13 19:37","Adam Lambert","Ghost Town",143310
"2021-11-13 19:39","Tarzan Boy","Kataryniarz",104513
"2021-11-13 19:41","Tarzan Boy","Tarzan",139969
"2021-11-13 19:46","JAY-Z","Made In America",292066
"2021-11-13 19:50","JAY-Z","Why I Love You",201373
"2021-11-13 20:53","Kanye West","Family Business",278893
"2021-11-13 20:58","DeBarge","I Like It",279400
"2021-11-13 22:05","Jay Sean","Down",163106
"2021-11-13 22:08","Ed Sheeran","Shivers",207853
"2021-11-13 22:19","Kanye West","Family Business",1642
"2021-11-13 22:19","JAY-Z","Made In America",1685
"2021-11-13 22:19","Ed Sheeran","Shivers",38494
"2021-11-13 22:19","Magiera","Polityka",597
"2021-11-13 22:20","Kaz Ba³agane","Ca³y Czas",33365
"2021-11-14 19:17","Skepta","Peace of Mind",0
"2021-11-14 19:18","Kid Cudi","Show Out (with Skepta & Pop Smoke)",6452
"2021-11-14 22:55","Kid Cudi","Show Out (with Skepta & Pop Smoke)",5851
"2021-11-14 23:13","The Dave Brubeck Quartet","Maria",171683
"2021-11-14 23:45","SLAVA MARLOW","<U+041E><U+043D><U+0430> <U+0442><U+0435><U+0431><U+044F> <U+043B><U+044E><U+0431><U+0438><U+0442>",5269
"2021-11-14 23:45","Dave Brubeck","I Feel Pretty",233660
"2021-11-14 23:47","Joel Corry","Head & Heart (feat. MNEK)",2954
"2021-11-14 23:47","The Dave Brubeck Quartet","Maria",73493
"2021-11-14 23:50","Zara Larsson","Never Forget You",213427
"2021-11-14 23:54","Joel Corry","Head & Heart (feat. MNEK) - Acoustic",128
"2021-11-14 23:54","Joel Corry","Head & Heart (feat. MNEK) - Acoustic",288
"2021-11-14 23:54","MNEK","Colour",384
"2021-11-14 23:54","MNEK","Colour",2816
"2021-11-14 23:54","Matoma","Bruised Not Broken (feat. MNEK & Kiana Ledé)",2197
"2021-11-14 23:54","Matoma","Bruised Not Broken (feat. MNEK & Kiana Ledé)",223
"2021-11-14 23:54","Gorgon City","Ready For Your Love",3114
"2021-11-14 23:54","Gorgon City","Ready For Your Love",266
"2021-11-14 23:54","Craig David","Who You Are",205478
"2021-11-14 23:54","Craig David","Who You Are",256
"2021-11-14 23:54","Stormzy","Blinded By Your Grace, Pt. 2 (feat. MNEK)",9450
"2021-11-14 23:54","Stormzy","Blinded By Your Grace, Pt. 2 (feat. MNEK)",160
"2021-11-14 23:54","MNEK","Background",5205
"2021-11-14 23:54","Joel Corry","Head & Heart (feat. MNEK) - Tiësto Remix",405
"2021-11-14 23:54","Joel Corry","Head & Heart (feat. MNEK) - Tiësto Remix",3283
"2021-11-14 23:54","Joel Corry","Head & Heart (feat. MNEK) - Ofenbach Remix",917
"2021-11-14 23:54","Joel Corry","Head & Heart (feat. MNEK) - Ofenbach Remix",170
"2021-11-14 23:58","Zara Larsson","Never Forget You",213427
"2021-11-15 00:01","Craig David","Who You Are",205478
"2021-11-15 00:03","Joel Corry","Head & Heart (feat. MNEK) - Tiësto Remix",124778
"2021-11-15 00:07","Craig David","Who You Are",405
"2021-11-15 00:07","Craig David","Who You Are",12767
"2021-11-15 00:07","Stormzy","Blinded By Your Grace, Pt. 2 (feat. MNEK)",195338
"2021-11-15 00:07","Zara Larsson","Never Forget You",874
"2021-11-15 00:07","Joel Corry","Head & Heart (feat. MNEK) - Tiësto Remix",1877
"2021-11-15 00:11","Zara Larsson","Never Forget You",213427
"2021-11-15 00:13","Craig David","Who You Are",163672
"2021-11-15 00:17","Zara Larsson","Never Forget You",213427
"2021-11-15 00:20","Craig David","Who You Are",205478
"2021-11-15 00:22","Joel Corry","Head & Heart (feat. MNEK) - Tiësto Remix",124778
"2021-11-15 00:23","Craig David","Who You Are",1205
"2021-11-15 00:23","Stormzy","Blinded By Your Grace, Pt. 2 (feat. MNEK)",7892
"2021-11-15 00:23","Joel Corry","Head & Heart (feat. MNEK) - Tiësto Remix",10
"2021-11-15 00:26","Zara Larsson","Never Forget You",213427
"2021-11-15 00:30","Craig David","Who You Are",205478
"2021-11-15 00:32","Craig David","Who You Are",1077
"2021-11-15 00:32","Stormzy","Blinded By Your Grace, Pt. 2 (feat. MNEK)",20575
"2021-11-15 00:32","Joel Corry","Head & Heart (feat. MNEK) - Tiësto Remix",124778
"2021-11-15 00:32","Joel Corry","Head & Heart (feat. MNEK) - Tiësto Remix",10
"2021-11-15 00:36","Zara Larsson","Never Forget You",213427
"2021-11-15 00:39","Craig David","Who You Are",205478
"2021-11-15 00:41","Joel Corry","Head & Heart (feat. MNEK) - Tiësto Remix",124778
"2021-11-15 00:45","Stormzy","Blinded By Your Grace, Pt. 2 (feat. MNEK)",230654
"2021-11-15 00:48","Gorgon City","Ready For Your Love",198880
"2021-11-15 00:52","MNEK","Colour",201420
"2021-11-15 00:54","Matoma","Bruised Not Broken (feat. MNEK & Kiana Ledé)",160909
"2021-11-15 00:57","Joel Corry","Head & Heart (feat. MNEK) - Ofenbach Remix",158319
"2021-11-15 01:01","Joel Corry","Head & Heart (feat. MNEK) - Acoustic",218526
"2021-11-15 01:02","MNEK","Background",89325
"2021-11-15 01:03","Zara Larsson","Ruin My Life",2058
"2021-11-15 01:03","MNEK","Correct",24456
"2021-11-15 01:03","Zara Larsson","Never Forget You",2208
"2021-11-15 01:03","Zara Larsson","Never Forget You",6506
"2021-11-15 01:06","Zara Larsson","Never Forget You",213427
"2021-11-15 01:10","Craig David","Who You Are",205478
"2021-11-15 01:12","Joel Corry","Head & Heart (feat. MNEK) - Tiësto Remix",124778
"2021-11-15 01:16","Stormzy","Blinded By Your Grace, Pt. 2 (feat. MNEK)",230654
"2021-11-15 01:19","Gorgon City","Ready For Your Love",198880
"2021-11-15 01:22","MNEK","Colour",201420
"2021-11-15 01:25","Matoma","Bruised Not Broken (feat. MNEK & Kiana Ledé)",160909
"2021-11-15 01:28","Joel Corry","Head & Heart (feat. MNEK) - Ofenbach Remix",158319
"2021-11-15 01:31","Joel Corry","Head & Heart (feat. MNEK) - Acoustic",218526
"2021-11-15 01:33","MNEK","Background",89325
"2021-11-15 01:37","MNEK","Correct",235175
"2021-11-15 01:40","MNEK","Tongue",208251
"2021-11-15 01:41","MNEK","Gibberish - Interlude",19807
"2021-11-15 01:43","MNEK","Phone",166246
"2021-11-15 01:45","Kanye West","Donda Chant",3637
"2021-11-15 01:45","Zara Larsson","Never Forget You",102666
"2021-11-15 01:52","Kanye West","Life Of The Party (with André 3000)",391656
"2021-11-15 01:54","Kanye West","Off The Grid",149698
"2021-11-15 01:57","Kanye West","Up From The Ashes",162364
"2021-11-15 01:58","Kanye West","Remote Control pt 2",93539
"2021-11-15 01:59","Kanye West","Tell The Vision",7541
"2021-11-15 02:01","Kanye West","Never Abandon Your Family",171032
"2021-11-15 02:02","Kanye West","Donda",7399
"2021-11-15 02:02","Kanye West","Keep My Spirit Alive pt 2",47180
"2021-11-15 02:03","Kanye West","Donda Chant",52061
"2021-11-15 02:03","Kanye West","Hurricane",13890
"2021-11-15 02:04","Kanye West","Never Abandon Your Family",14944
"2021-11-15 02:04","Kanye West","Life Of The Party (with André 3000)",16266
"2021-11-15 02:04","Kanye West","Up From The Ashes",17290
"2021-11-15 11:45","Kanye West","Up From The Ashes",135186
"2021-11-15 11:45","Kanye West","Remote Control pt 2",6315
"2021-11-15 11:46","Kanye West","Lord I Need You",1439
"2021-11-15 11:46","Kanye West","Keep My Spirit Alive",1230
"2021-11-15 11:46","Kanye West","Heaven and Hell",1393
"2021-11-15 11:46","Kanye West","Donda",2182
"2021-11-15 11:46","Kanye West","Never Abandon Your Family",1369
"2021-11-15 11:46","Kanye West","Ok Ok",13583
"2021-11-15 11:46","Kanye West","Remote Control",2275
"2021-11-15 11:46","Kanye West","Jesus Lord pt 2",5921
"2021-11-15 11:46","Kanye West","God Breathed",3924
"2021-11-15 11:46","Kanye West","Pure Souls",1695
"2021-11-15 11:46","Kanye West","Junya",1068
"2021-11-15 11:46","Kanye West","Tell The Vision",1230
"2021-11-15 11:46","Kanye West","Jonah",1555
"2021-11-15 11:46","Kanye West","24",1184
"2021-11-15 11:49","Kanye West","New Again",183296
"2021-11-15 11:59","Kanye West","Jesus Lord",573658
"2021-11-15 12:42","Kanye West","Ok Ok pt 2",103081
"2021-11-15 12:45","Kanye West","Junya pt 2",182635
"2021-11-15 12:46","Kanye West","Donda Chant",2925
"2021-11-15 12:46","Kanye West","Keep My Spirit Alive pt 2",2972
"2021-11-15 12:46","Kanye West","Jail pt 2",6816
"2021-11-15 12:50","Kanye West","Hurricane",243187
"2021-11-15 12:52","Kanye West","Moon",156091
"2021-11-15 12:59","Kanye West","Life Of The Party (with André 3000)",391656
"2021-11-15 13:04","Kanye West","Off The Grid",339249
"2021-11-15 13:09","Kanye West","Jail",297000
"2021-11-15 13:13","Kanye West","Praise God",226652
"2021-11-15 13:18","Kanye West","Come to Life",310393
"2021-11-15 13:22","Kanye West","Believe What I Say",242400
"2021-11-15 13:24","Kanye West","No Child Left Behind",83111
"2021-11-15 19:42","Kanye West","No Child Left Behind",2136
"2021-11-15 19:44","Kanye West","Up From The Ashes",162364
"2021-11-15 19:50","Kanye West","Remote Control pt 2",323454
"2021-11-15 19:55","Kanye West","God Breathed",333461
"2021-11-15 19:58","Kanye West","Lord I Need You",162108
"2021-11-15 20:01","Kanye West","24",197898
"2021-11-15 20:04","Kanye West","Junya",147668
"2021-11-15 20:07","Kanye West","Keep My Spirit Alive",1927
"2021-11-15 20:07","Kanye West","Donda",4712
"2021-11-15 20:07","Kanye West","Never Abandon Your Family",207441
"2021-11-15 20:12","Kanye West","Heaven and Hell",1486
"2021-11-15 20:12","Kanye West","Jesus Lord pt 2",291572
"2021-11-15 20:16","Kanye West","Remote Control",198613
"2021-11-15 23:35","Kanye West","Tell The Vision",90413
"2021-11-15 23:36","Nirvana","Smells Like Teen Spirit - Remastered 2021",8359
"2021-11-15 23:36","Nirvana","Smells Like Teen Spirit - Remastered 2021",2577
"2021-11-15 23:36","Nirvana","Lithium - Remastered 2021",10286
"2021-11-15 23:36","Nirvana","Smells Like Teen Spirit - Remastered 2021",6478
"2021-11-15 23:36","Nirvana","Heart-Shaped Box",719
"2021-11-15 23:36","Kanye West","Jonah",5642
"2021-11-15 23:40","Nirvana","Lithium - Remastered 2021",256400
"2021-11-15 23:44","Nirvana","Something In The Way - Remastered 2021",232203
"2021-11-15 23:47","Nirvana","About A Girl",166640
"2021-11-15 23:48","Nirvana","In Bloom - Remastered 2021",30009
"2021-11-16 13:53","Nirvana","About A Girl",1416
"2021-11-16 13:53","Nirvana","About A Girl",1300
"2021-11-16 13:53","Nirvana","About A Girl",1137
"2021-11-16 13:53","Nirvana","Lithium - Remastered 2021",255
"2021-11-16 13:53","Nirvana","Something In The Way - Remastered 2021",278
"2021-11-16 13:53","Nirvana","Heart-Shaped Box",1671
"2021-11-16 13:53","Nirvana","Heart-Shaped Box",9529
"2021-11-16 13:53","Nirvana","The Man Who Sold The World",8939
"2021-11-16 13:53","Nirvana","In Bloom - Remastered 2021",320
"2021-11-16 13:53","Nirvana","Something In The Way",3900
"2021-11-16 13:53","Nirvana","Lithium",1439
"2021-11-16 13:54","Nirvana","About A Girl",510
"2021-11-16 13:54","Nirvana","In Bloom",3482
"2021-11-16 13:57","Nirvana","Something In The Way",232146
"2021-11-16 14:34","Nirvana","About A Girl",166640
"2021-11-16 14:36","Nirvana","The Man Who Sold The World",3320
"2021-11-16 14:36","Nirvana","In Bloom",146130
"2021-11-16 14:41","Nirvana","Lithium",257053
"2021-11-16 14:45","Nirvana","Something In The Way",232146
"2021-11-16 14:47","Nirvana","About A Girl",92
"2021-11-16 14:47","Nirvana","About A Girl",145724
"2021-11-16 14:47","Nirvana","Heart-Shaped Box",3831
"2021-11-16 14:47","Nirvana","The Man Who Sold The World",1950
"2021-11-16 14:47","Nirvana","In Bloom",1091
"2021-11-16 14:47","Nirvana","In Bloom",208
"2021-11-16 14:47","Nirvana","Something In The Way",208
"2021-11-16 14:47","Nirvana","Lithium",6571
"2021-11-16 14:48","Nirvana","Come As You Are",19319
"2021-11-16 14:52","Nirvana","Heart-Shaped Box",281160
"2021-11-16 17:13","Nirvana","The Man Who Sold The World",3374
"2021-11-16 17:13","Nirvana","Come As You Are",218920
"2021-11-16 17:19","Nirvana","Something In The Way",29189
"2021-11-16 17:19","Nirvana","Lithium",257053
"2021-11-16 17:22","Nirvana","About A Girl",166640
"2021-11-16 17:24","Nirvana","In Bloom",144587
"2021-11-16 19:42","Nirvana","In Bloom",3690
"2021-11-16 19:45","Zara Larsson","Never Forget You",213427
"2021-11-16 19:46","Joel Corry","Head & Heart (feat. MNEK)",1173
"2021-11-16 19:46","Craig David","Who You Are",59523
"2021-11-16 19:50","Zara Larsson","Never Forget You",213427
"2021-11-16 19:53","Craig David","Who You Are",205478
"2021-11-16 19:56","Joel Corry","Head & Heart (feat. MNEK) - Tiësto Remix",124778
"2021-11-16 19:57","Stormzy","Blinded By Your Grace, Pt. 2 (feat. MNEK)",113439
"2021-11-17 20:57","Stormzy","Blinded By Your Grace, Pt. 2 (feat. MNEK)",2345
"2021-11-17 20:57","Joel Corry","Head & Heart (feat. MNEK) - Tiësto Remix",10425
"2021-11-17 21:03","Zara Larsson","Never Forget You",350727
"2021-11-17 21:07","Craig David","Who You Are",205478
"2021-11-17 21:09","Joel Corry","Head & Heart (feat. MNEK) - Tiësto Remix",124778
"2021-11-17 21:13","Stormzy","Blinded By Your Grace, Pt. 2 (feat. MNEK)",230654
"2021-11-17 21:15","Joel Corry","Head & Heart (feat. MNEK)",1323
"2021-11-17 21:15","Matoma","Bruised Not Broken (feat. MNEK & Kiana Ledé)",149370
"2021-11-17 21:15","Craig David","Who You Are",301
"2021-11-17 21:15","Stormzy","Blinded By Your Grace, Pt. 2 (feat. MNEK)",162
