"gracz","rodzaj","color","opening_name","X","Y","count"
"grooney","bullet","black","Queen's Gambit Declined","c","6",395
"grooney","bullet","black","Queen's Gambit Declined","c","7",151
"grooney","bullet","black","Queen's Gambit Declined","c","8",280
"grooney","bullet","black","Queen's Gambit Declined","d","1",67
"grooney","bullet","black","Queen's Gambit Declined","d","2",114
"grooney","bullet","black","Queen's Gambit Declined","d","3",119
"grooney","bullet","black","Queen's Gambit Declined","d","4",212
"grooney","bullet","black","Queen's Gambit Declined","d","5",874
"grooney","bullet","black","Queen's Gambit Declined","d","6",259
"grooney","bullet","black","Queen's Gambit Declined","d","7",463
"grooney","bullet","black","Queen's Gambit Declined","d","8",309
"grooney","bullet","black","Queen's Gambit Declined","e","1",53
"grooney","bullet","black","Queen's Gambit Declined","e","2",82
"grooney","bullet","black","Queen's Gambit Declined","e","3",81
"grooney","bullet","black","Queen's Gambit Declined","e","4",314
"grooney","bullet","black","Queen's Gambit Declined","e","5",252
"grooney","bullet","black","Queen's Gambit Declined","e","6",530
"grooney","bullet","black","Queen's Gambit Declined","e","7",410
"grooney","bullet","black","Queen's Gambit Declined","e","8",251
"grooney","bullet","black","Queen's Gambit Declined","f","1",34
"grooney","bullet","black","Queen's Gambit Declined","f","2",38
"grooney","bullet","black","Queen's Gambit Declined","f","3",137
"grooney","bullet","black","Queen's Gambit Declined","f","4",120
"grooney","bullet","black","Queen's Gambit Declined","f","5",291
"grooney","bullet","black","Queen's Gambit Declined","f","6",760
"grooney","bullet","black","Queen's Gambit Declined","f","7",151
"grooney","bullet","black","Queen's Gambit Declined","f","8",481
"grooney","bullet","black","Queen's Gambit Declined","g","1",27
"grooney","bullet","black","Queen's Gambit Declined","g","2",62
"grooney","bullet","black","Queen's Gambit Declined","g","3",70
"grooney","bullet","black","Queen's Gambit Declined","g","4",150
"grooney","bullet","black","Queen's Gambit Declined","g","5",240
"grooney","bullet","black","Queen's Gambit Declined","g","6",353
"grooney","bullet","black","Queen's Gambit Declined","g","7",105
"grooney","bullet","black","Queen's Gambit Declined","g","8",391
"grooney","bullet","black","Queen's Gambit Declined","h","1",20
"grooney","bullet","black","Queen's Gambit Declined","h","2",28
"grooney","bullet","black","Queen's Gambit Declined","h","3",64
"grooney","bullet","black","Queen's Gambit Declined","h","4",90
"grooney","bullet","black","Queen's Gambit Declined","h","5",158
"grooney","bullet","black","Queen's Gambit Declined","h","6",255
"grooney","bullet","black","Queen's Gambit Declined","h","7",136
"grooney","bullet","black","Queen's Gambit Declined","h","8",99
"grooney","bullet","white","Queen's Gambit Declined","a","1",4
"grooney","bullet","white","Queen's Gambit Declined","a","2",3
"grooney","bullet","white","Queen's Gambit Declined","a","3",7
"grooney","bullet","white","Queen's Gambit Declined","a","4",17
"grooney","bullet","white","Queen's Gambit Declined","a","5",6
"grooney","bullet","white","Queen's Gambit Declined","a","6",7
"grooney","bullet","white","Queen's Gambit Declined","a","7",6
"grooney","bullet","white","Queen's Gambit Declined","a","8",10
"grooney","bullet","white","Queen's Gambit Declined","b","1",5
"grooney","bullet","white","Queen's Gambit Declined","b","2",4
"grooney","bullet","white","Queen's Gambit Declined","b","3",23
"grooney","bullet","white","Queen's Gambit Declined","b","4",10
"grooney","bullet","white","Queen's Gambit Declined","b","5",18
"grooney","bullet","white","Queen's Gambit Declined","b","6",7
"grooney","bullet","white","Queen's Gambit Declined","b","7",9
"grooney","bullet","white","Queen's Gambit Declined","b","8",4
"grooney","bullet","white","Queen's Gambit Declined","c","1",10
"grooney","bullet","white","Queen's Gambit Declined","c","2",11
"grooney","bullet","white","Queen's Gambit Declined","c","3",37
"grooney","bullet","white","Queen's Gambit Declined","c","4",44
"grooney","bullet","white","Queen's Gambit Declined","c","5",17
"grooney","bullet","white","Queen's Gambit Declined","c","6",25
"grooney","bullet","white","Queen's Gambit Declined","c","7",12
"grooney","bullet","white","Queen's Gambit Declined","c","8",3
"grooney","bullet","white","Queen's Gambit Declined","d","1",21
"grooney","bullet","white","Queen's Gambit Declined","d","2",24
"grooney","bullet","white","Queen's Gambit Declined","d","3",16
"grooney","bullet","white","Queen's Gambit Declined","d","4",40
"grooney","bullet","white","Queen's Gambit Declined","d","5",32
"grooney","bullet","white","Queen's Gambit Declined","d","6",11
"grooney","bullet","white","Queen's Gambit Declined","d","7",6
"grooney","bullet","white","Queen's Gambit Declined","d","8",7
"grooney","bullet","white","Queen's Gambit Declined","e","1",9
"grooney","bullet","white","Queen's Gambit Declined","e","2",9
"grooney","bullet","white","Queen's Gambit Declined","e","3",27
"grooney","bullet","white","Queen's Gambit Declined","e","4",29
"grooney","bullet","white","Queen's Gambit Declined","e","5",27
"grooney","bullet","white","Queen's Gambit Declined","e","6",3
"grooney","bullet","white","Queen's Gambit Declined","e","7",2
"grooney","bullet","white","Queen's Gambit Declined","e","8",2
"grooney","bullet","white","Queen's Gambit Declined","f","1",29
"grooney","bullet","white","Queen's Gambit Declined","f","2",6
"grooney","bullet","white","Queen's Gambit Declined","f","3",36
"grooney","bullet","white","Queen's Gambit Declined","f","4",20
"grooney","bullet","white","Queen's Gambit Declined","f","5",10
"grooney","bullet","white","Queen's Gambit Declined","f","6",7
"grooney","bullet","white","Queen's Gambit Declined","f","7",2
"grooney","bullet","white","Queen's Gambit Declined","f","8",3
"grooney","bullet","white","Queen's Gambit Declined","g","1",18
"grooney","bullet","white","Queen's Gambit Declined","g","2",23
"grooney","bullet","white","Queen's Gambit Declined","g","3",24
"grooney","bullet","white","Queen's Gambit Declined","g","4",11
"grooney","bullet","white","Queen's Gambit Declined","g","5",11
"grooney","bullet","white","Queen's Gambit Declined","g","6",4
"grooney","bullet","white","Queen's Gambit Declined","g","7",4
"grooney","bullet","white","Queen's Gambit Declined","g","8",2
"grooney","bullet","white","Queen's Gambit Declined","h","1",2
"grooney","bullet","white","Queen's Gambit Declined","h","2",2
"grooney","bullet","white","Queen's Gambit Declined","h","3",11
"grooney","bullet","white","Queen's Gambit Declined","h","4",15
"grooney","bullet","white","Queen's Gambit Declined","h","5",6
"grooney","bullet","white","Queen's Gambit Declined","h","6",4
"grooney","bullet","white","Queen's Gambit Declined","h","7",5
"grooney","bullet","white","Queen's Gambit Declined","h","8",1
"grooney","bullet","white","Queen's Indian Defense","a","2",1
"grooney","bullet","white","Queen's Indian Defense","a","3",3
"grooney","bullet","white","Queen's Indian Defense","a","4",1
"grooney","bullet","white","Queen's Indian Defense","a","5",1
"grooney","bullet","white","Queen's Indian Defense","a","7",1
"grooney","bullet","white","Queen's Indian Defense","a","8",2
"grooney","bullet","white","Queen's Indian Defense","b","1",1
"grooney","bullet","white","Queen's Indian Defense","b","3",2
"grooney","bullet","white","Queen's Indian Defense","b","4",1
"grooney","bullet","white","Queen's Indian Defense","b","5",1
"grooney","bullet","white","Queen's Indian Defense","c","1",2
"grooney","bullet","white","Queen's Indian Defense","c","2",1
"grooney","bullet","white","Queen's Indian Defense","c","3",2
"grooney","bullet","white","Queen's Indian Defense","c","4",4
"grooney","bullet","white","Queen's Indian Defense","c","5",3
"grooney","bullet","white","Queen's Indian Defense","c","6",4
"grooney","bullet","white","Queen's Indian Defense","c","7",2
"grooney","bullet","white","Queen's Indian Defense","d","1",3
"grooney","bullet","white","Queen's Indian Defense","d","2",2
"grooney","bullet","white","Queen's Indian Defense","d","4",4
"grooney","bullet","white","Queen's Indian Defense","d","5",4
"grooney","bullet","white","Queen's Indian Defense","d","8",1
"grooney","bullet","white","Queen's Indian Defense","e","1",2
"grooney","bullet","white","Queen's Indian Defense","e","2",2
"grooney","bullet","white","Queen's Indian Defense","e","3",2
"grooney","bullet","white","Queen's Indian Defense","e","4",10
"grooney","bullet","white","Queen's Indian Defense","e","5",5
"grooney","bullet","white","Queen's Indian Defense","e","6",1
"grooney","bullet","white","Queen's Indian Defense","e","7",2
"grooney","bullet","white","Queen's Indian Defense","e","8",1
"grooney","bullet","white","Queen's Indian Defense","f","1",2
"grooney","bullet","white","Queen's Indian Defense","f","3",13
"grooney","bullet","white","Queen's Indian Defense","f","4",2
"grooney","bullet","white","Queen's Indian Defense","f","5",1
"grooney","bullet","white","Queen's Indian Defense","f","6",3
"grooney","bullet","white","Queen's Indian Defense","f","7",3
"grooney","bullet","white","Queen's Indian Defense","g","1",2
"grooney","bullet","white","Queen's Indian Defense","g","2",5
"grooney","bullet","white","Queen's Indian Defense","g","3",3
"grooney","bullet","white","Queen's Indian Defense","g","4",4
"grooney","bullet","white","Queen's Indian Defense","g","5",5
"grooney","bullet","white","Queen's Indian Defense","g","8",1
"grooney","bullet","white","Queen's Indian Defense","h","3",2
"grooney","bullet","white","Queen's Indian Defense","h","4",2
"grooney","bullet","white","Queen's Indian Defense","h","5",3
"grooney","bullet","white","Queen's Indian Defense","h","6",1
"grooney","bullet","white","Queen's Indian Defense","h","7",1
"grooney","bullet","black","Queen's Pawn Game","a","1",64
"grooney","bullet","black","Queen's Pawn Game","a","2",96
"grooney","bullet","black","Queen's Pawn Game","a","3",113
"grooney","bullet","black","Queen's Pawn Game","a","4",150
"grooney","bullet","black","Queen's Pawn Game","a","5",275
"grooney","bullet","black","Queen's Pawn Game","a","6",307
"grooney","bullet","black","Queen's Pawn Game","a","7",46
"grooney","bullet","black","Queen's Pawn Game","a","8",89
"grooney","bullet","black","Queen's Pawn Game","b","1",65
"grooney","bullet","black","Queen's Pawn Game","b","2",118
"grooney","bullet","black","Queen's Pawn Game","b","3",133
"grooney","bullet","black","Queen's Pawn Game","b","4",312
"grooney","bullet","black","Queen's Pawn Game","b","5",321
"grooney","bullet","black","Queen's Pawn Game","b","6",477
"grooney","bullet","black","Queen's Pawn Game","b","7",257
"grooney","bullet","black","Queen's Pawn Game","b","8",235
"grooney","bullet","black","Queen's Pawn Game","c","1",71
"grooney","bullet","black","Queen's Pawn Game","c","2",108
"grooney","bullet","black","Queen's Pawn Game","c","3",218
"grooney","bullet","black","Queen's Pawn Game","c","4",399
"grooney","bullet","black","Queen's Pawn Game","c","5",686
"grooney","bullet","black","Queen's Pawn Game","c","6",760
"grooney","bullet","black","Queen's Pawn Game","c","7",302
"grooney","bullet","black","Queen's Pawn Game","c","8",410
"grooney","bullet","black","Queen's Pawn Game","d","1",97
"grooney","bullet","black","Queen's Pawn Game","d","2",142
"grooney","bullet","black","Queen's Pawn Game","d","3",173
"grooney","bullet","black","Queen's Pawn Game","d","4",485
"grooney","bullet","black","Queen's Pawn Game","d","5",865
"grooney","bullet","black","Queen's Pawn Game","d","6",515
"grooney","bullet","black","Queen's Pawn Game","d","7",692
"grooney","bullet","black","Queen's Pawn Game","d","8",398
"grooney","bullet","black","Queen's Pawn Game","e","1",55
"grooney","bullet","black","Queen's Pawn Game","e","2",98
"grooney","bullet","black","Queen's Pawn Game","e","3",132
"grooney","bullet","black","Queen's Pawn Game","e","4",495
"grooney","bullet","black","Queen's Pawn Game","e","5",583
"grooney","bullet","black","Queen's Pawn Game","e","6",703
"grooney","bullet","black","Queen's Pawn Game","e","7",610
"grooney","bullet","black","Queen's Pawn Game","e","8",342
"grooney","bullet","black","Queen's Pawn Game","f","1",61
"grooney","bullet","black","Queen's Pawn Game","f","2",89
"grooney","bullet","black","Queen's Pawn Game","f","3",158
"grooney","bullet","black","Queen's Pawn Game","f","4",227
"grooney","bullet","black","Queen's Pawn Game","f","5",430
"grooney","bullet","black","Queen's Pawn Game","f","6",997
"grooney","bullet","black","Queen's Pawn Game","f","7",205
"grooney","bullet","black","Queen's Pawn Game","f","8",666
"grooney","bullet","black","Queen's Pawn Game","g","1",15
"grooney","bullet","black","Queen's Pawn Game","g","2",78
"grooney","bullet","black","Queen's Pawn Game","g","3",145
"grooney","bullet","black","Queen's Pawn Game","g","4",193
"grooney","bullet","black","Queen's Pawn Game","g","5",322
"grooney","bullet","black","Queen's Pawn Game","g","6",423
"grooney","bullet","black","Queen's Pawn Game","g","7",205
"grooney","bullet","black","Queen's Pawn Game","g","8",499
"grooney","bullet","black","Queen's Pawn Game","h","1",30
"grooney","bullet","black","Queen's Pawn Game","h","2",45
"grooney","bullet","black","Queen's Pawn Game","h","3",81
"grooney","bullet","black","Queen's Pawn Game","h","4",122
"grooney","bullet","black","Queen's Pawn Game","h","5",227
"grooney","bullet","black","Queen's Pawn Game","h","6",360
"grooney","bullet","black","Queen's Pawn Game","h","7",125
"grooney","bullet","black","Queen's Pawn Game","h","8",128
"grooney","bullet","white","Queen's Pawn Game","a","1",4
"grooney","bullet","white","Queen's Pawn Game","a","2",1
"grooney","bullet","white","Queen's Pawn Game","a","3",17
"grooney","bullet","white","Queen's Pawn Game","a","4",17
"grooney","bullet","white","Queen's Pawn Game","a","5",5
"grooney","bullet","white","Queen's Pawn Game","a","6",3
