"spotify_track_uri","genres","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"spotify:track:44D5br7rCGSUhM4LGHBnCp","dance pop, hip hop, pop rap, rap, southern hip hop, trap","0.758","0.474","2","-7.095","1","0.0801","0.00247","0","0.165","0.195","95.969","audio_features","44D5br7rCGSUhM4LGHBnCp","spotify:track:44D5br7rCGSUhM4LGHBnCp","https://api.spotify.com/v1/tracks/44D5br7rCGSUhM4LGHBnCp","https://api.spotify.com/v1/audio-analysis/44D5br7rCGSUhM4LGHBnCp","203987","4"
"spotify:track:2iCl6Fv42rTrwEtF3qXUNo","polish alternative, polish pop, talent show","0.131","0.226","1","-13.846","1","0.0376","0.49","0.531","0.0777","0.21","93.39","audio_features","2iCl6Fv42rTrwEtF3qXUNo","spotify:track:2iCl6Fv42rTrwEtF3qXUNo","https://api.spotify.com/v1/tracks/2iCl6Fv42rTrwEtF3qXUNo","https://api.spotify.com/v1/audio-analysis/2iCl6Fv42rTrwEtF3qXUNo","116533","3"
"spotify:track:2BgEsaKNfHUdlh97KmvFyo","dance pop, pop, post-teen pop, tropical house, uk pop","0.697","0.683","1","-2.881","0","0.117","0.0372","0","0.137","0.603","96.133","audio_features","2BgEsaKNfHUdlh97KmvFyo","spotify:track:2BgEsaKNfHUdlh97KmvFyo","https://api.spotify.com/v1/tracks/2BgEsaKNfHUdlh97KmvFyo","https://api.spotify.com/v1/audio-analysis/2BgEsaKNfHUdlh97KmvFyo","186987","4"
"spotify:track:6t7089pe4VklogK683LdPM","modern rock, neo mellow, pop, pop rock","0.545","0.719","11","-5.424","0","0.039","0.0696","0","0.146","0.196","123.075","audio_features","6t7089pe4VklogK683LdPM","spotify:track:6t7089pe4VklogK683LdPM","https://api.spotify.com/v1/tracks/6t7089pe4VklogK683LdPM","https://api.spotify.com/v1/audio-analysis/6t7089pe4VklogK683LdPM","195213","4"
"spotify:track:5JpSebJ068k8gypm8CR19M","polish alternative rock, polish pop","0.475","0.429","10","-8.585","1","0.0301","0.361","7.28e-06","0.124","0.341","144.074","audio_features","5JpSebJ068k8gypm8CR19M","spotify:track:5JpSebJ068k8gypm8CR19M","https://api.spotify.com/v1/tracks/5JpSebJ068k8gypm8CR19M","https://api.spotify.com/v1/audio-analysis/5JpSebJ068k8gypm8CR19M","242400","4"
"spotify:track:2bc9f9d1Fb2C95dL49vgMl","","0.568","0.207","2","-8.956","1","0.0425","0.949","0","0.115","0.425","107.292","audio_features","2bc9f9d1Fb2C95dL49vgMl","spotify:track:2bc9f9d1Fb2C95dL49vgMl","https://api.spotify.com/v1/tracks/2bc9f9d1Fb2C95dL49vgMl","https://api.spotify.com/v1/audio-analysis/2bc9f9d1Fb2C95dL49vgMl","203328","4"
"spotify:track:3u49n658xRS0pjHxHFRkOf","indie rock, modern alternative rock, modern rock, rock","0.406","0.887","11","-4.427","0","0.083","0.0144","0","0.369","0.806","167.897","audio_features","3u49n658xRS0pjHxHFRkOf","spotify:track:3u49n658xRS0pjHxHFRkOf","https://api.spotify.com/v1/tracks/3u49n658xRS0pjHxHFRkOf","https://api.spotify.com/v1/audio-analysis/3u49n658xRS0pjHxHFRkOf","217467","4"
"spotify:track:2PyO0OpZ4tR8xbhzzZs2Ug","dance pop, piano rock, pop, pop rock","0.392","0.727","10","-6.67","0","0.0484","0.0471","0","0.104","0.301","126.762","audio_features","2PyO0OpZ4tR8xbhzzZs2Ug","spotify:track:2PyO0OpZ4tR8xbhzzZs2Ug","https://api.spotify.com/v1/tracks/2PyO0OpZ4tR8xbhzzZs2Ug","https://api.spotify.com/v1/audio-analysis/2PyO0OpZ4tR8xbhzzZs2Ug","258933","5"
"spotify:track:6Bjtr3tPdto5nyuLYf61sN","dance pop, edm, electro house, moombahton, pop, pop dance, pop rap, tropical house","0.608","0.798","6","-5.092","0","0.0432","0.0736","0","0.156","0.501","92.943","audio_features","6Bjtr3tPdto5nyuLYf61sN","spotify:track:6Bjtr3tPdto5nyuLYf61sN","https://api.spotify.com/v1/tracks/6Bjtr3tPdto5nyuLYf61sN","https://api.spotify.com/v1/audio-analysis/6Bjtr3tPdto5nyuLYf61sN","185352","4"
"spotify:track:58wyJLv6yH1La9NIZPl3ne","sad lo-fi, sad rap","0.522","0.128","4","-18.717","1","0.0357","0.894","0.026","0.0941","0.124","109.986","audio_features","58wyJLv6yH1La9NIZPl3ne","spotify:track:58wyJLv6yH1La9NIZPl3ne","https://api.spotify.com/v1/tracks/58wyJLv6yH1La9NIZPl3ne","https://api.spotify.com/v1/audio-analysis/58wyJLv6yH1La9NIZPl3ne","187932","4"
"spotify:track:43nrOpUCbmcV3QYgk4juNp","lo-fi beats","0.666","0.317","5","-15.712","1","0.0575","0.519","0.0223","0.163","0.384","75.062","audio_features","43nrOpUCbmcV3QYgk4juNp","spotify:track:43nrOpUCbmcV3QYgk4juNp","https://api.spotify.com/v1/tracks/43nrOpUCbmcV3QYgk4juNp","https://api.spotify.com/v1/audio-analysis/43nrOpUCbmcV3QYgk4juNp","201600","4"
"spotify:track:5qJxjjK0Oa82E2b10fSIyY","polish alternative, polish pop","0.685","0.748","5","-8.127","0","0.0351","0.0338","1.7e-05","0.206","0.76","170.867","audio_features","5qJxjjK0Oa82E2b10fSIyY","spotify:track:5qJxjjK0Oa82E2b10fSIyY","https://api.spotify.com/v1/tracks/5qJxjjK0Oa82E2b10fSIyY","https://api.spotify.com/v1/audio-analysis/5qJxjjK0Oa82E2b10fSIyY","206640","4"
"spotify:track:7DJemldOSadY7j7Bv8HKV3","indie pop, indie rock, modern alternative rock, modern rock, rock","0.503","0.812","6","-7.829","0","0.0754","4.75e-05","0.0639","0.691","0.136","140.902","audio_features","7DJemldOSadY7j7Bv8HKV3","spotify:track:7DJemldOSadY7j7Bv8HKV3","https://api.spotify.com/v1/tracks/7DJemldOSadY7j7Bv8HKV3","https://api.spotify.com/v1/audio-analysis/7DJemldOSadY7j7Bv8HKV3","275493","4"
"spotify:track:7kKmOUzPO4rRiu27H1DVgn","dance pop, piano rock, pop, pop rock","0.576","0.738","1","-5.296","1","0.0264","0.0604","0","0.0807","0.263","97.981","audio_features","7kKmOUzPO4rRiu27H1DVgn","spotify:track:7kKmOUzPO4rRiu27H1DVgn","https://api.spotify.com/v1/tracks/7kKmOUzPO4rRiu27H1DVgn","https://api.spotify.com/v1/audio-analysis/7kKmOUzPO4rRiu27H1DVgn","257573","4"
"spotify:track:3QyoC6OvQUmpQwQZ18iaTs","bedroom pop, electropop, indie pop, pop","0.568","0.788","5","-6.28","1","0.0377","0.0101","0","0.141","0.46","104.959","audio_features","3QyoC6OvQUmpQwQZ18iaTs","spotify:track:3QyoC6OvQUmpQwQZ18iaTs","https://api.spotify.com/v1/tracks/3QyoC6OvQUmpQwQZ18iaTs","https://api.spotify.com/v1/audio-analysis/3QyoC6OvQUmpQwQZ18iaTs","183070","4"
"spotify:track:5VC29kHMkzcaorzPKUqJbl","modern rock, rock","0.505","0.71","3","-3.015","1","0.0321","0.19","0.00025","0.329","0.428","89.938","audio_features","5VC29kHMkzcaorzPKUqJbl","spotify:track:5VC29kHMkzcaorzPKUqJbl","https://api.spotify.com/v1/tracks/5VC29kHMkzcaorzPKUqJbl","https://api.spotify.com/v1/audio-analysis/5VC29kHMkzcaorzPKUqJbl","175200","4"
"spotify:track:73yOC8d4Igr8l9nSC7bF2S","polish pop","0.809","0.569","5","-8.266","0","0.286","0.141","0.000353","0.11","0.632","183.987","audio_features","73yOC8d4Igr8l9nSC7bF2S","spotify:track:73yOC8d4Igr8l9nSC7bF2S","https://api.spotify.com/v1/tracks/73yOC8d4Igr8l9nSC7bF2S","https://api.spotify.com/v1/audio-analysis/73yOC8d4Igr8l9nSC7bF2S","203478","4"
"spotify:track:77CdmLyI4X3aMaIM8tDfAh","polish alternative, polish indie, polish pop","0.596","0.746","9","-6.837","0","0.0541","0.00088","4.67e-05","0.0792","0.489","160.074","audio_features","77CdmLyI4X3aMaIM8tDfAh","spotify:track:77CdmLyI4X3aMaIM8tDfAh","https://api.spotify.com/v1/tracks/77CdmLyI4X3aMaIM8tDfAh","https://api.spotify.com/v1/audio-analysis/77CdmLyI4X3aMaIM8tDfAh","208587","4"
"spotify:track:5VfxZFMY8Y5v47iZQMcIFI","polish hip hop","0.582","0.745","11","-8.404","1","0.224","0.0873","2.48e-06","0.111","0.233","85.326","audio_features","5VfxZFMY8Y5v47iZQMcIFI","spotify:track:5VfxZFMY8Y5v47iZQMcIFI","https://api.spotify.com/v1/tracks/5VfxZFMY8Y5v47iZQMcIFI","https://api.spotify.com/v1/audio-analysis/5VfxZFMY8Y5v47iZQMcIFI","212333","4"
"spotify:track:2TeLIzFBe3hxkPR5FIQZut","dance pop, pop, uk pop","0.656","0.627","7","-6.627","0","0.0379","0.343","2.17e-05","0.124","0.481","99.933","audio_features","2TeLIzFBe3hxkPR5FIQZut","spotify:track:2TeLIzFBe3hxkPR5FIQZut","https://api.spotify.com/v1/tracks/2TeLIzFBe3hxkPR5FIQZut","https://api.spotify.com/v1/audio-analysis/2TeLIzFBe3hxkPR5FIQZut","167066","4"
"spotify:track:6g2vLJXRJKttcmVKKKXCrC","polish pop","0.576","0.485","8","-10.314","0","0.0366","0.606","0.000321","0.11","0.443","141.217","audio_features","6g2vLJXRJKttcmVKKKXCrC","spotify:track:6g2vLJXRJKttcmVKKKXCrC","https://api.spotify.com/v1/tracks/6g2vLJXRJKttcmVKKKXCrC","https://api.spotify.com/v1/audio-analysis/6g2vLJXRJKttcmVKKKXCrC","161702","4"
"spotify:track:2nvC4i2aMo4CzRjRflysah","permanent wave, pop","0.424","0.588","9","-5.455","1","0.0278","0.0553","4.95e-06","0.298","0.193","144.636","audio_features","2nvC4i2aMo4CzRjRflysah","spotify:track:2nvC4i2aMo4CzRjRflysah","https://api.spotify.com/v1/tracks/2nvC4i2aMo4CzRjRflysah","https://api.spotify.com/v1/audio-analysis/2nvC4i2aMo4CzRjRflysah","226680","4"
"spotify:track:5e7H5fHl3pXjJUg0006wsu","dance pop, disco, funk, motown, neo soul, post-disco, quiet storm, soul, urban contemporary","0.693","0.504","1","-12.099","1","0.0548","0.00748","0.00352","0.0957","0.503","114.452","audio_features","5e7H5fHl3pXjJUg0006wsu","spotify:track:5e7H5fHl3pXjJUg0006wsu","https://api.spotify.com/v1/tracks/5e7H5fHl3pXjJUg0006wsu","https://api.spotify.com/v1/audio-analysis/5e7H5fHl3pXjJUg0006wsu","291784","4"
"spotify:track:5fSPdHAZIpHpe9bxh8Kjdf","polish alternative, polish hip hop","0.548","0.561","0","-8.443","1","0.049","0.592","0","0.0821","0.151","149.952","audio_features","5fSPdHAZIpHpe9bxh8Kjdf","spotify:track:5fSPdHAZIpHpe9bxh8Kjdf","https://api.spotify.com/v1/tracks/5fSPdHAZIpHpe9bxh8Kjdf","https://api.spotify.com/v1/audio-analysis/5fSPdHAZIpHpe9bxh8Kjdf","179200","4"
"spotify:track:6spaGIZEfeDYlgAupMI34k","glam rock, modern alternative rock, modern rock","0.37","0.855","8","-3.232","0","0.29","0.00354","0","0.372","0.65","185.791","audio_features","6spaGIZEfeDYlgAupMI34k","spotify:track:6spaGIZEfeDYlgAupMI34k","https://api.spotify.com/v1/tracks/6spaGIZEfeDYlgAupMI34k","https://api.spotify.com/v1/audio-analysis/6spaGIZEfeDYlgAupMI34k","178116","4"
"spotify:track:6Hp4nsnPPnkCgGXKqhghbM","","0.528","0.285","9","-15.296","0","0.033","0.958","0.988","0.108","0.34","76.063","audio_features","6Hp4nsnPPnkCgGXKqhghbM","spotify:track:6Hp4nsnPPnkCgGXKqhghbM","https://api.spotify.com/v1/tracks/6Hp4nsnPPnkCgGXKqhghbM","https://api.spotify.com/v1/audio-analysis/6Hp4nsnPPnkCgGXKqhghbM","68293","5"
"spotify:track:7CuUAXRcEzEJmgPEioUkGr","classic polish pop, polish pop","0.308","0.691","8","-8.787","1","0.052","0.546","8.85e-06","0.131","0.795","156.049","audio_features","7CuUAXRcEzEJmgPEioUkGr","spotify:track:7CuUAXRcEzEJmgPEioUkGr","https://api.spotify.com/v1/tracks/7CuUAXRcEzEJmgPEioUkGr","https://api.spotify.com/v1/audio-analysis/7CuUAXRcEzEJmgPEioUkGr","187427","4"
"spotify:track:4g3NXoCOQeYklxfy4WScZF","","0.478","0.402","1","-8.429","1","0.0349","0.746","0","0.0893","0.528","106.407","audio_features","4g3NXoCOQeYklxfy4WScZF","spotify:track:4g3NXoCOQeYklxfy4WScZF","https://api.spotify.com/v1/tracks/4g3NXoCOQeYklxfy4WScZF","https://api.spotify.com/v1/audio-analysis/4g3NXoCOQeYklxfy4WScZF","166208","4"
"spotify:track:3YO5XA7Bdi2qDHNVmVfLLW","","0.684","0.676","1","-6.669","0","0.0268","0.0159","0","0.272","0.674","129.977","audio_features","3YO5XA7Bdi2qDHNVmVfLLW","spotify:track:3YO5XA7Bdi2qDHNVmVfLLW","https://api.spotify.com/v1/tracks/3YO5XA7Bdi2qDHNVmVfLLW","https://api.spotify.com/v1/audio-analysis/3YO5XA7Bdi2qDHNVmVfLLW","200087","4"
"spotify:track:4oiXEXaXR2IPf3GVms9MLK","polish hip hop, polish trap","0.589","0.525","5","-9.987","1","0.0702","0.299","0","0.0886","0.723","140.123","audio_features","4oiXEXaXR2IPf3GVms9MLK","spotify:track:4oiXEXaXR2IPf3GVms9MLK","https://api.spotify.com/v1/tracks/4oiXEXaXR2IPf3GVms9MLK","https://api.spotify.com/v1/audio-analysis/4oiXEXaXR2IPf3GVms9MLK","211880","4"
"spotify:track:4rHZZAmHpZrA3iH5zx8frV","dance pop, pop","0.574","0.512","5","-6.664","0","0.0503","0.234","0","0.0946","0.512","76.899","audio_features","4rHZZAmHpZrA3iH5zx8frV","spotify:track:4rHZZAmHpZrA3iH5zx8frV","https://api.spotify.com/v1/tracks/4rHZZAmHpZrA3iH5zx8frV","https://api.spotify.com/v1/audio-analysis/4rHZZAmHpZrA3iH5zx8frV","484147","4"
"spotify:track:2AkmdLbVKS1steeZdy8H1l","classic rock, glam rock, rock","0.795","0.435","4","-8.927","1","0.0324","0.0841","0.00026","0.0763","0.596","108.95","audio_features","2AkmdLbVKS1steeZdy8H1l","spotify:track:2AkmdLbVKS1steeZdy8H1l","https://api.spotify.com/v1/tracks/2AkmdLbVKS1steeZdy8H1l","https://api.spotify.com/v1/audio-analysis/2AkmdLbVKS1steeZdy8H1l","258013","4"
"spotify:track:2FnwAfaCWXs3Pe4eEiqGhc","","0.576","0.699","6","-8.312","1","0.0641","0.272","0.000524","0.129","0.465","139.936","audio_features","2FnwAfaCWXs3Pe4eEiqGhc","spotify:track:2FnwAfaCWXs3Pe4eEiqGhc","https://api.spotify.com/v1/tracks/2FnwAfaCWXs3Pe4eEiqGhc","https://api.spotify.com/v1/audio-analysis/2FnwAfaCWXs3Pe4eEiqGhc","188175","4"
"spotify:track:37LNNQNbL1YLyutBG6aWRx","dance pop, piano rock, pop, pop rock","0.761","0.606","11","-7.742","0","0.0424","0.157","0","0.574","0.646","121.038","audio_features","37LNNQNbL1YLyutBG6aWRx","spotify:track:37LNNQNbL1YLyutBG6aWRx","https://api.spotify.com/v1/tracks/37LNNQNbL1YLyutBG6aWRx","https://api.spotify.com/v1/audio-analysis/37LNNQNbL1YLyutBG6aWRx","159650","4"
"spotify:track:34LmQQTM1kDf6teUK3g8HI","modern rock, rock","0.656","0.884","2","-4.748","1","0.0372","0.0162","0","0.145","0.86","105.009","audio_features","34LmQQTM1kDf6teUK3g8HI","spotify:track:34LmQQTM1kDf6teUK3g8HI","https://api.spotify.com/v1/tracks/34LmQQTM1kDf6teUK3g8HI","https://api.spotify.com/v1/audio-analysis/34LmQQTM1kDf6teUK3g8HI","237987","4"
"spotify:track:6kevl5fnM7GRJ2K2rBBnxq","permanent wave, pop","0.194","0.464","8","-6.895","1","0.0322","0.0267","0.0736","0.314","0.053","160.359","audio_features","6kevl5fnM7GRJ2K2rBBnxq","spotify:track:6kevl5fnM7GRJ2K2rBBnxq","https://api.spotify.com/v1/tracks/6kevl5fnM7GRJ2K2rBBnxq","https://api.spotify.com/v1/audio-analysis/6kevl5fnM7GRJ2K2rBBnxq","271860","3"
"spotify:track:0H5fa5efEeedloCGpTvst4","alt z, canadian pop, dance pop, pop, post-teen pop","0.696","0.816","9","-4.684","0","0.0453","0.016","0","0.0934","0.395","130.074","audio_features","0H5fa5efEeedloCGpTvst4","spotify:track:0H5fa5efEeedloCGpTvst4","https://api.spotify.com/v1/tracks/0H5fa5efEeedloCGpTvst4","https://api.spotify.com/v1/audio-analysis/0H5fa5efEeedloCGpTvst4","175244","4"
"spotify:track:7CHNIK6EGjnwpWkSpx6JZe","pop, talent show, uk pop","0.306","0.74","10","-4.521","1","0.0532","0.232","0","0.0892","0.314","98.3","audio_features","7CHNIK6EGjnwpWkSpx6JZe","spotify:track:7CHNIK6EGjnwpWkSpx6JZe","https://api.spotify.com/v1/tracks/7CHNIK6EGjnwpWkSpx6JZe","https://api.spotify.com/v1/audio-analysis/7CHNIK6EGjnwpWkSpx6JZe","208906","5"
"spotify:track:4iAT5nMos7FJouIcEe9JYl","","0.571","0.329","8","-12.742","1","0.0296","0.119","2.92e-06","0.0866","0.348","93.062","audio_features","4iAT5nMos7FJouIcEe9JYl","spotify:track:4iAT5nMos7FJouIcEe9JYl","https://api.spotify.com/v1/tracks/4iAT5nMos7FJouIcEe9JYl","https://api.spotify.com/v1/audio-analysis/4iAT5nMos7FJouIcEe9JYl","149677","4"
"spotify:track:5aMPi100zjiKwgq7h7w7Ua","","0.754","0.524","11","-7.616","0","0.206","0.793","3.43e-06","0.206","0.751","139.992","audio_features","5aMPi100zjiKwgq7h7w7Ua","spotify:track:5aMPi100zjiKwgq7h7w7Ua","https://api.spotify.com/v1/tracks/5aMPi100zjiKwgq7h7w7Ua","https://api.spotify.com/v1/audio-analysis/5aMPi100zjiKwgq7h7w7Ua","147902","4"
"spotify:track:1Pmp486RrLRkaEkE3HFHXP","dance pop, pop","0.648","0.641","7","-5.521","1","0.0389","0.00565","3.63e-06","0.109","0.505","184.021","audio_features","1Pmp486RrLRkaEkE3HFHXP","spotify:track:1Pmp486RrLRkaEkE3HFHXP","https://api.spotify.com/v1/tracks/1Pmp486RrLRkaEkE3HFHXP","https://api.spotify.com/v1/audio-analysis/1Pmp486RrLRkaEkE3HFHXP","180348","4"
"spotify:track:7uhCtACTgaKHcFoYcigOSW","","0.509","0.0876","2","-13.113","0","0.0476","0.967","0","0.102","0.351","121.07","audio_features","7uhCtACTgaKHcFoYcigOSW","spotify:track:7uhCtACTgaKHcFoYcigOSW","https://api.spotify.com/v1/tracks/7uhCtACTgaKHcFoYcigOSW","https://api.spotify.com/v1/audio-analysis/7uhCtACTgaKHcFoYcigOSW","231000","4"
"spotify:track:7KYbFAh1V93H0NWkFNAWTa","polish hip hop, polish pop","0.693","0.736","7","-6.547","0","0.185","0.307","0","0.227","0.465","94.087","audio_features","7KYbFAh1V93H0NWkFNAWTa","spotify:track:7KYbFAh1V93H0NWkFNAWTa","https://api.spotify.com/v1/tracks/7KYbFAh1V93H0NWkFNAWTa","https://api.spotify.com/v1/audio-analysis/7KYbFAh1V93H0NWkFNAWTa","185745","4"
"spotify:track:6kPJZM97LwdG9QIsT7khp6","dance pop, edm, pop, pop dance, tropical house, uk dance, uk funky","0.737","0.636","11","-4.546","0","0.0437","0.0441","6.66e-05","0.35","0.565","105.005","audio_features","6kPJZM97LwdG9QIsT7khp6","spotify:track:6kPJZM97LwdG9QIsT7khp6","https://api.spotify.com/v1/tracks/6kPJZM97LwdG9QIsT7khp6","https://api.spotify.com/v1/audio-analysis/6kPJZM97LwdG9QIsT7khp6","222653","4"
"spotify:track:44uOreAESeRIBaxkuCW4wN","folk-pop, modern rock, pop, pop rock, stomp and holler","0.389","0.431","7","-8.061","1","0.0344","0.249","0","0.13","0.275","142.14","audio_features","44uOreAESeRIBaxkuCW4wN","spotify:track:44uOreAESeRIBaxkuCW4wN","https://api.spotify.com/v1/tracks/44uOreAESeRIBaxkuCW4wN","https://api.spotify.com/v1/audio-analysis/44uOreAESeRIBaxkuCW4wN","211851","4"
"spotify:track:3wfJ3FnkZhYuw1R1YErK3I","","0.403","0.483","1","-6.608","1","0.113","0.00233","0.125","0.139","0.296","191.904","audio_features","3wfJ3FnkZhYuw1R1YErK3I","spotify:track:3wfJ3FnkZhYuw1R1YErK3I","https://api.spotify.com/v1/tracks/3wfJ3FnkZhYuw1R1YErK3I","https://api.spotify.com/v1/audio-analysis/3wfJ3FnkZhYuw1R1YErK3I","213818","3"
"spotify:track:5ytkHKps6RVVDFZwAqVDCB","polish alternative, polish alternative rock, polish indie, polish indie rock, polish pop, polish rock","0.552","0.689","5","-6.475","1","0.0266","0.352","8.51e-05","0.0865","0.652","98.097","audio_features","5ytkHKps6RVVDFZwAqVDCB","spotify:track:5ytkHKps6RVVDFZwAqVDCB","https://api.spotify.com/v1/tracks/5ytkHKps6RVVDFZwAqVDCB","https://api.spotify.com/v1/audio-analysis/5ytkHKps6RVVDFZwAqVDCB","251053","4"
"spotify:track:6H3kDe7CGoWYBabAeVWGiD","british invasion, classic rock, rock","0.634","0.63","1","-8.277","0","0.031","0.447","0.039","0.17","0.489","118.628","audio_features","6H3kDe7CGoWYBabAeVWGiD","spotify:track:6H3kDe7CGoWYBabAeVWGiD","https://api.spotify.com/v1/tracks/6H3kDe7CGoWYBabAeVWGiD","https://api.spotify.com/v1/audio-analysis/6H3kDe7CGoWYBabAeVWGiD","270773","4"
"spotify:track:1GUIPCmLJgbeDljM5wPJlM","hard rock, rock","0.52","0.983","1","-2.412","1","0.366","1.69e-05","0.00123","0.271","0.493","109.999","audio_features","1GUIPCmLJgbeDljM5wPJlM","spotify:track:1GUIPCmLJgbeDljM5wPJlM","https://api.spotify.com/v1/tracks/1GUIPCmLJgbeDljM5wPJlM","https://api.spotify.com/v1/audio-analysis/1GUIPCmLJgbeDljM5wPJlM","217840","4"
"spotify:track:1Fhb9iJPufNMZSwupsXiRe","chill r&b, pop","0.711","0.747","0","-6.335","1","0.0523","0.459","0","0.0957","0.852","136","audio_features","1Fhb9iJPufNMZSwupsXiRe","spotify:track:1Fhb9iJPufNMZSwupsXiRe","https://api.spotify.com/v1/tracks/1Fhb9iJPufNMZSwupsXiRe","https://api.spotify.com/v1/audio-analysis/1Fhb9iJPufNMZSwupsXiRe","166023","4"
"spotify:track:1Qc0RBmpTrnneouQB02Bxb","alternative metal, alternative rock, grunge, nu metal, post-hardcore","0.588","0.615","6","-8.743","1","0.03","0.143","1.94e-05","0.0611","0.322","116.383","audio_features","1Qc0RBmpTrnneouQB02Bxb","spotify:track:1Qc0RBmpTrnneouQB02Bxb","https://api.spotify.com/v1/tracks/1Qc0RBmpTrnneouQB02Bxb","https://api.spotify.com/v1/audio-analysis/1Qc0RBmpTrnneouQB02Bxb","338760","4"
"spotify:track:77fsaToe6geS16GLiwBzlm","pop violin","0.49","0.162","2","-14.205","1","0.0308","0.798","0.113","0.0786","0.293","139.858","audio_features","77fsaToe6geS16GLiwBzlm","spotify:track:77fsaToe6geS16GLiwBzlm","https://api.spotify.com/v1/tracks/77fsaToe6geS16GLiwBzlm","https://api.spotify.com/v1/audio-analysis/77fsaToe6geS16GLiwBzlm","203727","4"
"spotify:track:2sLS4tVaEoMYrNS67PVz0V","pop, pop rock","0.618","0.504","11","-9.328","0","0.0319","0.496","4.73e-06","0.698","0.58","98.12","audio_features","2sLS4tVaEoMYrNS67PVz0V","spotify:track:2sLS4tVaEoMYrNS67PVz0V","https://api.spotify.com/v1/tracks/2sLS4tVaEoMYrNS67PVz0V","https://api.spotify.com/v1/audio-analysis/2sLS4tVaEoMYrNS67PVz0V","276787","4"
"spotify:track:0SLtqCrXBRrnkxSOMA3X4W","dance pop, dance rock, europop","0.478","0.965","10","-5.022","1","0.0642","0.000169","0.00251","0.0854","0.347","125.152","audio_features","0SLtqCrXBRrnkxSOMA3X4W","spotify:track:0SLtqCrXBRrnkxSOMA3X4W","https://api.spotify.com/v1/tracks/0SLtqCrXBRrnkxSOMA3X4W","https://api.spotify.com/v1/audio-analysis/0SLtqCrXBRrnkxSOMA3X4W","262000","4"
"spotify:track:6nXiOTV97ZiA27vL4w9P5Q","polish pop","0.639","0.63","8","-6.439","0","0.125","0.00769","0","0.0964","0.557","103.147","audio_features","6nXiOTV97ZiA27vL4w9P5Q","spotify:track:6nXiOTV97ZiA27vL4w9P5Q","https://api.spotify.com/v1/tracks/6nXiOTV97ZiA27vL4w9P5Q","https://api.spotify.com/v1/audio-analysis/6nXiOTV97ZiA27vL4w9P5Q","229920","4"
"spotify:track:0DKvcH4SCRdhVYTxStKx9h","garage rock, permanent wave, rock, sheffield indie","0.476","0.844","7","-5.253","1","0.0431","1.81e-05","0.00196","0.272","0.658","155.322","audio_features","0DKvcH4SCRdhVYTxStKx9h","spotify:track:0DKvcH4SCRdhVYTxStKx9h","https://api.spotify.com/v1/tracks/0DKvcH4SCRdhVYTxStKx9h","https://api.spotify.com/v1/audio-analysis/0DKvcH4SCRdhVYTxStKx9h","191680","4"
"spotify:track:7ogfdmntfLMjMzg5IjnELc","","0.487","0.469","6","-7.87","1","0.0737","0.274","5.86e-06","0.0977","0.607","156.039","audio_features","7ogfdmntfLMjMzg5IjnELc","spotify:track:7ogfdmntfLMjMzg5IjnELc","https://api.spotify.com/v1/tracks/7ogfdmntfLMjMzg5IjnELc","https://api.spotify.com/v1/audio-analysis/7ogfdmntfLMjMzg5IjnELc","207056","4"
"spotify:track:2Xdc6qyaFBJZ8QW1KhpVci","acid rock, classic rock, psychedelic rock, rock","0.679","0.443","9","-7.376","1","0.0394","0.33","0","0.0533","0.609","115.843","audio_features","2Xdc6qyaFBJZ8QW1KhpVci","spotify:track:2Xdc6qyaFBJZ8QW1KhpVci","https://api.spotify.com/v1/tracks/2Xdc6qyaFBJZ8QW1KhpVci","https://api.spotify.com/v1/audio-analysis/2Xdc6qyaFBJZ8QW1KhpVci","213000","4"
"spotify:track:4kLLWz7srcuLKA7Et40PQR","dance pop, pop, pop rap","0.743","0.766","0","-6.375","1","0.0265","0.0873","0","0.509","0.61","127.96","audio_features","4kLLWz7srcuLKA7Et40PQR","spotify:track:4kLLWz7srcuLKA7Et40PQR","https://api.spotify.com/v1/tracks/4kLLWz7srcuLKA7Et40PQR","https://api.spotify.com/v1/audio-analysis/4kLLWz7srcuLKA7Et40PQR","289133","4"
"spotify:track:5YaskwnGDZFDRipaqzbwQx","german dance, german techno, german trance, trance","0.669","0.784","7","-5.603","1","0.112","0.194","6.28e-06","0.115","0.517","125.993","audio_features","5YaskwnGDZFDRipaqzbwQx","spotify:track:5YaskwnGDZFDRipaqzbwQx","https://api.spotify.com/v1/tracks/5YaskwnGDZFDRipaqzbwQx","https://api.spotify.com/v1/audio-analysis/5YaskwnGDZFDRipaqzbwQx","150053","4"
"spotify:track:4Ia45Jr5CKPphdRWIWLMYU","polish pop, polish rock","0.552","0.912","6","-5.814","1","0.0535","0.000159","5.93e-05","0.33","0.504","94.971","audio_features","4Ia45Jr5CKPphdRWIWLMYU","spotify:track:4Ia45Jr5CKPphdRWIWLMYU","https://api.spotify.com/v1/tracks/4Ia45Jr5CKPphdRWIWLMYU","https://api.spotify.com/v1/audio-analysis/4Ia45Jr5CKPphdRWIWLMYU","233500","4"
