Kod stacji;DsDusznikMOB;DsJaworMOB;DsJelGorOgin;DsWrocAlWisn;DsWrocWybCon;KpBydPlPozna;KpMogiNowMOB;KpToruDziewu;KpWloclOkrze;LbLubObywate;LbNaleczow;LdLodzCzerni;LdLodzGdansk;LdZgieMielcz;LuNowaSolMOB;LuWsKaziWiel;LuZarySzyman;LuZielKrotka;MpKrakAlKras;MpKrakBujaka;MpKrakBulwar;MpTarRoSitko;MzKonJezMos;MzLegZegrzyn;MzMinMazKaziMOB;MzOtwoBrzozo;MzPiasPulask;MzPlocMiReja;MzRadTochter;MzSiedKonars;MzWarAlNiepo;MzWarBajkowa;MzWarChrosci;MzWarKondrat;MzWarTolstoj;MzWarWokalna;MzZyraRoosev;OpKKozBSmial;OpPrudPodgor;PdBialWaszyn;PdBorsukowiz;PdSuwPulaskp;PkDebiGrottg;PkHorZdrParkMOB;PkJarosPruch;PkMielBierna;PkPrzemGrunw;PkRymZdrPark;PkRzeszPilsu;PmGdaLeczk08;SkKielTargow;SkSkarZielnaMOB;SkStaraZlota;SlBielPartyz;SlKatoKossut;SlZlotPotLes;WmElbBazynsk;WmGoldUzdrowMOB;WmOlsPuszkin;WpKaliSawick;ZpSzczAndr01;ZpSzczBudzWosMOB;ZpSzczPils02
27.08.2019 21:00;25,3933;19,6031;19,2956;18,7879;20,2181;34,3048;19,1648;16,1822;19,04;16,3;20,29846;14;27;21;20,4365;17,0503;16,7505;18,0647;30,8823;30,2455;31,8778;28,553;15,828699;;16,31;14,617097;13,67;18,09;14,605179;14,84;22,632111;16,4;15,1032;11,564114;15,48;12,992662;14,22;19,1434;15,7615;8;9,1;17,3;19;25,8;20;22,0298;25,5;18,3;26,1397;23,3694;17,4;20,7;18,74;19,9294;22,3167;14,8861;10,0726;13,6025;14,5854;21,8742;18,0032;18,8888;21,4094
27.08.2019 22:00;25,8422;17,7258;20,4958;27,4869;18,9721;32,4943;19,0884;17,6798;18,17;15,7;17,58652;15;26;21;20,5109;19,0547;13,2981;15,4102;32,8608;35,2993;35,2171;24,8389;15,384075;;16,67;12,739865;13,55;16,74;14,477821;13,79;21,261313;13,7;14,5638;11,664919;14,05;12,769267;12,69;22,3798;20,702;11;10,1;11,5;22,2;22,5;24,3;22,9048;26,9;20,2;22,3692;20,6469;16,4;18,9;18,63;19,6535;21,7577;14,6357;11,1528;13,7672;14,7573;24,242;15,6563;20,0433;19,5008
27.08.2019 23:00;26,9917;17,3031;17,9506;21,6595;17,4107;28,6319;21,3804;17,5134;18,953;16,4;17,09344;16;26;26;19,6298;20,5153;17,9587;12,8855;33,0778;23,103;31,3688;23,3683;13,605581;;23,3;12,364418;13,89;14,81;14,859896;12,61;19,616355;13,4;12,6759;11,463308;13,83;12,099081;12,13;23,8704;20,1543;15;10,6;9,6;24,1;18,8;24,9;15,4446;26,3;14,7;19,505;16,1694;18,4;18,4;18,72;22,3202;23,1241;14,2085;9,92119;13,4149;14,1096;27,6641;18,1348;20,5327;20,1069
28.08.2019 00:00;26,3164;17,1367;18,2642;20,4566;19,9781;30,9252;20,2344;14,435;17,996;17,3;16,436;16;23;27;20,139;21,505;19,5108;15,7476;32,3438;27,5058;33,0628;22,3401;13,049801;;17,85;12,364418;14,12;15,21;15,751406;12,48;17,057532;12,4;12,8557;11,060086;13,91;11,875686;11,88;23,0316;19,3778;10;10,3;10,5;24,9;18,3;27,9;17,305;27,3;14,2;25,9642;18,9792;20,6;20;16,65;19,0501;20,7087;19,1647;9,00224;13,2441;14,9263;30,2901;17,7356;22,11;20,2386
28.08.2019 01:00;25,6928;17,2527;18,7869;23,0314;19,8048;32,7357;18,7064;12,8542;18,17;18;16,18946;16;20;23;20,505;25,7614;16,8939;18,2119;31,469;25,2363;25,0671;20,8843;12,382866;;13,68;12,364418;13,55;15,72;16,642915;13;16,966145;10,7;12,4961;11,261697;14,47;11,652291;12,9;22,1304;17,6803;10;10,1;11,2;22,3;21,5;30,2;23,7365;28;13,5;25,8922;20,8197;13,4;19,3;15,54;13,7789;24,5666;16,4939;9,29203;13,0696;14,0692;21,651;16,1149;21,7466;20,1767
28.08.2019 02:00;24,8347;16,2434;19,62;13,5578;16,0111;34,3048;19,776;11,523;18,866;19,5;16,18946;17;21;17;20,2365;27,28;13,7416;23,9892;30,0451;19,6614;27,0229;22,6044;13,160957;;12,96;12,865013;13,55;16,71;17,534425;13,53;16,874758;10,9;12,4961;11,765725;15,41;11,987384;14,38;22,7993;15,6257;10;10,7;8,4;23,7;24;31,1;18,8344;28,6;13,3;27,945;21,0953;13,1;18;15,69;16,8625;26,2865;14,1352;9,3691;12,1845;13,1676;25,6825;15,7661;19,9864;20,7856
28.08.2019 03:00;23,2456;15,8532;21,0014;13,0947;17,8253;34,9083;20,0816;10,8574;18,779;20,8;16,18946;17;21;17;20,258;29,7622;14,0166;20,3608;29,6021;17,0711;19,9941;24,3672;13,716737;;12,86;13,991353;14,12;17,43;18,298575;14,31;17,697237;11,9;13,3951;12,370558;16,73;12,769267;15,67;23,6904;16,7825;12;9,7;11,8;25,6;23;30,6;18,6471;29,2;13,1;28,5297;19,2864;13,4;18,6;15,75;19,2291;26,4749;16,9117;9,52864;11,7383;12,926;26,7871;19,6693;21,6081;21,0297
28.08.2019 04:00;24,0447;16,2642;21,2475;14,0638;17,1452;34,5462;20,158;13,2702;18,692;21,5;16,436;17;20;19;20,309;29,6164;16,2515;19,1555;30,4578;22,1497;11,6071;23,9827;14,494828;;13,23;15,36799;15,02;17,98;18,935368;15,36;18,611103;12,7;14,6537;13,177002;18,65;13,886243;16,31;23,1609;14,9203;12;10;10,3;28,4;22,8;30,3;20,6003;36,4;13,1;29,7386;17,1556;20,9;18,9;16,83;15,5314;25,8322;21,6435;9,84392;11,8801;13,182;32,2199;15,2778;20,7259;20,5447
28.08.2019 05:00;23,9031;16,6303;22,2811;20,5386;23,8674;32,4943;20,4636;17,347;19,301;23,1;16,18946;17;21;15;20,776;29,8072;15,6392;19,7666;31,1052;21,7419;15,7371;25,0586;15,050608;;14,13;16,118882;16,5;18,54;19,954236;16,28;20,347447;14,2;20,7669;15,293918;19,52;15,226613;16,33;23,242;14,3799;11;10,2;9,5;30,9;23,6;30,1;19,7124;33;13,7;32,2003;24,6717;15,6;19,5;18,01;16,9555;25,6184;16,8945;10,2789;12,1099;13,6227;29,3472;16,6321;19,1919;21,6433
28.08.2019 06:00;25,7442;17,2852;23,3106;26,712;21,3217;34,1841;20,6164;17,347;19,736;23,5;16,92908;19;23;23;22,4358;31,0597;15,0495;14,6982;34,4391;21,8925;18,4309;26,3772;16,60679;;15,5;16,994924;17,86;18,69;20,718387;17,72;21,718246;15,5;17,8901;17,612445;19,25;16,120194;16,4;23,4289;14,2784;10;9,6;15,1;32,1;22,6;29,2;28,7165;30,1;15,2;36,0783;27,2644;20,1;21,8;19,46;16,7339;24,5444;17,0808;10,3813;12,148;15,4962;24,4978;19,5104;18,9666;23,315
28.08.2019 07:00;29,8036;18,3981;23,9947;21,66;19,5447;35,8739;20,4636;19,9262;19,91;26,3;17,91524;19;27;29;23,6649;34,8761;18,1427;23,5606;45,0129;26,9653;35,2755;25,9456;16,495634;;16,95;16,494329;18,31;17,36;19,699519;19,42;22,997658;15,5;17,2608;15,596335;18,12;15,785101;14,58;21,7595;14,5515;11;10,4;21,1;32,1;22,9;33,3;27,9799;32,5;14,9;36,6778;20,1297;22;24,4;19,36;15,8047;20,5593;20,3481;10,3339;12,9677;15,0895;28,6043;17,774;22,0035;25,9106
28.08.2019 08:00;21,1706;19,7474;19,4647;18,8522;18,4114;35,7532;20,6928;15,0174;18,779;23,2;18,98358;18;32;28;22,9708;23,7011;16,2314;20,7767;36,4181;28,6628;45,0589;19,1355;15,384075;;17,13;14,366799;17,29;15,71;18,935368;15,75;21,261313;14;16,6315;14,285863;17,36;13,55115;13,53;19,5595;14,6842;16;12,7;19,5;31,2;21,7;34,6;20,1616;24,1;14,1;29,9814;18,3889;28,8;18,5;19,71;18,1626;16,1822;17,0341;9,96421;11,5183;14,2292;34,087;21,2422;22,5641;25,0744
28.08.2019 09:00;17,9294;19,7739;18,0253;14,4828;14,4492;33,2185;;21,1742;17,039;20;18,9014;17;34;31;22,2048;18,2578;17,24;14,0595;24,4819;19,2672;21,5927;16,1583;13,383269;;16,67;13,490757;15,02;15,63;18,553292;12,87;20,530221;11,5;15,283;12,672975;15,86;12,657569;13,76;19,1588;15,6093;13;10,2;8,4;23,9;18,8;23,6;14,1741;20,6;12;18,265;16,7767;31,5;15,2;20,17;17,3595;14,1386;14,2224;10,964;10,846;14,0631;32,9896;21,7095;22,7721;23,0342
28.08.2019 10:00;16,4664;19,7701;16,2203;17,4109;15,6344;33,0978;;19,011;16,604;16,1;19,23012;14;35;30;21,2995;17,3786;18,942;18,4302;22,3586;15,017;30,8333;16,2541;11,493618;;15,22;12,614716;12,42;15,38;16,770274;11,3;19,981901;9,4;13,7547;11,160892;14,12;10,870408;14,34;14,772;15,2422;8;8,1;0,3;16;15,8;19,5;17,7184;13,7;11,2;13,9953;15,7656;31,1;11,4;19,13;16,0006;13,1442;15,4952;10,4767;9,18395;13,8177;21,301;18,2166;21,3749;19,0203
28.08.2019 11:00;15,6764;20,7483;17,9578;19,9195;17,2576;34,1841;;15,267;16,691;13,5;17,6687;15;32;38;20,6156;19,2903;17,5114;19,1511;18,1095;12,2311;19,9158;14,922;10,048591;11,014091;14,23;11,988972;10,84;14,07;14,605179;9,73;17,148918;9,1;12,0466;10,052031;13,11;9,530037;14,17;12,1138;12,8522;18;5,7;4,7;13;13,2;15,3;13,5862;12,7;10,7;13,5187;14,2603;22,5;12,1;18,36;14,8538;12,3962;15,0324;9,45455;9,0462;11,831;21,6269;22,5902;21,7446;19,3178
28.08.2019 12:00;15,0197;20,5002;16,9997;16,1693;17,9334;42,0296;;25,0846;17,822;11,1;16,92908;15;29;22;19,9584;22,7919;16,851;18,351;15,5443;12,4935;19,9188;14,0476;10,159747;10,765606;15,68;11,863823;10,61;13,66;12,949519;8,68;16,783372;9,2;11,1476;9,749615;13,04;8,524759;12,24;11,7342;13,1227;10;6,4;2,9;13,4;11,5;12,3;14,6038;9,6;11,2;12,81;13,4775;18,6;14,8;16,47;15,0521;12,1188;13,3792;9,93016;9,40752;11,4894;18,759;19,1143;19,0775;18,1964
28.08.2019 13:00;15,0211;18,0571;13,7847;13,5477;13,8123;43,5987;22,1444;20,675;15,734;8,9;14,87458;17;30;35;19,7851;19,7072;13,8776;17,0962;14,7149;17,0675;16,7773;13,0521;11,382462;10,889848;15,5;11,488376;11,29;14,03;12,440085;8,55;16,326439;9,3;12,1365;8,842365;14,05;9,41834;11,87;10,6232;14,2487;9;5,6;0;13,7;10,8;10,4;19,0948;8,8;10,4;12,0586;13,2617;17;10,8;16,02;16,9864;12,0752;12,9177;9,00463;9,23349;10,9175;19,3713;17,0095;16,4327;16,2308
28.08.2019 14:00;15,3;17,3455;10,9672;16,8291;15,2811;39,9777;18,248;18,6782;15,386;9,4;11,83392;16;39;28;18,8048;19,5869;11,7173;19,7123;15,18;13,7509;16,7259;12,9053;12,605177;10,392879;17,04;13,115311;10,61;14,3;12,440085;8,94;18,793876;9,8;12,0466;8,94317;14,23;9,530037;11,94;9,25487;13,7072;8;4,6;13,5;12,4;10,3;10;10,4507;8,6;10,9;12,0019;13,6269;9,5;10,7;14,81;15,339;12,2565;13,7026;8,89031;8,45242;10,7015;21,8324;17,7952;15,5694;15,3186
28.08.2019 15:00;17,3956;16,1579;14,1333;14,0952;19,5245;38,7707;21,0748;20,259;14,342;9,5;11,25866;13;32;29;19,136;18,4297;9,63007;13,5501;16,2819;15,0075;20,418;16,0228;11,048995;11,014091;17,22;13,741055;10,38;17,46;12,440085;9,33;21,718246;10,5;11,0577;10,75767;13,44;9,41834;11,41;9,64023;14,0217;7;5,4;2,7;19,5;10,3;9,8;14,0058;9;11,5;10,9467;13,2217;11,7;10,8;14,65;18,2106;12,2253;14,3389;9,106;8,59896;10,5166;19,2736;19,833;15,8441;16,7794
28.08.2019 16:00;16,9361;17,177;16,3906;16,3949;12,1519;49,0302;19,4704;20,4254;14,69;8,8;11,0943;13;24;25;16,7234;18,6047;14,1426;14,7377;22,4307;16,9602;19,7113;19,8652;10,937839;13,374697;17,22;13,866204;10,27;15,08;12,567443;9,86;20,80438;10,1;11,1476;10,75767;13,99;;11,51;10,3508;14,5224;6;5,7;0,2;26,8;10,1;9,3;13,3227;8,8;12,3;11,3125;13,7767;17;11,2;14,77;16,346;12,1654;12,6319;9,33923;8,80936;10,3792;12,9285;19,253;15,7129;14,3544
28.08.2019 17:00;15,6367;18,0339;17,2008;18,1418;19,3634;49,2716;16,8728;14,435;15,56;9,2;11,34084;15;24;27;14,5823;18,5919;13,4693;19,4002;17,0344;11,953;19,7639;20,7055;11,604774;13,374697;15,77;14,742246;11,51;15,44;12,567443;9,33;20,80438;10,3;12,1365;10,959281;15,34;;15,42;11,2091;14,3516;8;6,9;10,3;19,1;11,3;9,9;16,6254;9,2;13,4;12,2725;16,0489;18,7;11,7;15,13;18,1584;12,8445;11,1429;9,95605;8,98302;11,5926;26,5014;20,0399;17,3839;17,3817
28.08.2019 18:00;17,4969;18,1733;20,5083;15,2053;14,8202;39,3742;19,3176;16,7646;15,125;12,3;12,327;16;31;29;14,6525;20,8931;12,0437;13,0657;20,0599;9,9709;13,9883;25,553;12,27171;13,623182;16,76;17,870966;14,01;14,06;13,204236;9,86;22,632111;11,9;14,2042;11,86653;15,26;10,200223;15,76;12,4998;15,2696;11;7,4;20,8;21,7;16;14,7;18,7687;13,3;13,5;16,3681;20,2539;14,1;13;16,13;16,5102;13,4009;;9,98313;9,27488;13,8417;16,4278;17,346;12,6858;13,6711
28.08.2019 19:00;22,3858;49,9462;17,5358;29,5812;17,1082;40,9433;21,9152;13,0206;18,17;15,8;14,29932;15;34;32;17,721;19,5197;14,6941;22,3279;27,9278;18,522;18,1846;23,7122;12,938645;17,226212;21,12;19,873347;16,38;14,76;14,223104;13,79;23,180431;17,8;15,1931;12,874586;15,25;10,535315;15,94;14,3466;15,1876;13;8,8;12,5;24,4;29,1;19,5;18,7101;22,9;15,1;20,8922;17,5483;19,9;13,6;18,53;17,7612;13,4564;;12,3377;9,4263;15,0633;14,8;13,8697;12,7284;13,4719
28.08.2019 20:00;25,4511;28,2161;24,5547;28,8561;15,8004;42,7538;24,5892;13,6862;19,736;17,7;17,09344;16;30;30;21,3284;18,1775;14,9254;18,7629;23,1874;16,6825;16,7857;21,3218;13,716737;19,338333;20,48;21,750579;16,95;16,6;19,826877;13,66;24,916775;20,8;16,3618;14,084252;16,04;12,099081;14,65;17,2517;17,1254;10;11,1;7;22,7;23,7;19,9;29,5914;22,4;16,7;25,8811;16,4844;11,2;14,3;23,84;15,9955;14,8248;11,7697;14,796;10,6414;14,9002;19,1506;10,461;12,0281;16,6319
28.08.2019 21:00;29,4297;22,3064;27,2408;26,6152;20,3197;50,2372;24,6656;11,107;18,605;17,6;21,28462;17;29;21;22,6793;19,4672;17,4358;16,3473;23,3471;17,8113;22,8565;25,389;15,384075;20,829242;20,48;20,499091;17,4;15,94;;13,92;24,459842;16;17,5305;16,705196;16,71;13,104359;15,38;23,5103;21,1226;4;11,5;8;31;24,5;22,7;30,0463;21,8;17,6;26,6769;15,9225;12,3;16,7;22,01;21,5438;16,4445;11,8809;14,0362;11,8107;15,8191;21,0659;11,1122;6,74364;11,5228
28.08.2019 22:00;28,8564;20,7423;28,2581;25,2661;23,1909;45,1678;26,4992;12,1054;15,125;22,7;20,29846;17;27;24;22,8165;24,3919;20,968;17,11;25,0483;15,6814;21,2704;23,8564;14,939452;17,598939;15,4;17,120073;20,69;14;19,57216;14,31;25,647868;14,3;20,0477;16,705196;16,04;14,44473;13,73;24,7077;14,9611;6;10,2;13,1;37,6;17,5;25,8;29,757;19,6;16,6;27,2711;18,8808;17,1;16,2;21,83;21,782;18,3144;11,3841;12,3307;11,1121;18,4639;27,0155;10,9169;4,81685;6,81972
28.08.2019 23:00;29,3264;20,4309;28,2436;18,3309;21,0829;26,8214;25,9644;20,3422;13,82;22,2;18,57268;18;29;25;21,3283;24,5367;14,8211;18,7636;24,4252;22,9312;15,4812;22,83;15,828699;17,474697;16,4;16,744626;19,21;12,86;;16,15;24,185683;15,5;18,9689;18,922917;19,41;15,896799;14,4;28,1011;15,0635;11;9,3;11,7;30,8;;27,1;26,0993;20,3;16,3;24,0231;20,5761;20,3;15,4;21,37;15,7088;21,1066;16,0142;14,2638;10,8757;18,1699;26,9459;9,51964;6,47904;9,35222
29.08.2019 00:00;26,2992;19,1741;27,1792;15,6094;23,0187;24,166;22,068;13,603;13,472;19,9;17,91524;18;25;26;21,0336;26,6633;18,1334;15,138;25,7287;18,2247;15,5324;22,9066;18,496441;18,095909;19,21;18,997305;21,48;11,8;18,043858;17,85;25,008162;19,4;19,6881;18,721306;22,94;18,242448;27,85;24,7754;15,8235;9;8,7;11,4;31;11,8;25,8;25,6228;19,6;14,4;21,9783;23,6508;20,3;15,5;23,73;19,1058;21,4461;15,4202;12,4839;10,7854;18,038;22,2909;5,98562;7,53722;10,3214
29.08.2019 01:00;24,8892;18,1372;26,6653;16,9494;17,6132;21,2692;18,4772;18,4286;15,125;20,3;17,01126;18;24;25;22,5572;27,3806;16,3906;20,8699;24,8283;20,5556;18,6861;23,1855;18,718753;21,823182;17,13;21,500281;24,65;12,51;18,043858;16,28;25,373708;24,4;22,0255;20,737417;26,07;17,460565;19,38;25,7822;16,0957;9;8,5;8,3;31,5;11,7;24,8;22,5948;18,7;14;22,0017;21,6747;13,6;14,9;16,1;22,7058;21,3388;17,5647;10,3054;10,26;19,1805;24,1454;4,803;7,87814;13,7714
29.08.2019 02:00;25,5244;16,9511;26,5186;19,4928;17,6641;24,0453;18,9356;16,1822;17,213;21,9;16,10728;19;24;28;23,8957;30,1636;20,8697;20,3834;25,5344;18,9962;19,8607;23,5111;18,829909;24,556515;18,49;20,499091;25,21;14,55;18,553292;17,19;24,825389;21,5;22,8346;21,34225;26,44;17,572262;19,98;27,2337;16,7188;9;8,1;9,4;32,4;11,3;24;22,1331;18,1;14,1;21,4211;20,9172;20,7;12,6;13,2;24,7641;21,3282;15,9839;11,9917;10,2314;19,9546;28,6535;6,29179;10,2926;15,3217
29.08.2019 03:00;26,9031;18,5309;25,9483;21,5125;26,676;29,4768;20,158;12,0222;19,388;22;15,53202;19;23;31;23,9151;29,5517;19,2938;25,8198;26,0601;20,3706;28,1425;23,591;19,941468;24,432273;19,67;20,62424;25,78;18,07;18,935368;18,37;26,013414;21,8;22,9245;21,241444;25,07;18,912633;16,87;31,0712;17,9251;9;8,6;9,6;32;11;22,9;23,1173;16,6;13,5;19,6233;20,5158;23;13,2;12,38;23,0223;21,0712;19,5426;12,7527;9,78729;23,1253;26,4663;5,18174;10,9944;15,0319
29.08.2019 04:00;26,5425;17,6731;25,0089;20,0353;24,6537;32,3736;20,2344;12,1886;21,563;22;15,28548;29;25;34;25,2176;30,7669;15,8489;18,9657;25,443;26,1132;23,2088;22,8631;21,831118;25,053485;20,12;23,252365;26,57;20,71;18,808009;18,63;27,841145;22,4;24,0932;22,249499;23,77;20,699795;17,04;30,3214;17,1652;11;8,6;9,9;31,8;11,5;21,6;20,9556;19,5;13,7;18,2244;20,1072;16,9;14,3;13,81;18,4663;20,9192;15,5785;14,0147;10,0504;22,0808;25,0391;6,09108;10,7153;16,0661
29.08.2019 05:00;26,1014;16,7272;23,8722;24,7681;14,1684;29,1147;19,5468;17,0974;23,912;23;15,53202;29;28;27;27,3211;31,3228;18,6225;24,0649;27,3171;19,7661;14,1074;24,7233;22,942677;25,550455;20,76;23,878109;27,03;23,04;20,718387;20,34;30,399968;23,7;25,2619;24,063999;24,75;22,486956;18,68;31,3294;17,0146;12;8,7;11;32;12,1;22,3;26,3985;18,6;13,9;18,1869;18,3575;21,1;16,9;15,93;24,4937;22,3532;19,2462;15,4947;10,0779;18,7338;30,915;7,73985;10,0432;15,5072
29.08.2019 06:00;27,2311;17,0294;23,4694;28,5516;19,2156;32,8564;22,6792;16,3486;25,826;22,4;17,50434;28;29;32;27,795;31,655;19,2159;22,5991;29,973;26,023;21,4935;27,9394;23,164989;26,668636;21,66;25,129597;27,14;24,16;21,482538;22,17;31,770767;24,9;25,172;25,475276;25,05;22,822049;18,53;32,1769;19,1125;11;8,5;27,1;34,6;14,3;20,5;22,1584;15,1;14;19,3797;20,4344;21,5;20;17,05;18,3667;23,738;21,1254;16,363;10,1718;18,8372;32,5943;11,6967;11,8067;33,4089
29.08.2019 07:00;27,8603;16,6476;23,2381;26,6029;22,9343;40,5812;24,36;14,5182;26,87;23,7;18,65486;29;32;38;28,112;29,8297;18,1799;13,5971;32,0975;26,2866;22,5554;27,4837;23,498457;24,432273;22,84;22,876918;25,33;23,98;20,718387;22,82;31,862153;23;23,1043;21,947083;24,05;20,588097;17,23;30,7067;18,906;11;9,7;10,7;35,1;19;18,8;19,9602;15,2;14,7;15,0378;22,4358;23,2;16,2;16,71;20,9137;20,8629;20,6106;16,1095;10,1403;18,5888;27,1534;11,6983;15,5082;23,2236
29.08.2019 08:00;23,4081;17,332;20,5303;26,1132;;42,9952;28,18;16,7646;25,478;22,3;16,27164;21;37;36;25,9823;23,3506;14,637;27,191;32,3335;29,3552;29,1889;21,2102;18,829909;20,332273;24,02;18,997305;19,78;21,7;19,444802;21,52;28,572237;18,5;20,8568;19,830167;21,26;15,785101;14,6;23,7551;18,9239;9;9,8;12,7;28,7;14,7;17,5;17,5136;13,5;13,6;15,1389;19,1944;24,1;13,7;16,41;19,7053;16,8981;16,551;15,4885;10,5891;18,2342;23,6041;8,59799;17,2297;20,6322
29.08.2019 09:00;18,8572;16,8934;16,9539;24,351;;39,6156;31,4652;20,5918;22,259;16,3;15,86074;15;37;37;22,365;17,5611;11,5532;18,2766;26,9826;21,357;19,6935;16,631;15,384075;18,095909;23,75;16,744626;16,38;19,73;17,9165;17,06;30,308582;15,9;17,1709;16,301974;20,32;14,333033;13,46;16,4908;19,5569;6;8,6;5,1;24,1;15;12,7;16,6521;12,4;11,6;12,9167;12,7042;20,2;12,2;16,57;17,8836;15,1476;14,1274;16,6301;11,6835;17,475;23,24;8,83895;14,6811;17,9103
29.08.2019 10:00;19,5322;15,1723;12,9339;21,3076;;44,5643;24,0544;21,507;18,257;14,1;15,86074;17;38;37;19,1422;16,3072;12,1756;16,8768;22,005;17,0151;17,9141;16,5439;16,384478;17,226212;22,21;16,36918;15,59;17,96;16,26084;16,01;32,319086;13,9;16,0921;15,898751;21,26;13,327755;13,29;13,3783;16,8452;8;8,6;22,2;17,9;15,1;11,4;15,6197;10,5;10,5;12,3892;8,75111;16,5;11,8;14,81;18,6914;14,4921;16,3088;15,5333;13,0617;16,8973;28,6542;14,8858;12,3069;14,3603
29.08.2019 11:00;17,0408;12,4073;12,1961;17,0171;;36,236;19,9288;20,1758;16,169;13,9;15,44984;14;36;38;17,4469;16,7619;15,0968;14,6485;18,0743;19,2319;17,1618;22,2307;13,049801;17,474697;20,48;16,744626;14,12;16,09;13,968387;14,18;26,470347;14,7;16,2719;16,301974;19,51;11,763989;15,74;11,7581;17,2087;14;8,1;23,4;13,6;15,4;11,7;14,4173;9,8;10,6;12,4539;8,78722;20;11,7;14,04;19,7643;11,8836;17,7759;14,9165;13,6708;17,8297;21,3881;13,0831;12,952;12,4786
29.08.2019 12:00;16,5558;12,1835;11,9544;16,8225;13,9111;30,8045;16,8728;20,259;15,473;13,7;22,27078;10;25;26;15,6523;13,2853;13,1967;10,4048;14,2897;18,7595;29,1551;15,9091;14,050204;17,723182;19,76;17,245222;13,78;12,88;12,440085;13,26;22,814884;14;14,7436;14,084252;18,92;10,088525;15,5;11,7533;16,0561;10;8;23,9;15,5;15,7;9,6;17,4402;8;11,2;13,5181;9,62444;13,4;13,3;15,31;17,9536;11,1833;19,3325;10,968;14,9932;16,0685;18,3965;12,5853;13,4898;11,5142
29.08.2019 13:00;15,6003;15,4869;15,6072;14,8588;13,3021;31,6494;16,2616;14,851;13,385;12,7;16,10728;10;23;27;15,3071;11,5431;9,41997;14,1725;13,836;16,723;23,729;14,0779;14,050204;14,617121;19,94;14,366799;13,1;11,77;12,949519;11,82;23,271817;13,6;14,0244;13,378613;16,44;9,86513;11,04;11,0188;18,8776;7;8,8;11;16,2;13,4;9,2;17,9125;7,1;10,9;13,6811;9,95278;13,3;13,4;16,41;20,9538;10,5771;19,6731;9,39719;16,8214;17,0566;16,7173;15,3539;10,9337;10,1308
29.08.2019 14:00;14,4331;12,5356;11,8681;16,325;16,8688;34,0634;13,664;19,427;11,732;11,6;14,71022;9;24;21;16,0969;11,3253;9,36728;;13,3572;17,0957;16,0876;12,2554;13,605581;13,00197;20,03;15,743436;11,74;10,12;13,076877;11,56;21,3527;13,5;12,7658;10,858475;14,15;9,641735;10,39;10,9327;16,5199;8;9,6;19,1;13,8;12,9;9,7;15,6963;7,1;10,6;11,9442;10,3717;17,5;13,7;16,01;21,9502;10,4509;16,1411;10,9591;18,3043;17,6841;9,47687;;9,93428;9,27833
29.08.2019 15:00;11,3783;12,4923;12,3022;18,994;12,2649;29,9596;12,9764;11,7726;10,601;11,9;13,72406;9;16;24;13,9461;17,1812;7,40827;7,33083;15,4119;19,6917;16,6025;12,3767;12,827489;12,877727;16,58;15,993734;11,4;9,63;12,82216;12,48;22,357952;12,5;12,4961;10,959281;13,6;;9,13;10,9452;15,7822;11;10,3;17,3;13,9;13,6;10,8;15,5856;7,7;11,4;12,1267;14,2069;9,7;13,4;16,9;17,3266;10,5893;19,1699;10,7049;20,1308;15,4101;15,2702;;9,52547;10,0428
29.08.2019 16:00;13,2469;10,9535;13,2336;19,6619;12,7441;28,5112;11,754;8,0286;10,34;12,6;16,0251;9;25;22;13,7488;13,1867;6,4357;7,35173;16,9414;17,8037;24,3504;13,7155;12,494022;14,120152;18,49;15,743436;9,93;9,26;14,223104;13,39;23,545977;12,5;11,2375;9,85042;14,29;;9,06;12,6834;15,3903;14;11,6;15,4;12,4;13,2;9,8;15,2684;8,4;12,7;13,3064;12,7078;17,5;14,5;18,85;24,7055;10,9071;19,1563;9,70629;19,6757;11,0527;14,4;10,8856;10,4665;11,5378
29.08.2019 17:00;11,0033;9,39131;15,9942;17,9031;12,7992;28,2698;11,8304;7,363;11,645;15,4;19,14794;10;23;30;14,3818;15,0944;8,12852;10,1959;19,1213;14,5358;19,044;15,3425;12,605177;13,00197;19,12;17,620668;10,61;9,99;16,388198;13,66;22,814884;11,9;12,0466;10,556059;16,69;8,189666;9,75;15,5722;22,5152;13;11,2;35,2;17,3;13,6;10,6;17,389;13,2;13,1;13,1597;11,7081;15,7;14;15,58;24,5569;14,0752;16,5183;9,45116;20,92;11,9676;12,4129;10,8413;12,8522;16,6256
29.08.2019 18:00;11,8889;9,4052;17,4575;18,1284;15,1968;32,8564;13,5112;9,6094;13,994;29,7;18,98358;11;14;33;15,2378;13,7369;10,6808;11,6389;18,7934;15,1671;20,3851;16,7843;12,938645;13,498939;20,12;19,748198;12,53;10,43;17,661783;15,62;24,185683;12,3;15,6426;11,967336;18,54;;11,9;16,5188;15,1704;18;11,1;48,6;21,7;18,9;14,5;15,6482;14;14,1;15,4472;11,9314;13,4;14,6;15,89;17,9608;16,1391;18,1134;9,68239;19,592;12,8324;7,25489;10,7765;21,7948;18,2831
