Data;DsDusznikMOB-BaP(PM10)-24g;DsGlogWiStwo-BaP(PM10)-24g;DsJaworMOB-BaP(PM10)-24g;DsJelGorSoko-BaP(PM10)-24g;DsLegAlRzecz-BaP(PM10)-24g;DsNowRudJezi-BaP(PM10)-24g;DsOlawZolnAK-BaP(PM10)-24g;DsOlesBrzozo-BaP(PM10)-24g;DsOsieczow21-BaP(PM10)-24g;DsPolKasztan-BaP(PM10)-24g;DsSwidnFolwa-BaP(PM10)-24g;DsSzczaKolej-BaP(PM10)-24g;DsWalbrzWyso-BaP(PM10)-24g;DsWrocOrzech-BaP(PM10)-24g;DsWrocWybCon-BaP(PM10)-24g;DsZgorBohGet-BaP(PM10)-24g;DsZlotoStasz-BaP(PM10)-24g;KpBrodKochan-BaP(PM10)-24g;KpBydWarszaw-BaP(PM10)-24g;KpCiechTezni-BaP(PM10)-24g;KpGrudSienki-BaP(PM10)-24g;KpInowSolank-BaP(PM10)-24g;KpKoniczynka-BaP(PM10)-24g;KpNaklSkargi-BaP(PM10)-24g;KpToruDziewu-BaP(PM10)-24g;KpWieniZdroj-BaP(PM10)-24g;KpWloclGniaz-BaP(PM10)-24g;KpZielBoryTu-BaP(PM10)-24g;LbBiaPodOrze-BaP(PM10)-24g;LbChelPolan-BaP(PM10)-24g;LbKrasKoszar-BaP(PM10)-24g;LbLubSliwins-BaP(PM10)-24g;LbZamoHrubie-BaP(PM10)-24g;LdBelchatEdward-BaP(PM10)-24g;LdBrzeReform-BaP(PM10)-24g;LdKutnKosciu-BaP(PM10)-24g;LdLodzLegion-BaP(PM10)-24g;LdLodzRudzka-BaP(PM10)-24g;LdLowiczSien-BaP(PM10)-24g;LdOpocCurieSk-BaP(PM10)-24g;LdPabiKilins-BaP(PM10)-24g;LdParzniUjWo-BaP(PM10)-24g;LdPioTrKraPr-BaP(PM10)-24g;LdRadomsRoln-BaP(PM10)-24g;LdRawaNiepod-BaP(PM10)-24g;LdSieraPolna-BaP(PM10)-24g;LdSkierKonop-BaP(PM10)-24g;LdToMaSwAnto-BaP(PM10)-24g;LdUniejTermy-BaP(PM10)-24g;LdWieluPOW12-BaP(PM10)-24g;LdZduWoKrole-BaP(PM10)-24g;LuGorzKosGdy-BaP(PM10)-24g;LuGorzPilsud-BaP(PM10)-24g;LuNowaSolMOB-BaP(PM10)-24g;LuSulecDudka-BaP(PM10)-24g;LuWsKaziWiel-BaP(PM10)-24g;LuZarySzyman-BaP(PM10)-24g;LuZielKrotka-BaP(PM10)-24g;MpBochKonfed-BaP(PM10)-24g;MpGorlKrasin-BaP(PM10)-24g;MpKrakAlKras-BaP(PM10)-24g;MpKrakBujaka-BaP(PM10)-24g;MpKrakBulwar-BaP(PM10)-24g;MpKrakOsPias-BaP(PM10)-24g;MpKrakSwoszo-BaP(PM10)-24g;MpKrakWadow-BaP(PM10)-24g;MpKrakZloRog-BaP(PM10)-24g;MpKrynicDiet-BaP(PM10)-24g;MpNiepo3Maja-BaP(PM10)-24g;MpNoSaczNadb-BaP(PM10)-24g;MpNoTargPSlo-BaP(PM10)-24g;MpOlkuCegiel-BaP(PM10)-24g;MpOswiecBema-BaP(PM10)-24g;MpSuchaNiesz-BaP(PM10)-24g;MpSzymbaGorl-BaP(PM10)-24g;MpTarBitStud-BaP(PM10)-24g;MpTrzebOsZWM-BaP(PM10)-24g;MpTuchChopin-BaP(PM10)-24g;MpZabieWapie-BaP(PM10)-24g;MpZakopaSien-BaP(PM10)-24g;MzGutyDuCzer-BaP(PM10)-24g;MzKonJezMos-BaP(PM10)-24g;MzLegZegrzyn-BaP(PM10)-24g;MzMinMazKaziMOB-BaP(PM10)-24g;MzOstroHalle-BaP(PM10)-24g;MzOtwoBrzozo-BaP(PM10)-24g;MzPiasPulask-BaP(PM10)-24g;MzPlocKroJad-BaP(PM10)-24g;MzRad25Czerw-BaP(PM10)-24g;MzSiedKonars-BaP(PM10)-24g;MzWarAKrzywo-BaP(PM10)-24g;MzWarAlNiepo-BaP(PM10)-24g;MzWarBajkowa-BaP(PM10)-24g;MzWarChrosci-BaP(PM10)-24g;OpNysaRodzie-BaP(PM10)-24g;OpOpoleOsAKr-BaP(PM10)-24g;OpPrudPodgor-BaP(PM10)-24g;OpZdziePiast-BaP(PM10)-24g;PdBialWaszyn-BaP(PM10)-24g;PdSuwPulaskp-BaP(PM10)-24g;PkDebiGrottg-BaP(PM10)-24g;PkHorZdrParkMOB-BaP(PM10)-24g;PkIwonZdrRab-BaP(PM10)-24g;PkJarosPruch-BaP(PM10)-24g;PkJasloSikor-BaP(PM10)-24g;PkKrosKletow-BaP(PM10)-24g;PkMielPogodn-BaP(PM10)-24g;PkNiskoSzkla-BaP(PM10)-24g;PkPrzemGrunw-BaP(PM10)-24g;PkRymZdrPark-BaP(PM10)-24g;PkRzeszRejta-BaP(PM10)-24g;PkSanoSadowa-BaP(PM10)-24g;PkStWolWoPol-BaP(PM10)-24g;PkTarnDabrow-BaP(PM10)-24g;PmGdaLecz08m-BaP(PM10)-24g;PmKosTargo12-BaP(PM10)-24g;SkBuskRokosz-BaP(PM10)-24g;SkKielKusoci-BaP(PM10)-24g;SkKielTargow-BaP(PM10)-24g;SkSkarZielnaMOB-BaP(PM10)-24g;SkSolecZdroj-BaP(PM10)-24g;SkStaraZlota-BaP(PM10)-24g;SlBielKossak-BaP(PM10)-24g;SlCzestoBacz-BaP(PM10)-24g;SlDabro1000L-BaP(PM10)-24g;SlGodGliniki-BaP(PM10)-24g;SlKatoKossut-BaP(PM10)-24g;SlKnurJedNar-BaP(PM10)-24g;SlMyszMiedzi-BaP(PM10)-24g;SlPszczBoged-BaP(PM10)-24g;SlRybniBorki-BaP(PM10)-24g;SlTarnoLitew-BaP(PM10)-24g;SlZywieKoper-BaP(PM10)-24g;WmElbBazynsk-BaP(PM10)-24g;WmGoldUzdrowMOB-BaP(PM10)-24g;WmIlawAnders-BaP(PM10)-24g;WmNiTraugutt-BaP(PM10)-24g;WmOlsPuszkin-BaP(PM10)-24g;WmOstrPilsud-BaP(PM10)-24g;WmPuszczaBor-BaP(PM10)-24g;WpGniePaczko-BaP(PM10)-24g;WpKaliSawick-BaP(PM10)-24g;WpLeszKiepur-BaP(PM10)-24g;WpNoTomSzpit-BaP(PM10)-24g;WpOstWieWyso-BaP(PM10)-24g;WpPilaKusoci-BaP(PM10)-24g;WpPoznChwial-BaP(PM10)-24g;WpWagrowLipo-BaP(PM10)-24g;ZpKolZolkiew-BaP(PM10)-24g;ZpKoszSpasow-BaP(PM10)-24g;ZpMyslZaBram-BaP(PM10)-24g;ZpSzczAndr01-BaP(PM10)-24g;ZpSzczBudzWosMOB-BaP(PM10)-24g;ZpSzczec1Maj-BaP(PM10)-24g;ZpSzczecPrze-BaP(PM10)-24g;ZpSzczPils02-BaP(PM10)-24g
15.04.2019 00:00;4,277;4,123;3,231;1,416;3,372;12,091;2,317;1,433;1,036;2,351;5,866;11,567;10,308;1,171;1,42;2,159;1,946;1,8069;1,01077;0,549472;1,3514;0,829751;0,2447;1,20262;0,7027;0,466252;0,414441;0,272253;8,4;3,82;3,51;1,41;1,14;1,366545;6,531584;;1,650701;2,981455;3,320468;4,083896;3,520052;1,531481;2,62961;8,876519;3,987792;2,255221;4,695169;3,625922;1,411688;4,02374;3,446286;2,16;1,32;7,93;6,35;9,59;6,38;2,75;5,06;3,01;3,36;3,32032;3,83;2,81;3,62;3,39;2,79;1,47;4,74;6,55;10,8;5,39;6,83;9,03;1,48;3,98;2,03;7,04;5,46;4,14;0,07254;1,46624;3,4263;0,52325;0,18142;3,31877;1,54226;0,05181;3,09265;3,90826;0,51843;0,05702;1,11967;0,52355;5,054;2,722;4,253;4,866;0,886541;0,612196;6,6;1,75;1,45;3,4;3,03;2,53;2,06;2,41;1,78;1,36;1,75;1,78;1,21;3,3;0,42;3,1;2,37;2,36;2,34;1,37;1,86;3,63;4,02;1,98;;13,28;2,61;;;;16,2;;4,78;0,89;0,44;1,35;2,55;0,74;1,67;0,2;;1,86;0,72;;3,99;;;1,79;0,32;0,61;1,38;0,86;0,43;0,84;0,74;0,51
16.04.2019 00:00;4,277;4,123;3,231;1,416;3,372;12,091;2,317;1,433;1,036;2,351;5,866;11,567;10,308;1,171;1,42;2,159;1,946;1,8069;1,01077;0,549472;1,3514;0,829751;0,2447;1,20262;0,7027;0,466252;0,414441;0,272253;8,4;3,82;3,51;1,41;1,14;1,366545;6,531584;1,051394;1,650701;2,981455;3,320468;4,083896;3,520052;1,531481;2,62961;8,876519;3,987792;2,255221;4,695169;3,625922;1,411688;4,02374;3,446286;2,16;1,32;7,93;6,35;9,59;6,38;2,75;5,06;3,01;3,36;3,32032;3,83;2,81;3,62;3,39;2,79;1,47;4,74;6,55;10,8;5,39;6,83;9,03;1,48;3,98;2,03;7,04;5,46;4,14;0,07254;1,46624;3,4263;0,52325;0,18142;3,31877;1,54226;0,05181;3,09265;3,90826;0,51843;0,05702;1,11967;0,52355;5,054;2,722;4,253;4,866;0,886541;0,612196;6,6;1,75;1,45;3,4;3,03;2,53;2,06;2,41;1,78;1,36;1,75;1,78;1,21;3,3;0,42;3,1;2,37;2,36;2,34;1,37;1,86;3,63;4,02;1,98;;13,28;2,61;;;;16,2;;4,78;0,89;0,44;1,35;2,55;0,74;1,67;0,2;;1,85;0,72;;3,99;;;1,79;0,32;0,61;1,38;0,86;0,43;0,84;0,74;0,51
17.04.2019 00:00;4,277;4,123;3,231;1,416;3,372;12,091;2,317;1,433;1,036;2,351;5,866;11,567;10,308;1,171;1,42;2,159;1,946;1,8069;1,01077;0,549472;1,3514;0,829751;0,2447;1,20262;0,7027;0,466252;0,414441;0,272253;8,4;3,82;3,51;1,41;1,14;1,366545;6,531584;1,051394;1,650701;2,981455;3,320468;4,083896;3,520052;1,531481;2,62961;8,876519;3,987792;2,255221;4,695169;3,625922;1,411688;4,02374;3,446286;2,16;1,32;7,93;6,35;9,59;6,38;2,75;5,06;3,01;3,36;3,32032;3,83;2,81;3,62;3,39;2,79;1,47;4,74;6,55;10,8;5,39;6,83;9,03;1,48;3,98;2,03;7,04;5,46;4,14;0,07254;1,46624;3,4263;0,52325;0,18142;3,31877;1,54226;0,05181;3,09265;3,90826;0,51843;0,05702;1,11967;0,52355;5,054;2,722;4,253;4,866;0,886541;0,612196;6,6;1,75;1,45;3,4;3,03;2,53;2,06;2,41;1,78;1,36;1,75;1,78;1,21;3,3;0,42;3,1;2,37;2,36;2,34;1,37;1,86;3,63;4,02;1,98;;13,28;2,61;;;;16,2;;4,78;0,89;0,44;1,35;2,55;0,74;1,67;0,2;;1,86;0,72;;3,99;;;1,79;0,32;0,61;1,38;0,86;0,43;0,84;0,74;0,51
18.04.2019 00:00;4,277;4,123;3,231;1,416;3,372;12,091;2,317;1,433;1,036;2,351;5,866;11,567;10,308;1,171;1,42;2,159;1,946;1,8069;1,01077;0,549472;1,3514;0,829751;0,2447;1,20262;0,7027;0,466252;0,414441;0,272253;8,4;3,82;3,51;1,41;1,14;1,366545;6,531584;1,051394;1,650701;2,981455;3,320468;4,083896;3,520052;1,531481;2,62961;8,876519;3,987792;2,255221;4,695169;3,625922;1,411688;4,02374;3,446286;2,16;1,32;7,93;6,35;9,59;6,38;2,75;5,06;3,01;3,36;3,32032;3,83;2,81;3,62;3,39;2,79;1,47;4,74;6,55;10,8;5,39;6,83;9,03;1,48;3,98;2,03;7,04;5,46;4,14;0,07254;1,46624;3,4263;0,52325;0,18142;3,31877;1,54226;0,05181;3,09265;3,90826;0,51843;0,05702;1,11967;0,52355;5,054;2,722;4,253;4,866;0,886541;0,612196;6,6;1,75;1,45;3,4;3,03;2,53;2,06;2,41;1,78;1,36;1,75;1,78;1,21;3,3;0,42;3,1;2,37;2,36;2,34;1,37;1,86;3,63;4,02;1,98;;13,28;2,61;;;;16,2;;4,78;0,89;0,44;1,35;2,55;0,74;1,67;0,2;;1,86;0,72;;3,99;;;1,79;0,32;0,61;1,38;0,86;0,43;0,84;0,74;0,51
19.04.2019 00:00;4,277;4,123;3,231;1,416;3,372;12,091;2,317;1,433;1,036;2,351;5,866;11,567;10,308;1,171;1,42;2,159;1,946;1,8069;1,01077;0,549472;1,3514;0,829751;0,2447;1,20262;0,7027;0,466252;0,414441;0,272253;8,4;3,82;3,51;1,41;1,14;1,366545;6,531584;1,051394;1,650701;2,981455;3,320468;4,083896;3,520052;1,531481;2,62961;8,876519;3,987792;2,255221;;3,625922;1,411688;4,02374;3,446286;2,16;1,32;7,93;6,35;9,59;6,38;2,75;5,06;3,01;3,36;3,32032;3,83;2,81;3,62;3,39;2,79;1,47;4,74;6,55;10,8;5,39;6,83;9,03;1,48;3,98;2,03;7,04;5,46;4,14;0,07254;1,46624;3,4263;0,52325;0,18142;3,31877;1,54226;0,05181;3,09265;3,90826;0,51843;0,05702;1,11967;0,52355;5,054;2,722;4,253;4,866;0,886541;0,612196;6,6;1,75;1,45;3,4;3,03;2,53;2,06;2,41;1,78;1,36;1,75;1,78;1,21;3,3;0,42;3,1;2,37;2,36;2,34;1,37;1,86;3,63;4,02;1,98;;13,28;2,61;;;;16,2;;4,78;0,89;0,44;1,35;2,55;0,74;1,67;0,2;;1,86;0,72;;3,99;;;0,827;0,32;0,61;1,38;0,86;0,43;0,84;0,74;0,51
20.04.2019 00:00;4,277;4,123;3,231;1,416;3,372;12,091;2,317;1,433;1,036;2,351;5,866;11,567;10,308;1,171;1,42;2,159;1,946;1,8069;1,01077;0,549472;1,3514;0,829751;0,2447;1,20262;0,7027;0,466252;0,414441;0,272253;8,4;3,82;3,51;1,41;1,14;1,366545;6,531584;1,051394;1,650701;2,981455;3,320468;4,083896;3,520052;1,531481;2,62961;8,876519;3,987792;2,255221;4,695169;3,625922;1,411688;4,02374;3,446286;2,16;1,32;7,93;6,35;9,59;6,38;2,75;5,06;3,01;3,36;3,32032;3,83;2,81;3,62;3,39;2,79;1,47;4,74;6,55;10,8;5,39;6,83;9,03;1,48;3,98;2,03;7,04;5,46;4,14;0,07254;1,46624;3,4263;0,52325;0,18142;3,31877;1,54226;0,05181;3,09265;3,90826;0,51843;0,05702;1,11967;0,52355;5,054;2,722;4,253;4,866;0,886541;0,612196;6,6;1,75;1,45;3,4;3,03;2,53;2,06;2,41;1,78;1,36;1,75;1,78;1,21;3,3;0,42;3,1;2,37;2,36;2,34;1,37;1,86;3,63;4,02;1,98;;13,28;2,61;;;;16,2;;4,78;0,89;0,44;1,35;2,55;0,74;1,67;0,2;;1,87;0,72;;3,99;;;0,827;0,32;0,61;1,38;0,86;0,43;0,84;0,74;0,51
21.04.2019 00:00;4,277;4,123;3,231;1,416;3,372;12,091;2,317;1,433;1,036;2,351;5,866;11,567;10,308;1,171;1,42;2,159;1,946;1,8069;1,01077;0,549472;1,3514;0,829751;0,2447;1,20262;0,7027;0,466252;0,414441;0,272253;8,4;3,82;3,51;1,41;1,14;1,366545;6,531584;1,051394;1,650701;2,981455;3,320468;4,083896;3,520052;1,531481;2,62961;8,876519;3,987792;2,255221;4,695169;3,625922;1,411688;4,02374;3,446286;2,16;1,32;7,93;6,35;9,59;6,38;2,75;5,06;3,01;3,36;3,32032;3,83;2,81;3,62;3,39;2,79;1,47;4,74;6,55;10,8;5,39;6,83;9,03;1,48;3,98;2,03;7,04;5,46;4,14;0,07254;1,46624;3,4263;0,52325;0,18142;3,31877;1,54226;0,05181;3,09265;3,90826;0,01814;0,05702;1,11967;0,52355;5,054;2,722;4,253;4,866;0,886541;0,612196;6,6;1,75;1,45;3,4;3,03;2,53;2,06;2,41;1,78;1,36;1,75;1,78;1,21;3,3;0,42;3,1;2,37;2,36;2,34;1,37;1,86;3,63;4,02;1,98;;13,28;2,61;;;;16,2;;4,78;0,89;0,44;1,35;2,55;0,74;1,67;0,2;;1,86;0,72;;3,99;;;0,827;0,32;0,61;1,38;0,86;0,43;0,84;0,74;0,51
22.04.2019 00:00;0,674;0,467;0,523;0,373;0,547;3,102;0,615;0,542;0,275;0,56;0,84;1,643;1,366;0,43;0,45;0,338;0,542;1,3015;0,562082;0,237414;0,9887;0,393953;0,4311;0,89158;0,3138;0,217584;0,40408;0,109921;1,07;0,57;0,37;0,2;0,43;0,584727;0,637974;0,192104;1,633091;1,389558;0,743325;0,837662;0,832468;0,782857;0,47361;0,948156;1,042182;1,956273;0,95787;0,828208;0,282701;0,70026;0,746571;0,53;0,43;0,85;1,01;1,23;0,6;0,55;1,32;0,65;0,65;1,07728;2,02;0,8;0,76;0,8;0,84;0,69;0,73;0,73;2,96;1,65;1,33;2,83;0,38;0,77;1,05;0,78;1,45;0,69;0,01036;;0,01814;0,05699;0,009;0,02857;0,00675;0,00518;0,02124;0,0622;0,01814;0,23328;0,04821;0,05702;0,811;0,907;0,546;10,692;0,450066;0,42594;0,5;0,46;0,206;0,274;0,37;0,36;0,41;0,42;0,32;0,4;0,294;0,44;0,287;0,33;0,2;0,55;0,5;0,62;0,94;0,39;0,79;0,69;0,76;0,52;0,57;1,16;0,78;0,88;1,61;;2,29;0,78;1,78;0,21;0,18;0,72;0,93;0,27;0,34;0,14;0,61;0,75;0,5;2,41;0,7;0,546;0,597;0,827;0,25;0,2;0,39;0,35;0,17;0,33;0,3;0,29
23.04.2019 00:00;0,674;0,467;0,523;0,373;0,547;3,102;0,615;0,542;0,275;0,56;0,84;1,643;1,366;0,43;0,45;0,338;0,542;1,3015;0,562082;0,237414;0,9887;0,393953;0,4311;0,89158;0,3138;0,217584;0,40408;0,109921;1,07;0,57;0,37;0,2;0,43;0,584727;0,637974;0,192104;1,633091;1,389558;0,743325;0,837662;0,832468;0,782857;0,47361;0,948156;1,042182;1,956273;0,95787;0,828208;0,282701;0,70026;0,746571;0,53;0,43;0,85;1,01;1,23;0,6;0,55;1,32;0,65;0,65;1,07728;2,02;0,8;0,76;0,8;0,84;0,69;0,73;0,73;2,96;1,65;1,33;2,83;0,38;0,77;1,05;0,78;1,45;0,69;0,01036;;;0,05699;0,009;0,02857;0,00675;0,00518;0,02124;0,0622;0,01814;0,23328;0,04821;0,05702;0,811;0,907;0,546;10,692;0,450066;0,42594;0,5;0,46;0,206;0,274;0,37;0,36;0,41;0,42;0,32;0,4;0,294;0,44;0,287;0,33;0,2;0,55;0,5;0,62;0,94;0,39;0,79;0,69;0,76;0,52;0,57;1,16;0,78;0,88;1,61;;2,29;0,78;1,78;0,21;0,18;0,72;0,93;0,27;0,34;0,14;0,61;0,75;0,5;2,41;0,7;0,546;0,597;0,827;0,25;0,2;0,39;0,35;0,17;0,33;0,3;0,29
24.04.2019 00:00;0,674;0,467;0,523;0,373;0,547;3,102;0,615;0,542;0,275;0,56;0,84;1,643;1,366;0,43;0,45;0,338;0,542;1,3015;0,562082;0,237414;0,9887;0,393953;0,4311;0,89158;0,3138;0,217584;0,40408;0,109921;1,07;0,57;0,37;0,2;0,43;0,584727;0,637974;0,192104;1,633091;1,389558;0,743325;0,837662;0,832468;0,782857;0,47361;0,948156;1,042182;;0,95787;0,828208;0,282701;0,70026;0,746571;0,53;0,43;0,85;1,01;1,23;0,6;0,55;1,32;0,65;0,65;1,07728;2,02;0,8;0,76;0,8;0,84;0,69;0,73;0,73;2,96;1,65;1,33;2,83;0,38;0,77;1,05;0,78;1,45;0,69;0,01036;;0,01814;0,05699;0,009;0,02857;0,00675;0,00518;0,02124;0,0622;0,01814;0,23328;0,04821;0,05702;0,811;0,907;0,546;10,692;0,450066;0,42594;0,5;0,46;0,206;0,274;0,37;0,36;0,41;0,42;0,32;0,4;0,294;0,44;0,287;0,33;0,2;0,55;0,5;0,62;0,94;0,39;0,79;0,69;0,76;0,52;0,57;1,16;0,78;0,88;1,61;;2,29;0,78;1,78;0,21;0,18;0,72;0,93;0,27;0,34;0,14;0,61;0,75;0,5;2,41;0,7;0,546;0,597;0,827;0,25;0,2;0,39;0,35;0,17;0,33;0,3;0,29
25.04.2019 00:00;0,674;0,467;0,523;0,373;0,547;3,102;0,615;0,542;0,275;;0,84;1,643;1,366;0,43;0,45;0,338;0,542;1,3015;0,562082;0,237414;0,9887;0,393953;0,4311;0,89158;0,3138;0,217584;0,40408;0,109921;1,07;0,57;0,37;0,2;0,43;0,584727;0,637974;0,192104;1,633091;1,389558;0,743325;0,837662;0,832468;0,782857;0,47361;0,948156;1,042182;;0,95787;0,828208;0,282701;0,70026;0,746571;0,53;0,43;0,85;1,01;1,23;0,6;0,55;1,32;0,65;0,65;1,07728;2,02;0,8;0,76;0,8;0,84;0,69;0,73;0,73;2,96;1,65;1,33;2,83;0,38;0,77;1,05;0,78;1,45;0,69;0,01036;;0,01814;0,05699;0,009;0,02857;0,00675;0,00518;0,02124;0,0622;0,01814;0,23328;0,04821;0,05702;0,811;0,907;0,546;10,692;0,450066;0,42594;0,5;0,46;0,206;0,274;0,37;0,36;0,41;0,42;0,32;0,4;0,294;0,44;0,287;0,33;0,2;0,55;0,5;0,62;0,94;0,39;0,79;0,69;0,76;0,52;0,57;1,16;0,78;0,88;1,61;;2,29;0,78;1,78;0,21;0,18;0,72;0,93;0,27;0,34;0,14;0,61;0,75;0,5;2,41;0,7;0,546;0,597;0,869;0,25;0,2;0,39;0,35;0,17;0,33;0,3;0,29
26.04.2019 00:00;0,674;0,467;;0,373;0,547;3,102;0,615;0,542;0,275;0,56;0,84;1,643;1,366;0,43;0,45;0,338;0,542;1,3015;0,562082;0,237414;0,9887;0,393953;0,4311;0,89158;0,3138;0,217584;0,40408;0,109921;1,07;0,57;0,37;0,2;0,43;0,584727;0,637974;0,192104;1,633091;1,389558;0,743325;0,837662;0,832468;0,782857;0,47361;0,948156;1,042182;;0,95787;0,828208;0,282701;0,70026;0,746571;0,53;0,43;0,85;1,01;1,23;0,6;0,55;1,32;0,65;0,65;1,07728;2,02;0,8;0,76;0,8;0,84;0,69;0,73;0,73;2,96;1,65;1,33;2,83;0,38;0,77;1,05;0,78;1,45;0,69;0,01036;;0,01814;0,05699;0,009;;0,00675;0,00518;0,02124;0,0622;0,01814;0,23328;0,04821;0,05702;0,811;0,907;0,546;10,692;0,450066;0,42594;0,5;0,46;0,206;0,274;0,37;0,36;0,41;0,42;0,32;0,4;0,294;0,44;0,287;0,33;0,2;0,55;0,5;0,62;0,94;0,39;0,79;0,69;0,76;0,52;0,57;1,16;0,78;0,88;1,61;;2,29;0,78;1,78;0,21;0,18;0,72;0,93;0,27;0,34;0,14;0,61;0,75;0,5;2,41;0,7;0,546;0,597;0,869;0,25;0,2;0,39;0,35;0,17;0,33;0,3;0,29
27.04.2019 00:00;0,674;0,467;;0,373;0,547;3,102;0,615;0,542;0,275;0,56;0,84;1,643;1,366;0,43;0,45;0,338;0,542;1,3015;0,562082;0,237414;0,9887;0,393953;0,4311;0,89158;0,3138;0,217584;0,40408;0,109921;1,07;0,57;0,37;0,2;0,43;0,584727;0,637974;0,192104;1,633091;1,389558;0,743325;0,837662;0,832468;0,782857;0,47361;0,948156;1,042182;1,956273;0,95787;0,828208;0,282701;0,70026;0,746571;0,53;0,43;0,85;1,01;1,23;0,6;0,55;1,32;0,65;0,65;1,07728;2,02;0,8;0,76;0,8;0,84;0,69;0,73;0,73;2,96;1,65;1,33;2,83;0,38;0,77;1,05;0,78;1,45;0,69;0,01036;;0,01814;0,05699;0,009;;0,00675;0,00518;0,02124;0,0622;0,01814;0,23328;0,04821;0,05702;0,811;0,907;0,546;10,692;0,450066;0,42594;0,5;0,46;0,206;0,274;0,37;0,36;0,41;0,42;0,32;0,4;0,74;0,44;0,287;0,33;0,2;0,55;0,5;0,62;0,94;0,39;0,79;0,69;0,76;0,52;0,57;1,16;0,78;0,88;1,61;;2,29;0,78;1,78;0,21;0,18;0,72;0,93;0,27;0,34;0,14;0,61;0,75;0,5;2,41;0,7;0,546;0,597;0,869;0,25;0,2;0,39;0,35;0,17;0,33;0,3;0,29
28.04.2019 00:00;0,674;0,467;;0,373;0,547;3,102;0,615;0,542;0,275;0,56;0,84;1,643;1,366;0,43;0,45;0,338;0,542;1,3015;0,562082;0,237414;0,9887;0,393953;0,4311;0,89158;0,3138;0,217584;0,40408;0,109921;1,07;0,57;0,37;0,2;0,43;0,584727;0,637974;0,192104;1,633091;1,389558;0,743325;0,837662;0,832468;0,782857;0,47361;0,948156;1,042182;1,956273;0,95787;0,828208;0,282701;0,70026;0,746571;0,53;0,43;0,85;1,01;1,23;0,6;0,55;1,32;0,65;0,65;1,07728;2,02;0,8;0,76;0,8;0,84;0,69;0,73;0,73;2,96;1,65;1,33;2,83;0,38;0,77;1,05;0,78;1,45;0,69;0,01036;;0,01814;0,05699;0,009;;0,00675;0,00518;0,02124;0,0622;0,11405;0,23328;0,04821;0,05702;0,811;0,907;0,546;10,692;0,450066;0,42594;0,5;0,46;0,206;0,274;0,37;0,36;0,41;0,42;0,32;0,4;0,74;0,44;0,287;0,33;0,2;0,55;0,5;0,62;0,94;0,39;0,79;0,69;0,76;0,52;0,57;1,16;0,78;0,88;1,61;;2,29;0,78;1,78;0,21;0,18;0,72;0,93;0,27;0,34;0,14;0,61;0,75;0,5;2,41;0,7;0,546;0,597;0,869;0,25;0,2;0,39;0,35;0,17;0,33;0,3;0,29
29.04.2019 00:00;0,793;0,467;;0,956;0,508;3,077;0,704;0,552;0,347;0,288;0,539;2,119;2,172;0,386;0,288;0,694;0,658;1,1631;0,434716;0,523498;0,6629;0,418836;0,3787;1,321835;;0,294775;0,433611;0,0733;2,82;0,69;0,9;0,33;0,61;0,179195;1,870416;0,330805;0,385117;0,888961;0,829532;0,673013;0,726182;0,157455;0,884364;2,686623;1,144909;0,38;1,30239;1,000104;0,232818;1,083506;0,915532;0,72;0,52;0,88;2,34;2,73;1;1,2;1,99;0,81;1,16;1,07208;1,33;0,86;1,14;1,39;1;0,78;1,47;2,22;4,54;2,66;2;3,02;0,56;0,82;1,7;1,74;1,57;1,4;0,10884;;0,82931;1,13457;0,19697;;0,49858;0,07253;0,32118;1,18186;0,11405;0,25922;0,36804;0,29029;0,679;0,648;1,143;1,205;0,455741;0,356421;1,68;0,81;0,5;0,9;0,93;1,13;0,99;0,82;0,65;0,38;0,74;0,58;0,49;0,76;0,15;2,2;1,32;1,42;1,04;1,31;1,28;1,51;1,56;0,68;;1,39;1,31;;;;3,65;;2,96;0,24;0,22;0,62;1,19;0,18;1,31;0,1;;0,86;0,62;;1,31;;;0,869;0,13;0,23;0,32;0,21;;0,26;0,61;0,19
30.04.2019 00:00;0,793;0,467;0,899;0,956;0,508;3,077;0,704;0,552;0,347;0,288;0,539;2,119;2,172;0,386;0,288;0,694;0,658;1,1631;0,434716;0,523498;0,6629;0,418836;0,3787;1,321835;;0,294775;0,433611;0,0733;2,82;0,69;0,9;0,33;0,61;0,179195;1,870416;0,330805;0,385117;0,888961;0,829532;0,673013;0,726182;0,157455;0,884364;2,686623;1,144909;0,38;1,30239;1,000104;0,232818;1,083506;0,915532;0,72;0,52;0,88;2,34;2,73;1;1,2;1,99;0,81;1,16;1,07208;1,33;0,86;1,14;1,39;1;0,78;1,47;2,22;4,54;2,66;2;3,02;0,56;0,82;1,7;1,74;1,57;1,4;0,10884;;0,82931;1,13457;0,19697;;0,49858;0,07253;0,32118;1,18186;0,11405;0,25922;0,36804;0,29029;0,679;0,648;1,143;1,205;0,455741;0,356421;1,68;0,81;0,5;0,9;0,93;1,13;0,99;0,82;0,65;0,38;0,74;0,58;0,49;0,76;0,15;2,2;1,32;1,42;1,04;1,31;1,28;1,51;1,56;0,68;;1,39;1,31;;;;3,65;;2,96;0,24;0,22;0,62;1,19;0,18;1,31;0,1;;0,86;0,62;;1,31;;;0,869;0,13;0,23;0,32;0,21;0,62;0,26;0,61;0,19
