"spotify_track_uri","genres","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"spotify:track:1ggfYTyrKICGFPQlMaJ4Kt","","0.684","0.588","0","-8.13","1","0.0278","0.505","0.000771","0.0689","0.325","117.949","audio_features","1ggfYTyrKICGFPQlMaJ4Kt","spotify:track:1ggfYTyrKICGFPQlMaJ4Kt","https://api.spotify.com/v1/tracks/1ggfYTyrKICGFPQlMaJ4Kt","https://api.spotify.com/v1/audio-analysis/1ggfYTyrKICGFPQlMaJ4Kt","184093","4"
"spotify:track:2Z09r6f7YvpCR0ni9If0OK","russian romanticism","0.285","0.0356","7","-24.094","1","0.0685","0.988","0.943","0.103","0.264","102.66","audio_features","2Z09r6f7YvpCR0ni9If0OK","spotify:track:2Z09r6f7YvpCR0ni9If0OK","https://api.spotify.com/v1/tracks/2Z09r6f7YvpCR0ni9If0OK","https://api.spotify.com/v1/audio-analysis/2Z09r6f7YvpCR0ni9If0OK","170533","4"
"spotify:track:3CimLLsH9OoZk4L0v6PLCV","classical, early modern classical, finnish classical, impressionism, post-romantic era","0.0951","0.148","8","-19.727","1","0.0393","0.95","0.89","0.0941","0.0392","79.113","audio_features","3CimLLsH9OoZk4L0v6PLCV","spotify:track:3CimLLsH9OoZk4L0v6PLCV","https://api.spotify.com/v1/tracks/3CimLLsH9OoZk4L0v6PLCV","https://api.spotify.com/v1/audio-analysis/3CimLLsH9OoZk4L0v6PLCV","615987","3"
"spotify:track:4bjz7uKh1q90JxmyoLAILd","baroque, classical, early music, german baroque","0.248","0.327","1","-21.701","0","0.0362","0.761","0.953","0.061","0.891","82.033","audio_features","4bjz7uKh1q90JxmyoLAILd","spotify:track:4bjz7uKh1q90JxmyoLAILd","https://api.spotify.com/v1/tracks/4bjz7uKh1q90JxmyoLAILd","https://api.spotify.com/v1/audio-analysis/4bjz7uKh1q90JxmyoLAILd","216027","4"
"spotify:track:4U62Hd2kvzSwIpEZ65CeAp","baroque, classical, early music, german baroque","0.153","0.19","3","-16.417","0","0.0374","0.961","0.386","0.0943","0.105","87.358","audio_features","4U62Hd2kvzSwIpEZ65CeAp","spotify:track:4U62Hd2kvzSwIpEZ65CeAp","https://api.spotify.com/v1/tracks/4U62Hd2kvzSwIpEZ65CeAp","https://api.spotify.com/v1/audio-analysis/4U62Hd2kvzSwIpEZ65CeAp","418693","4"
"spotify:track:7v9PHznmxWpqLnDC2ZJXTB","cello, compositional ambient, drone, icelandic classical, icelandic experimental, modern cello, soundtrack","0.153","0.0125","1","-33.89","1","0.0372","0.928","0.96","0.102","0.0373","94.2","audio_features","7v9PHznmxWpqLnDC2ZJXTB","spotify:track:7v9PHznmxWpqLnDC2ZJXTB","https://api.spotify.com/v1/tracks/7v9PHznmxWpqLnDC2ZJXTB","https://api.spotify.com/v1/audio-analysis/7v9PHznmxWpqLnDC2ZJXTB","83333","4"
"spotify:track:5ITkVcREu3WbV7ZmRhCTvo","soundtrack","0.234","0.00284","10","-37.299","0","0.0543","0.995","0.902","0.0955","0.0772","108.075","audio_features","5ITkVcREu3WbV7ZmRhCTvo","spotify:track:5ITkVcREu3WbV7ZmRhCTvo","https://api.spotify.com/v1/tracks/5ITkVcREu3WbV7ZmRhCTvo","https://api.spotify.com/v1/audio-analysis/5ITkVcREu3WbV7ZmRhCTvo","51440","3"
"spotify:track:7BfDyrKPnW11375k831lay","","0.195","0.314","7","-11.28","1","0.0335","0.97","0.849","0.153","0.089","138.992","audio_features","7BfDyrKPnW11375k831lay","spotify:track:7BfDyrKPnW11375k831lay","https://api.spotify.com/v1/tracks/7BfDyrKPnW11375k831lay","https://api.spotify.com/v1/audio-analysis/7BfDyrKPnW11375k831lay","180240","4"
"spotify:track:19wtMGj7cb2cu1ooQwh2fk","baroque, classical, early music, german baroque","0.219","0.29","1","-14.498","1","0.0418","0.983","0.919","0.0837","0.146","68.326","audio_features","19wtMGj7cb2cu1ooQwh2fk","spotify:track:19wtMGj7cb2cu1ooQwh2fk","https://api.spotify.com/v1/tracks/19wtMGj7cb2cu1ooQwh2fk","https://api.spotify.com/v1/audio-analysis/19wtMGj7cb2cu1ooQwh2fk","148387","4"
"spotify:track:3oEkrIfXfSh9zGnE7eBzSV","europop, swedish pop","0.454","0.788","6","-6.748","1","0.0371","0.574","0.000766","0.0859","0.52","126.15","audio_features","3oEkrIfXfSh9zGnE7eBzSV","spotify:track:3oEkrIfXfSh9zGnE7eBzSV","https://api.spotify.com/v1/tracks/3oEkrIfXfSh9zGnE7eBzSV","https://api.spotify.com/v1/audio-analysis/3oEkrIfXfSh9zGnE7eBzSV","294720","4"
"spotify:track:3eBgBKYv51v1ASEWQxv0r0","polish alternative, polish alternative rap, polish hip hop","0.605","0.589","11","-7.806","0","0.762","0.271","0","0.093","0.441","177.181","audio_features","3eBgBKYv51v1ASEWQxv0r0","spotify:track:3eBgBKYv51v1ASEWQxv0r0","https://api.spotify.com/v1/tracks/3eBgBKYv51v1ASEWQxv0r0","https://api.spotify.com/v1/audio-analysis/3eBgBKYv51v1ASEWQxv0r0","199682","4"
"spotify:track:2wOuqBB3E1of9VvS9jjPst","classical, impressionism, neoclassicism, post-romantic era","0.406","0.0093","8","-26.111","0","0.0401","0.991","0.874","0.107","0.0568","51.574","audio_features","2wOuqBB3E1of9VvS9jjPst","spotify:track:2wOuqBB3E1of9VvS9jjPst","https://api.spotify.com/v1/tracks/2wOuqBB3E1of9VvS9jjPst","https://api.spotify.com/v1/audio-analysis/2wOuqBB3E1of9VvS9jjPst","304093","4"
"spotify:track:2x6wqwvfD557BY1vdmEHbN","orchestral performance","0.497","0.636","7","-14.989","1","0.0347","0.889","0.86","0.173","0.939","134.104","audio_features","2x6wqwvfD557BY1vdmEHbN","spotify:track:2x6wqwvfD557BY1vdmEHbN","https://api.spotify.com/v1/tracks/2x6wqwvfD557BY1vdmEHbN","https://api.spotify.com/v1/audio-analysis/2x6wqwvfD557BY1vdmEHbN","275427","4"
"spotify:track:7DLjgLKFY1anprXULcIuPi","contemporary jazz, ecm-style jazz, italian jazz, jazz, jazz fusion, jazz trio, modern jazz trio, norwegian jazz, polish jazz, polish modern jazz, swedish jazz","0.346","0.393","0","-18.44","0","0.0366","0.606","0.906","0.0925","0.478","120.782","audio_features","7DLjgLKFY1anprXULcIuPi","spotify:track:7DLjgLKFY1anprXULcIuPi","https://api.spotify.com/v1/tracks/7DLjgLKFY1anprXULcIuPi","https://api.spotify.com/v1/audio-analysis/7DLjgLKFY1anprXULcIuPi","812080","5"
"spotify:track:2eBGMJpZXv2EOmgcZlUw9v","soundtrack","0.107","0.0109","0","-39.49","1","0.0372","0.812","0.927","0.105","0.0262","91.415","audio_features","2eBGMJpZXv2EOmgcZlUw9v","spotify:track:2eBGMJpZXv2EOmgcZlUw9v","https://api.spotify.com/v1/tracks/2eBGMJpZXv2EOmgcZlUw9v","https://api.spotify.com/v1/audio-analysis/2eBGMJpZXv2EOmgcZlUw9v","610093","4"
"spotify:track:7oVZwIIx35RFYVxKbkrxFY","hollywood, movie tunes","0.119","0.0274","1","-35.644","0","0.0441","0.972","0.953","0.056","0.0341","76.507","audio_features","7oVZwIIx35RFYVxKbkrxFY","spotify:track:7oVZwIIx35RFYVxKbkrxFY","https://api.spotify.com/v1/tracks/7oVZwIIx35RFYVxKbkrxFY","https://api.spotify.com/v1/audio-analysis/7oVZwIIx35RFYVxKbkrxFY","111707","3"
"spotify:track:3D0E9oVbTGMmo3SSAAvXdj","polish hip hop, polish trap","0.728","0.599","11","-8.128","0","0.216","0.584","0","0.0766","0.875","91.001","audio_features","3D0E9oVbTGMmo3SSAAvXdj","spotify:track:3D0E9oVbTGMmo3SSAAvXdj","https://api.spotify.com/v1/tracks/3D0E9oVbTGMmo3SSAAvXdj","https://api.spotify.com/v1/audio-analysis/3D0E9oVbTGMmo3SSAAvXdj","250854","4"
"spotify:track:4UGH6QUTlgXIRq97MYfAtc","polish alternative, polish indie, polish pop","0.685","0.775","3","-5.413","1","0.0348","0.00734","0.00226","0.379","0.624","127.953","audio_features","4UGH6QUTlgXIRq97MYfAtc","spotify:track:4UGH6QUTlgXIRq97MYfAtc","https://api.spotify.com/v1/tracks/4UGH6QUTlgXIRq97MYfAtc","https://api.spotify.com/v1/audio-analysis/4UGH6QUTlgXIRq97MYfAtc","240724","4"
"spotify:track:3THrpHBR0tovmdDCYxE9J4","american modern classical, classical, early modern classical, tin pan alley","0.439","0.524","4","-16.796","1","0.054","0.938","0.959","0.335","0.536","153.28","audio_features","3THrpHBR0tovmdDCYxE9J4","spotify:track:3THrpHBR0tovmdDCYxE9J4","https://api.spotify.com/v1/tracks/3THrpHBR0tovmdDCYxE9J4","https://api.spotify.com/v1/audio-analysis/3THrpHBR0tovmdDCYxE9J4","34933","3"
"spotify:track:3xLvjCekuoNM3mb1lNHAK3","early modern classical, polish classical, post-romantic era","0.291","0.179","11","-12.474","0","0.0373","0.955","0.623","0.191","0.107","92.335","audio_features","3xLvjCekuoNM3mb1lNHAK3","spotify:track:3xLvjCekuoNM3mb1lNHAK3","https://api.spotify.com/v1/tracks/3xLvjCekuoNM3mb1lNHAK3","https://api.spotify.com/v1/audio-analysis/3xLvjCekuoNM3mb1lNHAK3","407569","3"
"spotify:track:6LjXM26EoyBE8LESl5GtHz","classical, early modern classical, finnish classical, impressionism, post-romantic era","0.268","0.137","3","-20.827","1","0.042","0.951","0.857","0.0852","0.127","149.252","audio_features","6LjXM26EoyBE8LESl5GtHz","spotify:track:6LjXM26EoyBE8LESl5GtHz","https://api.spotify.com/v1/tracks/6LjXM26EoyBE8LESl5GtHz","https://api.spotify.com/v1/audio-analysis/6LjXM26EoyBE8LESl5GtHz","339413","4"
"spotify:track:0XHOl74BrJ6ApzvZwyRgxT","classical, classical era","0.14","0.0643","0","-22.09","0","0.0499","0.963","0.721","0.136","0.0695","78.611","audio_features","0XHOl74BrJ6ApzvZwyRgxT","spotify:track:0XHOl74BrJ6ApzvZwyRgxT","https://api.spotify.com/v1/tracks/0XHOl74BrJ6ApzvZwyRgxT","https://api.spotify.com/v1/audio-analysis/0XHOl74BrJ6ApzvZwyRgxT","701000","4"
"spotify:track:4H2njXrFG7Ol1AjYS7YTej","bebop, jazz, jazz fusion, jazz piano","0.543","0.534","0","-7.492","1","0.0332","0.55","0.225","0.0586","0.518","90.562","audio_features","4H2njXrFG7Ol1AjYS7YTej","spotify:track:4H2njXrFG7Ol1AjYS7YTej","https://api.spotify.com/v1/tracks/4H2njXrFG7Ol1AjYS7YTej","https://api.spotify.com/v1/audio-analysis/4H2njXrFG7Ol1AjYS7YTej","463333","4"
"spotify:track:068BPNYklLpBX6VhMCKsUX","classical, early romantic era, polish classical","0.261","0.0121","11","-30.288","1","0.037","0.991","0.822","0.0865","0.0571","139.027","audio_features","068BPNYklLpBX6VhMCKsUX","spotify:track:068BPNYklLpBX6VhMCKsUX","https://api.spotify.com/v1/tracks/068BPNYklLpBX6VhMCKsUX","https://api.spotify.com/v1/audio-analysis/068BPNYklLpBX6VhMCKsUX","215173","4"
"spotify:track:1N1ZpYUJc9fwrqk53FGgWv","australian dance, australian pop, pop","0.547","0.814","1","-6.191","1","0.12","0.0215","0","0.0475","0.724","92.986","audio_features","1N1ZpYUJc9fwrqk53FGgWv","spotify:track:1N1ZpYUJc9fwrqk53FGgWv","https://api.spotify.com/v1/tracks/1N1ZpYUJc9fwrqk53FGgWv","https://api.spotify.com/v1/audio-analysis/1N1ZpYUJc9fwrqk53FGgWv","205267","4"
"spotify:track:6g16JN2PKp9qNsb0Gltyxv","","0.453","0.26","9","-21.044","1","0.23","0.875","0.00212","0.126","0.226","77.79","audio_features","6g16JN2PKp9qNsb0Gltyxv","spotify:track:6g16JN2PKp9qNsb0Gltyxv","https://api.spotify.com/v1/tracks/6g16JN2PKp9qNsb0Gltyxv","https://api.spotify.com/v1/audio-analysis/6g16JN2PKp9qNsb0Gltyxv","300800","4"
"spotify:track:06saP1KfOa0j93jO8XnCUT","background jazz, belgian jazz, contemporary jazz, italian contemporary jazz, italian jazz, jazz, jazz fusion, vocal jazz","0.462","0.115","9","-20.827","1","0.0535","0.967","0.891","0.0996","0.055","84.417","audio_features","06saP1KfOa0j93jO8XnCUT","spotify:track:06saP1KfOa0j93jO8XnCUT","https://api.spotify.com/v1/tracks/06saP1KfOa0j93jO8XnCUT","https://api.spotify.com/v1/audio-analysis/06saP1KfOa0j93jO8XnCUT","274673","4"
"spotify:track:3nwD7N74cYKYqFjsmAgNob","hollywood, movie tunes","0.234","0.194","6","-22.393","0","0.059","0.816","0.912","0.224","0.0313","68.663","audio_features","3nwD7N74cYKYqFjsmAgNob","spotify:track:3nwD7N74cYKYqFjsmAgNob","https://api.spotify.com/v1/tracks/3nwD7N74cYKYqFjsmAgNob","https://api.spotify.com/v1/audio-analysis/3nwD7N74cYKYqFjsmAgNob","89799","4"
"spotify:track:2WMyu5IYgxEuCd6xgFgJrl","adult standards","0.203","0.0895","2","-19.755","0","0.0404","0.971","0.0213","0.108","0.115","173.451","audio_features","2WMyu5IYgxEuCd6xgFgJrl","spotify:track:2WMyu5IYgxEuCd6xgFgJrl","https://api.spotify.com/v1/tracks/2WMyu5IYgxEuCd6xgFgJrl","https://api.spotify.com/v1/audio-analysis/2WMyu5IYgxEuCd6xgFgJrl","173533","1"
"spotify:track:2tUBqZG2AbRi7Q0BIrVrEj","dance pop, pop, urban contemporary","0.709","0.824","1","-8.824","1","0.0453","0.207","0.000307","0.0888","0.867","118.818","audio_features","2tUBqZG2AbRi7Q0BIrVrEj","spotify:track:2tUBqZG2AbRi7Q0BIrVrEj","https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj","https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj","291293","4"
"spotify:track:4pbG9SUmWIvsROVLF0zF9s","beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock","0.49","0.715","7","-5.549","1","0.0476","0.386","0","0.311","0.866","130.726","audio_features","4pbG9SUmWIvsROVLF0zF9s","spotify:track:4pbG9SUmWIvsROVLF0zF9s","https://api.spotify.com/v1/tracks/4pbG9SUmWIvsROVLF0zF9s","https://api.spotify.com/v1/audio-analysis/4pbG9SUmWIvsROVLF0zF9s","145747","4"
"spotify:track:7cFChhyGvEBrAU5AW3wCQB","adult standards, easy listening, lounge","0.532","0.249","8","-13.429","1","0.0363","0.576","2.23e-06","0.176","0.421","113.641","audio_features","7cFChhyGvEBrAU5AW3wCQB","spotify:track:7cFChhyGvEBrAU5AW3wCQB","https://api.spotify.com/v1/tracks/7cFChhyGvEBrAU5AW3wCQB","https://api.spotify.com/v1/audio-analysis/7cFChhyGvEBrAU5AW3wCQB","164160","4"
"spotify:track:19slC7k8bsPOAKDjHYLU2W","british folk, classic rock, folk, folk rock, mellow gold, rock, singer-songwriter, soft rock","0.499","0.33","7","-11.467","1","0.0348","0.589","4.21e-05","0.102","0.395","135.993","audio_features","19slC7k8bsPOAKDjHYLU2W","spotify:track:19slC7k8bsPOAKDjHYLU2W","https://api.spotify.com/v1/tracks/19slC7k8bsPOAKDjHYLU2W","https://api.spotify.com/v1/audio-analysis/19slC7k8bsPOAKDjHYLU2W","221000","4"
"spotify:track:7Ca0g41YwNCcCFAwGUjuoS","permanent wave, soft rock, sophisti-pop","0.41","0.934","0","-6.537","1","0.0781","0.055","0","0.702","0.494","117.954","audio_features","7Ca0g41YwNCcCFAwGUjuoS","spotify:track:7Ca0g41YwNCcCFAwGUjuoS","https://api.spotify.com/v1/tracks/7Ca0g41YwNCcCFAwGUjuoS","https://api.spotify.com/v1/audio-analysis/7Ca0g41YwNCcCFAwGUjuoS","281840","4"
"spotify:track:1FSf2JmNY7qCq5GK8ZB67w","bebop, jazz, jazz fusion, jazz trio, stride, vocal jazz","0.442","0.374","5","-19.553","1","0.0383","0.753","0.912","0.615","0.472","133.285","audio_features","1FSf2JmNY7qCq5GK8ZB67w","spotify:track:1FSf2JmNY7qCq5GK8ZB67w","https://api.spotify.com/v1/tracks/1FSf2JmNY7qCq5GK8ZB67w","https://api.spotify.com/v1/audio-analysis/1FSf2JmNY7qCq5GK8ZB67w","392840","4"
"spotify:track:3twm6swn2pwtK2fOfA1gye","baroque, classical, early music, german baroque","0.231","0.0181","8","-27.826","0","0.0512","0.958","0","0.113","0.0961","73.43","audio_features","3twm6swn2pwtK2fOfA1gye","spotify:track:3twm6swn2pwtK2fOfA1gye","https://api.spotify.com/v1/tracks/3twm6swn2pwtK2fOfA1gye","https://api.spotify.com/v1/audio-analysis/3twm6swn2pwtK2fOfA1gye","72200","4"
"spotify:track:3spdoTYpuCpmq19tuD0bOe","adult standards, easy listening, lounge","0.401","0.381","2","-7.458","1","0.0274","0.7","0","0.122","0.229","75.454","audio_features","3spdoTYpuCpmq19tuD0bOe","spotify:track:3spdoTYpuCpmq19tuD0bOe","https://api.spotify.com/v1/tracks/3spdoTYpuCpmq19tuD0bOe","https://api.spotify.com/v1/audio-analysis/3spdoTYpuCpmq19tuD0bOe","276800","4"
"spotify:track:4cxVnJQdxiMUDMXxRoAD3j","soundtrack","0.193","0.00404","5","-43.497","0","0.0475","0.98","0.952","0.077","0.0341","68.959","audio_features","4cxVnJQdxiMUDMXxRoAD3j","spotify:track:4cxVnJQdxiMUDMXxRoAD3j","https://api.spotify.com/v1/tracks/4cxVnJQdxiMUDMXxRoAD3j","https://api.spotify.com/v1/audio-analysis/4cxVnJQdxiMUDMXxRoAD3j","216893","4"
"spotify:track:3p82NtpQK3gHinatWXr6cQ","ecm-style jazz, jazz quartet, polish jazz","0.278","0.126","8","-18.939","0","0.0315","0.975","0.916","0.117","0.108","74.532","audio_features","3p82NtpQK3gHinatWXr6cQ","spotify:track:3p82NtpQK3gHinatWXr6cQ","https://api.spotify.com/v1/tracks/3p82NtpQK3gHinatWXr6cQ","https://api.spotify.com/v1/audio-analysis/3p82NtpQK3gHinatWXr6cQ","235893","3"
"spotify:track:6ruNyk4IvK8VuZ9mWMNJo5","classical, french romanticism, late romantic era","0.104","0.0266","6","-29.453","1","0.0399","0.949","0.78","0.0921","0.0384","89.649","audio_features","6ruNyk4IvK8VuZ9mWMNJo5","spotify:track:6ruNyk4IvK8VuZ9mWMNJo5","https://api.spotify.com/v1/tracks/6ruNyk4IvK8VuZ9mWMNJo5","https://api.spotify.com/v1/audio-analysis/6ruNyk4IvK8VuZ9mWMNJo5","588760","3"
"spotify:track:1VrMV0wQEHt8bYSWPUsQes","classical, early modern classical, german romanticism, post-romantic era","0.0793","0.0612","10","-24.293","1","0.0434","0.966","0.554","0.13","0.0351","81.853","audio_features","1VrMV0wQEHt8bYSWPUsQes","spotify:track:1VrMV0wQEHt8bYSWPUsQes","https://api.spotify.com/v1/tracks/1VrMV0wQEHt8bYSWPUsQes","https://api.spotify.com/v1/audio-analysis/1VrMV0wQEHt8bYSWPUsQes","507467","3"
"spotify:track:5YIoZxTB75hN5NvlL92hCB","hollywood, movie tunes","0.251","0.00779","6","-35.456","0","0.0377","0.989","0.835","0.0785","0.11","62.229","audio_features","5YIoZxTB75hN5NvlL92hCB","spotify:track:5YIoZxTB75hN5NvlL92hCB","https://api.spotify.com/v1/tracks/5YIoZxTB75hN5NvlL92hCB","https://api.spotify.com/v1/audio-analysis/5YIoZxTB75hN5NvlL92hCB","47800","5"
"spotify:track:70AJOJlSZhv6OhJptjMlTU","baroque, classical, early music, german baroque","0.281","0.538","1","-17.678","0","0.0324","0.852","0.783","0.0796","0.938","89.707","audio_features","70AJOJlSZhv6OhJptjMlTU","spotify:track:70AJOJlSZhv6OhJptjMlTU","https://api.spotify.com/v1/tracks/70AJOJlSZhv6OhJptjMlTU","https://api.spotify.com/v1/audio-analysis/70AJOJlSZhv6OhJptjMlTU","403680","4"
"spotify:track:2A98sTdvRUCx6nQHwljQAl","baroque, classical, early music, english baroque, german baroque","0.441","0.141","1","-22.2","0","0.0608","0.899","0.00301","0.164","0.293","147.935","audio_features","2A98sTdvRUCx6nQHwljQAl","spotify:track:2A98sTdvRUCx6nQHwljQAl","https://api.spotify.com/v1/tracks/2A98sTdvRUCx6nQHwljQAl","https://api.spotify.com/v1/audio-analysis/2A98sTdvRUCx6nQHwljQAl","216440","4"
"spotify:track:4uYupwfefeClO9Uj6Wpqz9","adult standards, jazz blues, swing, vocal jazz","0.286","0.145","0","-17.956","1","0.0358","0.601","1.3e-05","0.101","0.26","125.364","audio_features","4uYupwfefeClO9Uj6Wpqz9","spotify:track:4uYupwfefeClO9Uj6Wpqz9","https://api.spotify.com/v1/tracks/4uYupwfefeClO9Uj6Wpqz9","https://api.spotify.com/v1/audio-analysis/4uYupwfefeClO9Uj6Wpqz9","159960","4"
"spotify:track:72dEkoZPPWL8LuhQGLDpNZ","indie soul","0.88","0.588","10","-7.373","1","0.0369","0.497","0.504","0.0872","0.221","92.036","audio_features","72dEkoZPPWL8LuhQGLDpNZ","spotify:track:72dEkoZPPWL8LuhQGLDpNZ","https://api.spotify.com/v1/tracks/72dEkoZPPWL8LuhQGLDpNZ","https://api.spotify.com/v1/audio-analysis/72dEkoZPPWL8LuhQGLDpNZ","200101","4"
"spotify:track:6MBvwe7DJPyMnmwXX86mKX","polish alternative, polish pop, talent show","0.511","0.345","6","-10.765","1","0.0293","0.573","9.44e-06","0.0871","0.336","182.836","audio_features","6MBvwe7DJPyMnmwXX86mKX","spotify:track:6MBvwe7DJPyMnmwXX86mKX","https://api.spotify.com/v1/tracks/6MBvwe7DJPyMnmwXX86mKX","https://api.spotify.com/v1/audio-analysis/6MBvwe7DJPyMnmwXX86mKX","270453","3"
"spotify:track:4xaWsmSgkCOXOaxEF0ofjy","","0.486","0.1","10","-23.329","1","0.0419","0.963","0.861","0.0808","0.236","95.025","audio_features","4xaWsmSgkCOXOaxEF0ofjy","spotify:track:4xaWsmSgkCOXOaxEF0ofjy","https://api.spotify.com/v1/tracks/4xaWsmSgkCOXOaxEF0ofjy","https://api.spotify.com/v1/audio-analysis/4xaWsmSgkCOXOaxEF0ofjy","242600","4"
"spotify:track:1C9ovWu3ns2ip5F9iWYiIq","classical, classical era","0.465","0.187","9","-21.681","1","0.0496","0.968","0.809","0.121","0.685","156.849","audio_features","1C9ovWu3ns2ip5F9iWYiIq","spotify:track:1C9ovWu3ns2ip5F9iWYiIq","https://api.spotify.com/v1/tracks/1C9ovWu3ns2ip5F9iWYiIq","https://api.spotify.com/v1/audio-analysis/1C9ovWu3ns2ip5F9iWYiIq","295000","4"
"spotify:track:4ow1XH4hwe3yOGXG2eTTTY","bebop, big band, contemporary post-bop, free jazz, hard bop, jazz, jazz fusion, jazz saxophone, soul jazz, stride","0.575","0.187","0","-13.081","0","0.0513","0.927","0.876","0.166","0.342","107.469","audio_features","4ow1XH4hwe3yOGXG2eTTTY","spotify:track:4ow1XH4hwe3yOGXG2eTTTY","https://api.spotify.com/v1/tracks/4ow1XH4hwe3yOGXG2eTTTY","https://api.spotify.com/v1/audio-analysis/4ow1XH4hwe3yOGXG2eTTTY","525613","4"
"spotify:track:5DplagbvyClhB4q6okGcjo","german soundtrack, soundtrack","0.129","0.212","9","-18.08","0","0.0508","0.41","0.808","0.239","0.0376","177.107","audio_features","5DplagbvyClhB4q6okGcjo","spotify:track:5DplagbvyClhB4q6okGcjo","https://api.spotify.com/v1/tracks/5DplagbvyClhB4q6okGcjo","https://api.spotify.com/v1/audio-analysis/5DplagbvyClhB4q6okGcjo","195440","3"
"spotify:track:0PsCltC6FxjcX3moLWfL7v","polish alternative, polish pop","0.476","0.118","1","-10.527","1","0.0327","0.977","0.00102","0.0821","0.233","119.688","audio_features","0PsCltC6FxjcX3moLWfL7v","spotify:track:0PsCltC6FxjcX3moLWfL7v","https://api.spotify.com/v1/tracks/0PsCltC6FxjcX3moLWfL7v","https://api.spotify.com/v1/audio-analysis/0PsCltC6FxjcX3moLWfL7v","263320","4"
"spotify:track:30M6CngwEIBj2Jj9iJZ84r","ambient, compositional ambient, experimental classical, icelandic classical, icelandic experimental, nordic soundtrack, soundtrack","0.0628","0.0255","0","-27.536","0","0.0365","0.459","0.907","0.196","0.089","71.607","audio_features","30M6CngwEIBj2Jj9iJZ84r","spotify:track:30M6CngwEIBj2Jj9iJZ84r","https://api.spotify.com/v1/tracks/30M6CngwEIBj2Jj9iJZ84r","https://api.spotify.com/v1/audio-analysis/30M6CngwEIBj2Jj9iJZ84r","67877","3"
"spotify:track:3I36dtOV8YcxtXeGkM1akk","classical, post-romantic era, russian romanticism, ukrainian classical","0.388","0.29","5","-15.629","1","0.0372","0.967","0.917","0.148","0.458","142.779","audio_features","3I36dtOV8YcxtXeGkM1akk","spotify:track:3I36dtOV8YcxtXeGkM1akk","https://api.spotify.com/v1/tracks/3I36dtOV8YcxtXeGkM1akk","https://api.spotify.com/v1/audio-analysis/3I36dtOV8YcxtXeGkM1akk","46040","4"
"spotify:track:2xm9ihELo6xwrRKrBbPql9","bebop, big band, jazz, jazz saxophone, stride, swing, vocal jazz","0.659","0.113","10","-16.756","0","0.0569","0.976","0.88","0.179","0.738","95.063","audio_features","2xm9ihELo6xwrRKrBbPql9","spotify:track:2xm9ihELo6xwrRKrBbPql9","https://api.spotify.com/v1/tracks/2xm9ihELo6xwrRKrBbPql9","https://api.spotify.com/v1/audio-analysis/2xm9ihELo6xwrRKrBbPql9","182360","4"
"spotify:track:21lsdnxagzViwbRqNY0tCK","ambient, compositional ambient, experimental classical, icelandic classical, icelandic experimental, nordic soundtrack, soundtrack","0.22","0.043","4","-28.726","0","0.0438","0.975","0.402","0.062","0.11","118.456","audio_features","21lsdnxagzViwbRqNY0tCK","spotify:track:21lsdnxagzViwbRqNY0tCK","https://api.spotify.com/v1/tracks/21lsdnxagzViwbRqNY0tCK","https://api.spotify.com/v1/audio-analysis/21lsdnxagzViwbRqNY0tCK","165572","3"
"spotify:track:5maXVyAZAkkB3Cf0vca9CY","german soundtrack, soundtrack","0.289","0.206","9","-21.706","1","0.0415","0.28","0.662","0.0968","0.0384","159.959","audio_features","5maXVyAZAkkB3Cf0vca9CY","spotify:track:5maXVyAZAkkB3Cf0vca9CY","https://api.spotify.com/v1/tracks/5maXVyAZAkkB3Cf0vca9CY","https://api.spotify.com/v1/audio-analysis/5maXVyAZAkkB3Cf0vca9CY","188747","4"
"spotify:track:0jDax7d3c9O9zKR4enXfhS","classical, italian opera, italian romanticism, post-romantic era","0.162","0.119","9","-17.058","1","0.0459","0.975","0.00608","0.102","0.0518","171.331","audio_features","0jDax7d3c9O9zKR4enXfhS","spotify:track:0jDax7d3c9O9zKR4enXfhS","https://api.spotify.com/v1/tracks/0jDax7d3c9O9zKR4enXfhS","https://api.spotify.com/v1/audio-analysis/0jDax7d3c9O9zKR4enXfhS","228400","3"
"spotify:track:3yNsBTXPA3xI4Y0HteAInI","polish hip hop, polish trap","0.694","0.584","4","-7.828","0","0.143","0.162","4.11e-06","0.0942","0.247","107.954","audio_features","3yNsBTXPA3xI4Y0HteAInI","spotify:track:3yNsBTXPA3xI4Y0HteAInI","https://api.spotify.com/v1/tracks/3yNsBTXPA3xI4Y0HteAInI","https://api.spotify.com/v1/audio-analysis/3yNsBTXPA3xI4Y0HteAInI","74693","4"
