Województwo;Miejscowoœæ;Kod punktu pomiarowego;Nazwa punktu pomiarowego;Wspó³rz. pp WGS84 (d³. geogr.);Wspó³rz. pp WGS84 (szer. geogr.);Cel pomiaru;Data rozpoczêcia;Data zakoñczenia;Nazwa odcinka drogi;Czas odniesienia;Laeq po korekcie [dB]
podlaskie;Sztabin;D_20_000046_002;Sztabin Augustowska 60 Urz¹d Pocztowy;23,098833;53,680389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;28.09.2020 06:00;28.09.2020 22:00;odcinek DK8 w mieœcie Sztabin;Wieczór 4h;71,3
podlaskie;Sztabin;D_20_000046_002;Sztabin Augustowska 60 Urz¹d Pocztowy;23,098833;53,680389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;28.09.2020 22:00;29.09.2020 06:00;odcinek DK8 w mieœcie Sztabin;Noc 8h;69,3
podlaskie;Sztabin;D_20_000046_003;Sztabin Augustowska 36;23,101889;53,678972;Pañstwowy monitoring œrodowiska, art. 26 Poœ;29.09.2020 11:00;30.09.2020 11:00;odcinek DK8 w mieœcie Sztabin;Dzieñ 16h;69,8
podlaskie;Sztabin;D_20_000046_003;Sztabin Augustowska 36;23,101889;53,678972;Pañstwowy monitoring œrodowiska, art. 26 Poœ;29.09.2020 22:00;30.09.2020 06:00;odcinek DK8 w mieœcie Sztabin;Noc 8h;67,5
podlaskie;Sztabin;D_20_000046_004;Sztabin Augustowska 82 Parking Szko³y Podstawowej;23,09675;53,68475;Pañstwowy monitoring œrodowiska, art. 26 Poœ;15.07.2020 06:00;16.07.2020 06:00;odcinek DK8 w mieœcie Sztabin;Dzieñ 16h;67,6
podlaskie;Sztabin;D_20_000046_004;Sztabin Augustowska 82 Parking Szko³y Podstawowej;23,09675;53,68475;Pañstwowy monitoring œrodowiska, art. 26 Poœ;15.07.2020 22:00;16.07.2020 06:00;odcinek DK8 w mieœcie Sztabin;Noc 8h;65,7
podlaskie;Sztabin;D_20_000046_005;Sztabin Augustowska 5;23,102833;53,67825;Pañstwowy monitoring œrodowiska, art. 26 Poœ;20.10.2020 06:00;21.10.2020 06:00;odcinek DK8 w mieœcie Sztabin;Dzieñ 16h;69,7
podlaskie;Sztabin;D_20_000046_005;Sztabin Augustowska 5;23,102833;53,67825;Pañstwowy monitoring œrodowiska, art. 26 Poœ;20.10.2020 06:00;21.10.2020 06:00;odcinek DK8 w mieœcie Sztabin;Noc 8h;67,4
podlaskie;Sztabin;D_20_000046_006;Sztabin Brzostowskiego 1;23,104667;53,677083;Pañstwowy monitoring œrodowiska, art. 26 Poœ;22.10.2020 06:00;23.10.2020 06:00;odcinek DK8 w mieœcie Sztabin;Dzieñ 16h;71,7
podlaskie;Sztabin;D_20_000046_006;Sztabin Brzostowskiego 1;23,104667;53,677083;Pañstwowy monitoring œrodowiska, art. 26 Poœ;22.10.2020 06:00;23.10.2020 06:00;odcinek DK8 w mieœcie Sztabin;Noc 8h;69,3
podlaskie;Turna Du¿a;D_20_000151_001;Pp. nr 1 - Turna Du¿a;22,877167;52,378694;Pañstwowy monitoring œrodowiska, art. 26 Poœ;20.08.2020 06:00;23.08.2020 06:00;fragment drogi krajowej nr 19 (DK19) - Turna Du¿a;Dzieñ 16h;64,8
podlaskie;Turna Du¿a;D_20_000151_001;Pp. nr 1 - Turna Du¿a;22,877167;52,378694;Pañstwowy monitoring œrodowiska, art. 26 Poœ;20.08.2020 06:00;23.08.2020 06:00;fragment drogi krajowej nr 19 (DK19) - Turna Du¿a;Dzieñ 16h;66,1
podlaskie;Turna Du¿a;D_20_000151_001;Pp. nr 1 - Turna Du¿a;22,877167;52,378694;Pañstwowy monitoring œrodowiska, art. 26 Poœ;20.08.2020 06:00;23.08.2020 06:00;fragment drogi krajowej nr 19 (DK19) - Turna Du¿a;Dzieñ 16h;66,5
podlaskie;Turna Du¿a;D_20_000151_001;Pp. nr 1 - Turna Du¿a;22,877167;52,378694;Pañstwowy monitoring œrodowiska, art. 26 Poœ;20.08.2020 06:00;23.08.2020 06:00;fragment drogi krajowej nr 19 (DK19) - Turna Du¿a;Noc 8h;58,1
podlaskie;Turna Du¿a;D_20_000151_001;Pp. nr 1 - Turna Du¿a;22,877167;52,378694;Pañstwowy monitoring œrodowiska, art. 26 Poœ;20.08.2020 06:00;23.08.2020 06:00;fragment drogi krajowej nr 19 (DK19) - Turna Du¿a;Noc 8h;61,7
podlaskie;Turna Du¿a;D_20_000151_001;Pp. nr 1 - Turna Du¿a;22,877167;52,378694;Pañstwowy monitoring œrodowiska, art. 26 Poœ;20.08.2020 06:00;23.08.2020 06:00;fragment drogi krajowej nr 19 (DK19) - Turna Du¿a;Noc 8h;62,1
podlaskie;Wasilków;D_20_000149_001;Wasilków 11 listopada 37;23,227889;53,211;Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŒ;27.07.2020 22:00;28.07.2020 06:00;Droga powiatowa 1428B Wasilków - Studzianki;Noc 8h;46
podlaskie;Wasilków;D_20_000149_001;Wasilków 11 listopada 37;23,227889;53,211;Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŒ;28.07.2020 06:00;29.07.2020 06:00;Droga powiatowa 1428B Wasilków - Studzianki;Dzieñ 16h;59,8
podlaskie;Wasilków;D_20_000149_001;Wasilków 11 listopada 37;23,227889;53,211;Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŒ;28.07.2020 06:00;29.07.2020 06:00;Droga powiatowa 1428B Wasilków - Studzianki;Noc 8h;48,5
podlaskie;Wizna;D_20_000145_001;Szosa Bia³ostocka 3, Wizna;22,385306;53,201389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;13.06.2020 06:00;13.06.2020 22:00;Droga krajowa numer 64 Pi¹tnica - Je¿ewo Stare;Dzieñ 12h;62,8
podlaskie;Wizna;D_20_000145_001;Szosa Bia³ostocka 3, Wizna;22,385306;53,201389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;13.06.2020 06:00;13.06.2020 22:00;Droga krajowa numer 64 Pi¹tnica - Je¿ewo Stare;Wieczór 4h;60,7
podlaskie;Wizna;D_20_000145_001;Szosa Bia³ostocka 3, Wizna;22,385306;53,201389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;13.06.2020 22:00;14.06.2020 06:00;Droga krajowa numer 64 Pi¹tnica - Je¿ewo Stare;Noc 8h;53,1
podlaskie;Wizna;D_20_000145_001;Szosa Bia³ostocka 3, Wizna;22,385306;53,201389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;15.06.2020 06:00;15.06.2020 22:00;Droga krajowa numer 64 Pi¹tnica - Je¿ewo Stare;Dzieñ 12h;64,4
podlaskie;Wizna;D_20_000145_001;Szosa Bia³ostocka 3, Wizna;22,385306;53,201389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;15.06.2020 06:00;15.06.2020 22:00;Droga krajowa numer 64 Pi¹tnica - Je¿ewo Stare;Wieczór 4h;60,6
podlaskie;Wizna;D_20_000145_001;Szosa Bia³ostocka 3, Wizna;22,385306;53,201389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;15.06.2020 22:00;16.06.2020 06:00;Droga krajowa numer 64 Pi¹tnica - Je¿ewo Stare;Noc 8h;57,7
podlaskie;Wizna;D_20_000145_001;Szosa Bia³ostocka 3, Wizna;22,385306;53,201389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;16.06.2020 06:00;16.06.2020 22:00;Droga krajowa numer 64 Pi¹tnica - Je¿ewo Stare;Dzieñ 12h;64,5
podlaskie;Wizna;D_20_000145_001;Szosa Bia³ostocka 3, Wizna;22,385306;53,201389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;16.06.2020 06:00;16.06.2020 22:00;Droga krajowa numer 64 Pi¹tnica - Je¿ewo Stare;Wieczór 4h;61,7
podlaskie;Wizna;D_20_000145_001;Szosa Bia³ostocka 3, Wizna;22,385306;53,201389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;16.06.2020 22:00;17.06.2020 06:00;Droga krajowa numer 64 Pi¹tnica - Je¿ewo Stare;Noc 8h;56,9
podlaskie;Wizna;D_20_000145_001;Szosa Bia³ostocka 3, Wizna;22,385306;53,201389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.07.2020 06:00;05.07.2020 06:00;Droga krajowa numer 64 Pi¹tnica - Je¿ewo Stare;Dzieñ 12h;61,5
podlaskie;Wizna;D_20_000145_001;Szosa Bia³ostocka 3, Wizna;22,385306;53,201389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.07.2020 06:00;05.07.2020 06:00;Droga krajowa numer 64 Pi¹tnica - Je¿ewo Stare;Noc 8h;54
podlaskie;Wizna;D_20_000145_001;Szosa Bia³ostocka 3, Wizna;22,385306;53,201389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;04.07.2020 06:00;05.07.2020 06:00;Droga krajowa numer 64 Pi¹tnica - Je¿ewo Stare;Wieczór 4h;59,5
podlaskie;Wizna;D_20_000145_001;Szosa Bia³ostocka 3, Wizna;22,385306;53,201389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;06.07.2020 06:00;07.07.2020 06:00;Droga krajowa numer 64 Pi¹tnica - Je¿ewo Stare;Dzieñ 12h;63,9
podlaskie;Wizna;D_20_000145_001;Szosa Bia³ostocka 3, Wizna;22,385306;53,201389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;06.07.2020 06:00;07.07.2020 06:00;Droga krajowa numer 64 Pi¹tnica - Je¿ewo Stare;Noc 8h;56
podlaskie;Wizna;D_20_000145_001;Szosa Bia³ostocka 3, Wizna;22,385306;53,201389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;06.07.2020 06:00;07.07.2020 06:00;Droga krajowa numer 64 Pi¹tnica - Je¿ewo Stare;Wieczór 4h;60,4
podlaskie;Wizna;D_20_000145_001;Szosa Bia³ostocka 3, Wizna;22,385306;53,201389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;19.09.2020 06:00;19.09.2020 22:00;Droga krajowa numer 64 Pi¹tnica - Je¿ewo Stare;Dzieñ 12h;61,7
podlaskie;Wizna;D_20_000145_001;Szosa Bia³ostocka 3, Wizna;22,385306;53,201389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;19.09.2020 06:00;19.09.2020 22:00;Droga krajowa numer 64 Pi¹tnica - Je¿ewo Stare;Wieczór 4h;59,5
podlaskie;Wizna;D_20_000145_001;Szosa Bia³ostocka 3, Wizna;22,385306;53,201389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;19.09.2020 22:00;20.09.2020 06:00;Droga krajowa numer 64 Pi¹tnica - Je¿ewo Stare;Noc 8h;52,9
podlaskie;Wizna;D_20_000145_001;Szosa Bia³ostocka 3, Wizna;22,385306;53,201389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;21.09.2020 06:00;21.09.2020 22:00;Droga krajowa numer 64 Pi¹tnica - Je¿ewo Stare;Dzieñ 12h;63,4
podlaskie;Wizna;D_20_000145_001;Szosa Bia³ostocka 3, Wizna;22,385306;53,201389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;21.09.2020 06:00;21.09.2020 22:00;Droga krajowa numer 64 Pi¹tnica - Je¿ewo Stare;Wieczór 4h;59,9
podlaskie;Wizna;D_20_000145_001;Szosa Bia³ostocka 3, Wizna;22,385306;53,201389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;21.09.2020 22:00;22.09.2020 06:00;Droga krajowa numer 64 Pi¹tnica - Je¿ewo Stare;Noc 8h;59,1
podlaskie;Wizna;D_20_000145_001;Szosa Bia³ostocka 3, Wizna;22,385306;53,201389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;22.09.2020 06:00;22.09.2020 22:00;Droga krajowa numer 64 Pi¹tnica - Je¿ewo Stare;Dzieñ 12h;63,2
podlaskie;Wizna;D_20_000145_001;Szosa Bia³ostocka 3, Wizna;22,385306;53,201389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;22.09.2020 06:00;22.09.2020 22:00;Droga krajowa numer 64 Pi¹tnica - Je¿ewo Stare;Wieczór 4h;60,2
podlaskie;Wizna;D_20_000145_001;Szosa Bia³ostocka 3, Wizna;22,385306;53,201389;Pañstwowy monitoring œrodowiska, art. 26 Poœ;22.09.2020 22:00;23.09.2020 06:00;Droga krajowa numer 64 Pi¹tnica - Je¿ewo Stare;Noc 8h;56,2
podlaskie;Wizna;D_20_000146_001;ul. Czarnieckiego 101;22,380389;53,191944;Pañstwowy monitoring œrodowiska, art. 26 Poœ;20.08.2020 06:00;21.08.2020 06:00;ul. Czarnieckiego, Wizna;Dzieñ 16h;59,6
podlaskie;Wizna;D_20_000146_001;ul. Czarnieckiego 101;22,380389;53,191944;Pañstwowy monitoring œrodowiska, art. 26 Poœ;20.08.2020 06:00;21.08.2020 06:00;ul. Czarnieckiego, Wizna;Noc 8h;46,6
podlaskie;Wizna;D_20_000146_002;ul. Czarnieckiego 128;22,386056;53,198861;Pañstwowy monitoring œrodowiska, art. 26 Poœ;02.07.2020 06:00;03.07.2020 06:00;ul. Czarnieckiego, Wizna;Dzieñ 16h;61,2
podlaskie;Wizna;D_20_000146_002;ul. Czarnieckiego 128;22,386056;53,198861;Pañstwowy monitoring œrodowiska, art. 26 Poœ;02.07.2020 06:00;03.07.2020 06:00;ul. Czarnieckiego, Wizna;Noc 8h;48,1
podlaskie;Wizna;D_20_000147_001;Parking przy Szkole Podstawowej, ul. Plac Kapitana W³adys³awa Raginisa 12;22,386056;53,192167;Pañstwowy monitoring œrodowiska, art. 26 Poœ;18.08.2020 06:00;19.08.2020 06:00;Plac Kapitana W³adys³awa Raginisa;Dzieñ 16h;50
podlaskie;Wizna;D_20_000147_001;Parking przy Szkole Podstawowej, ul. Plac Kapitana W³adys³awa Raginisa 12;22,386056;53,192167;Pañstwowy monitoring œrodowiska, art. 26 Poœ;18.08.2020 06:00;19.08.2020 06:00;Plac Kapitana W³adys³awa Raginisa;Noc 8h;40,4
podlaskie;Zwierki;D_20_000141_001;PPH8 - DK19 (68+800) - Zwierki;23,280833;53,06125;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);28.06.2020 18:00;29.06.2020 18:00;odcinek DK19 w gminie Zab³udów;Dzieñ 16h;72,1
podlaskie;Zwierki;D_20_000141_001;PPH8 - DK19 (68+800) - Zwierki;23,280833;53,06125;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);28.06.2020 18:00;29.06.2020 18:00;odcinek DK19 w gminie Zab³udów;Noc 8h;67,2
podlaskie;Zambrzyce-Króle;D_20_000099_001;PDH01 Zambrzyce - Króle 1;22,514322;53,098472;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);20.10.2020 23:00;21.10.2020 23:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Dzieñ 16h;56,7
podlaskie;Zambrzyce-Króle;D_20_000099_001;PDH01 Zambrzyce - Króle 1;22,514322;53,098472;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);20.10.2020 23:00;21.10.2020 23:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Noc 8h;55,5
podlaskie;Zambrzyce-Króle;D_20_000099_002;PDH02 Zambrzyce- Króle 7;22,516578;53,096853;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);20.10.2020 23:00;21.10.2020 23:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Dzieñ 16h;47,6
podlaskie;Zambrzyce-Króle;D_20_000099_002;PDH02 Zambrzyce- Króle 7;22,516578;53,096853;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);20.10.2020 23:00;21.10.2020 23:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Noc 8h;46,9
podlaskie; Zambrzyce Stare ;D_20_000099_003;PDH03 Zambrzyce Stare 1;22,524364;53,100803;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);20.10.2020 23:00;21.10.2020 23:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Dzieñ 16h;54,4
podlaskie; Zambrzyce Stare ;D_20_000099_003;PDH03 Zambrzyce Stare 1;22,524364;53,100803;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);20.10.2020 23:00;21.10.2020 23:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Noc 8h;52,4
podlaskie; Zambrzyce Stare ;D_20_000099_004;PDH04 Zambrzyce Stare 8;22,527697;53,100664;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);20.10.2020 23:00;21.10.2020 23:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Dzieñ 16h;51,3
podlaskie; Zambrzyce Stare ;D_20_000099_004;PDH04 Zambrzyce Stare 8;22,527697;53,100664;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);20.10.2020 23:00;21.10.2020 23:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Noc 8h;49,4
podlaskie;Nowe Zambrzyce;D_20_000099_005;PDH05 Nowe Zambrzyce 3;22,542517;53,101336;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);20.10.2020 23:00;21.10.2020 23:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Dzieñ 16h;50,4
podlaskie;Nowe Zambrzyce;D_20_000099_005;PDH05 Nowe Zambrzyce 3;22,542517;53,101336;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);20.10.2020 23:00;21.10.2020 23:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Noc 8h;47,7
podlaskie;Nowe Zambrzyce;D_20_000099_006;PDH06 Nowe Zambrzyce 9;22,542869;53,103178;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);20.10.2020 23:00;21.10.2020 23:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Dzieñ 16h;55,2
podlaskie;Nowe Zambrzyce;D_20_000099_006;PDH06 Nowe Zambrzyce 9;22,542869;53,103178;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);20.10.2020 23:00;21.10.2020 23:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Noc 8h;53,8
podlaskie;Nowe Zambrzyce;D_20_000099_007;PDH07 Nowe Zambrzyce 16;22,552408;53,105508;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);20.10.2020 23:00;21.10.2020 23:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Dzieñ 16h;56,8
podlaskie;Nowe Zambrzyce;D_20_000099_007;PDH07 Nowe Zambrzyce 16;22,552408;53,105508;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);20.10.2020 23:00;21.10.2020 23:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Noc 8h;54,9
podlaskie;Cibory Ga³eckie;D_20_000099_008;PDH08 Cibory Ga³eckie 42;22,568422;53,106419;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);20.10.2020 23:00;21.10.2020 23:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Dzieñ 16h;56,6
podlaskie;Cibory Ga³eckie;D_20_000099_008;PDH08 Cibory Ga³eckie 42;22,568422;53,106419;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);20.10.2020 23:00;21.10.2020 23:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Noc 8h;53,6
podlaskie;Cibory Ga³eckie;D_20_000099_009;PDH09 Cibory Ga³eckie 41;22,568814;53,109075;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);19.10.2020 22:00;20.10.2020 22:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Dzieñ 16h;53,2
podlaskie;Cibory Ga³eckie;D_20_000099_009;PDH09 Cibory Ga³eckie 41;22,568814;53,109075;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);19.10.2020 22:00;20.10.2020 22:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Noc 8h;51,5
podlaskie;Cibory- Ko³aczki;D_20_000099_010;PDH10 Cibory- Ko³aczki 2;22,580806;53,110225;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);19.10.2020 22:00;20.10.2020 22:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Dzieñ 16h;55,5
podlaskie;Cibory- Ko³aczki;D_20_000099_010;PDH10 Cibory- Ko³aczki 2;22,580806;53,110225;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);19.10.2020 22:00;20.10.2020 22:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Noc 8h;51,9
podlaskie;Cibory- Ko³aczki;D_20_000099_011;PDH11 Cibory-Ko³aczki 4;22,582075;53,110511;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);19.10.2020 22:00;20.10.2020 22:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Dzieñ 16h;51,1
podlaskie;Cibory- Ko³aczki;D_20_000099_011;PDH11 Cibory-Ko³aczki 4;22,582075;53,110511;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);19.10.2020 22:00;20.10.2020 22:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Noc 8h;47,5
podlaskie;Sikory- Paw³owiêta;D_20_000099_012;PDH12 Sikory- Paw³owiêta 17;22,625781;53,115864;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);19.10.2020 22:00;20.10.2020 22:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Dzieñ 16h;51,8
podlaskie;Sikory- Paw³owiêta;D_20_000099_012;PDH12 Sikory- Paw³owiêta 17;22,625781;53,115864;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);19.10.2020 22:00;20.10.2020 22:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Noc 8h;49,4
podlaskie;Sikory- Paw³owiêta;D_20_000099_013;PDH13 Sikory- Paw³owiêta 12;22,627456;53,114572;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);19.10.2020 22:00;20.10.2020 22:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Dzieñ 16h;52,6
podlaskie;Sikory- Paw³owiêta;D_20_000099_013;PDH13 Sikory- Paw³owiêta 12;22,627456;53,114572;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);19.10.2020 22:00;20.10.2020 22:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Noc 8h;47,2
podlaskie;Sikory- Paw³owiêta;D_20_000099_014;PDH14 Sikory- Piotrkowieta 8;22,642194;53,118119;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);19.10.2020 22:00;20.10.2020 22:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Dzieñ 16h;55,3
podlaskie;Sikory- Paw³owiêta;D_20_000099_014;PDH14 Sikory- Piotrkowieta 8;22,642194;53,118119;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);19.10.2020 22:00;20.10.2020 22:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Noc 8h;53,4
podlaskie;Milewo Zabiele ;D_20_000099_015;PDH15 Milewo Zabiele 16;22,672397;53,126186;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);19.10.2020 22:00;20.10.2020 22:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Dzieñ 16h;54,1
podlaskie;Milewo Zabiele ;D_20_000099_015;PDH15 Milewo Zabiele 16;22,672397;53,126186;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);19.10.2020 22:00;20.10.2020 22:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Noc 8h;52
podlaskie;Milewo Zabiele ;D_20_000099_016;PDH16 Milewo Zabiele 20;22,693883;53,127569;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);19.10.2020 22:00;20.10.2020 22:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Dzieñ 16h;57,9
podlaskie;Milewo Zabiele ;D_20_000099_016;PDH16 Milewo Zabiele 20;22,693883;53,127569;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);19.10.2020 22:00;20.10.2020 22:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Noc 8h;55,6
podlaskie;Je¿ewo Nowe;D_20_000099_017;PDH17 Je¿ewo Nowe 25;22,701764;53,128986;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);19.10.2020 22:00;20.10.2020 22:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Dzieñ 16h;60,5
podlaskie;Je¿ewo Nowe;D_20_000099_017;PDH17 Je¿ewo Nowe 25;22,701764;53,128986;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);19.10.2020 22:00;20.10.2020 22:00;Droga krajowa nr 8 (rozbudowana do S8) odcinek Mê¿enin- Je¿ewo;Noc 8h;57,8
podlaskie;Wyszomierz Wielki ;D_20_000101_001;PDH01 Wyszomierz Wielki 22;22,054325;52,888472;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);26.10.2020 22:00;27.10.2020 22:00;Droga krajowa nr 8 ( rozbudowana do S8) odcinek granica woj.Mazowieckiego- obwodnica Zambrowa;Dzieñ 16h;56,7
podlaskie;Wyszomierz Wielki ;D_20_000101_001;PDH01 Wyszomierz Wielki 22;22,054325;52,888472;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);26.10.2020 22:00;27.10.2020 22:00;Droga krajowa nr 8 ( rozbudowana do S8) odcinek granica woj.Mazowieckiego- obwodnica Zambrowa;Noc 8h;55,5
podlaskie;¯abikowo Prywatne;D_20_000101_002;PDH02 ¯abikowo Prywatne 19A;22,122933;52,925969;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);26.10.2020 22:00;27.10.2020 22:00;Droga krajowa nr 8 ( rozbudowana do S8) odcinek granica woj.Mazowieckiego- obwodnica Zambrowa;Dzieñ 16h;47,6
podlaskie;¯abikowo Prywatne;D_20_000101_002;PDH02 ¯abikowo Prywatne 19A;22,122933;52,925969;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);26.10.2020 22:00;27.10.2020 22:00;Droga krajowa nr 8 ( rozbudowana do S8) odcinek granica woj.Mazowieckiego- obwodnica Zambrowa;Noc 8h;41,9
podlaskie;Wyszomierz Wielki;D_20_000101_003;PDH03 Wyszomierz Wielki 20;22,055014;52,888708;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);26.10.2020 22:00;27.10.2020 22:00;Droga krajowa nr 8 ( rozbudowana do S8) odcinek granica woj.Mazowieckiego- obwodnica Zambrowa;Dzieñ 16h;54,4
podlaskie;Wyszomierz Wielki;D_20_000101_003;PDH03 Wyszomierz Wielki 20;22,055014;52,888708;Pomiar w trybie art.175 ust.3 Poœ (przebudowa);26.10.2020 22:00;27.10.2020 22:00;Droga krajowa nr 8 ( rozbudowana do S8) odcinek granica woj.Mazowieckiego- obwodnica Zambrowa;Noc 8h;52,4
