"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"ALB","Europe","Albania",2021-10-28,183873,591,549.143,2902,9,6.714,64001.818,205.713,191.144,1010.117,3.133,2.337,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1896652,1011039,885613,NA,5611,5188,66.02,35.19,30.83,NA,1806,2810,0.098,46.3,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-10-29,184340,467,531,2909,7,6.571,64164.37,162.552,184.828,1012.554,2.437,2.287,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1901824,1013959,887865,NA,5172,5126,66.2,35.29,30.9,NA,1784,2788,0.097,46.3,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-10-30,184887,547,519.286,2916,7,6.571,64354.768,190.398,180.751,1014.99,2.437,2.287,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4940,NA,NA,NA,NA,1719,2724,0.095,46.3,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-10-31,185300,413,514.857,2924,8,7.143,64498.523,143.755,179.21,1017.775,2.785,2.486,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4754,NA,NA,NA,NA,1655,2661,0.093,46.3,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-01,185497,197,505.286,2931,7,7.286,64567.094,68.571,175.878,1020.211,2.437,2.536,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1909861,1018154,891707,NA,NA,4353,66.48,35.44,31.04,NA,1515,2452,0.085,46.3,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-02,186222,725,516,2937,6,7,64819.449,252.355,179.607,1022.3,2.088,2.437,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4717,NA,NA,NA,NA,1642,2472,0.086,46.3,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-03,186793,571,501.571,2940,3,6.714,65018.201,198.752,174.585,1023.344,1.044,2.337,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1926604,1025180,898625,2799,NA,5080,67.06,35.68,31.28,0.1,1768,2492,0.087,46.3,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-04,187363,570,498.571,2944,4,6,65216.604,198.403,173.541,1024.736,1.392,2.088,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5139,NA,NA,NA,NA,1789,2325,0.081,46.3,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-05,187994,631,522,2948,4,5.571,65436.24,219.636,181.696,1026.129,1.392,1.939,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5261,NA,NA,NA,NA,1831,2213,0.077,46.3,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-06,187994,0,443.857,2948,0,4.571,65436.24,0,154.496,1026.129,0,1.591,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944676,1031588,904858,8230,NA,5739,67.69,35.91,31.5,0.29,1998,2319,0.081,46.3,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-07,189125,1131,546.429,2955,7,4.429,65829.915,393.674,190.199,1028.565,2.437,1.541,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947148,1032457,905876,8815,2472,5709,67.78,35.94,31.53,0.31,1987,2243,0.078,46.3,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-08,189355,230,551.143,2966,11,5,65909.972,80.058,191.84,1032.394,3.829,1.74,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6485,NA,NA,NA,NA,2257,2407,0.084,46.3,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-09,190125,770,557.571,2970,4,4.714,66177.991,268.019,194.077,1033.786,1.392,1.641,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1963359,1037546,910845,14968,NA,6447,68.34,36.11,31.7,0.52,2244,2268,0.079,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-10,190815,690,574.571,2975,5,5,66418.163,240.173,199.995,1035.527,1.74,1.74,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1971973,1040015,913524,18434,8614,6481,68.64,36.2,31.8,0.64,2256,2119,0.074,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-11,191440,625,582.429,2978,3,4.857,66635.711,217.548,202.73,1036.571,1.044,1.691,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980231,1042227,916432,21572,8258,6800,68.93,36.28,31.9,0.75,2367,2130,0.074,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-12,192013,573,574.143,2983,5,5,66835.159,199.448,199.845,1038.311,1.74,1.74,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6886,NA,NA,NA,NA,2397,2091,0.073,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-13,192600,587,658,2986,3,5.429,67039.48,204.321,229.034,1039.356,1.044,1.89,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6972,NA,NA,NA,NA,2427,2053,0.071,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-14,193075,475,564.286,2990,4,5,67204.816,165.336,196.414,1040.748,1.392,1.74,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000104,1047822,924194,28088,NA,7565,69.62,36.47,32.17,0.98,2633,2195,0.076,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-15,193269,194,559.143,2997,7,4.429,67272.342,67.527,194.624,1043.184,2.437,1.541,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7611,NA,NA,NA,NA,2649,2097,0.073,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-16,193856,587,533,3004,7,4.857,67476.663,204.321,185.525,1045.621,2.437,1.691,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016954,1051540,930527,34887,NA,7656,70.21,36.6,32.39,1.21,2665,1999,0.07,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-17,194472,616,522.429,3014,10,5.571,67691.078,214.415,181.845,1049.102,3.481,1.939,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025561,1053553,933630,38378,8607,7655,70.5,36.67,32.5,1.34,2665,1934,0.067,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-18,195021,549,511.571,3022,8,6.286,67882.172,191.094,178.066,1051.886,2.785,2.188,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2033766,1055690,936539,41537,8205,7648,70.79,36.75,32.6,1.45,2662,1923,0.067,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-19,195523,502,501.429,3029,7,6.571,68056.906,174.734,174.535,1054.323,2.437,2.287,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7491,NA,NA,NA,NA,2607,1859,0.065,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-20,195988,465,484,3035,6,7,68218.762,161.855,168.469,1056.411,2.088,2.437,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7334,NA,NA,NA,NA,2553,1794,0.062,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-21,195988,0,416.143,3035,0,6.429,68218.762,0,144.849,1056.411,0,2.238,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2050342,1059927,942903,47512,NA,7177,71.37,36.89,32.82,1.65,2498,1729,0.06,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-22,196611,623,477.429,3049,14,7.429,68435.613,216.851,166.182,1061.284,4.873,2.586,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7132,NA,NA,NA,NA,2482,1751,0.061,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-23,197167,556,473,3053,4,7,68629.144,193.53,164.64,1062.677,1.392,2.437,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7087,NA,NA,NA,NA,2467,1773,0.062,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-24,197776,609,472,3063,10,7,68841.122,211.978,164.292,1066.157,3.481,2.437,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2074670,1065961,951371,57338,NA,7016,72.21,37.1,33.11,2,2442,1773,0.062,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-25,198292,516,467.286,3068,5,6.571,69020.729,179.607,162.651,1067.898,1.74,2.287,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2081782,1067769,953489,60524,7112,6859,72.46,37.17,33.19,2.11,2387,1726,0.06,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-26,198732,440,458.429,3077,9,6.857,69173.883,153.154,159.568,1071.031,3.133,2.387,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6790,NA,NA,NA,NA,2363,1719,0.06,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-27,199137,405,449.857,3085,8,7.143,69314.854,140.971,156.585,1073.815,2.785,2.486,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6720,NA,NA,NA,NA,2339,1713,0.06,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-28,199555,418,509.571,3089,4,7.714,69460.35,145.496,177.37,1075.207,1.392,2.685,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2096897,1071871,959555,65471,NA,6651,72.99,37.31,33.4,2.28,2315,1706,0.059,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-29,199750,195,448.429,3092,3,6.143,69528.224,67.875,156.087,1076.252,1.044,2.138,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5788,NA,NA,NA,NA,2015,1474,0.051,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-11-30,199945,195,396.857,3096,4,6.143,69596.099,67.875,138.137,1077.644,1.392,2.138,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2101039,1072645,961013,67381,NA,4925,73.13,37.34,33.45,2.35,1714,1242,0.043,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-12-01,200173,228,342.429,3101,5,5.429,69675.461,79.361,119.191,1079.384,1.74,1.89,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2111797,1075332,965964,70501,10758,5304,73.51,37.43,33.62,2.45,1846,1339,0.047,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-12-02,200639,466,335.286,3104,3,5.143,69837.664,162.204,116.705,1080.429,1.044,1.79,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5639,NA,NA,NA,NA,1963,1449,0.05,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-12-03,201045,406,330.429,3108,4,4.429,69978.983,141.319,115.014,1081.821,1.392,1.541,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2130714,1080490,971974,78250,NA,6271,74.17,37.61,33.83,2.72,2183,1622,0.056,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-12-04,201402,357,323.571,3109,1,3.429,70103.246,124.263,112.628,1082.169,0.348,1.193,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6347,NA,NA,NA,NA,2209,1682,0.059,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-12-05,201730,328,310.714,3110,1,3,70217.415,114.169,108.152,1082.517,0.348,1.044,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2141863,1084071,975573,82219,NA,6424,74.55,37.73,33.96,2.86,2236,1743,0.061,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-12-06,201902,172,307.429,3115,5,3.286,70277.284,59.869,107.009,1084.257,1.74,1.144,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2151065,1087187,978333,85545,9202,7442,74.87,37.84,34.05,2.98,2590,2133,0.074,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-12-07,202295,393,335.714,3122,7,3.714,70414.078,136.794,116.854,1086.694,2.437,1.293,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2161198,1090591,981170,89437,10133,8594,75.23,37.96,34.15,3.11,2991,2564,0.089,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-12-08,202641,346,352.571,3126,4,3.571,70534.513,120.434,122.722,1088.086,1.392,1.243,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2166207,1092316,982658,91233,5009,7773,75.4,38.02,34.2,3.18,2706,2426,0.084,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-12-09,202863,222,317.714,3128,2,3.429,70611.786,77.273,110.589,1088.782,0.696,1.193,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7491,NA,NA,NA,NA,2607,2426,0.084,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-12-10,203215,352,310,3130,2,3.143,70734.309,122.523,107.904,1089.479,0.696,1.094,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7209,NA,NA,NA,NA,2509,2426,0.084,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-12-11,203524,309,303.143,3132,2,3.286,70841.864,107.556,105.517,1090.175,0.696,1.144,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7482,NA,NA,NA,NA,2604,2538,0.088,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-12-12,203787,263,293.857,3134,2,3.429,70933.408,91.544,102.285,1090.871,0.696,1.193,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2196145,1102621,992353,101171,NA,7755,76.44,38.38,34.54,3.52,2699,2650,0.092,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-12-13,203925,138,289,3140,6,3.571,70981.443,48.035,100.594,1092.959,2.088,1.243,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2206089,1105501,995500,105088,9944,7861,76.79,38.48,34.65,3.66,2736,2616,0.091,45.37,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-12-14,204301,376,286.571,3144,4,3.143,71112.319,130.877,99.749,1094.352,1.392,1.094,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2216402,1108572,998326,109504,10313,7886,77.15,38.59,34.75,3.81,2745,2569,0.089,NA,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-12-15,204627,326,283.714,3152,8,3.714,71225.792,113.473,98.754,1097.136,2.785,1.293,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2226267,1111494,1001189,113584,9865,8580,77.49,38.69,34.85,3.95,2986,2740,0.095,NA,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"ALB","Europe","Albania",2021-12-16,204928,301,295,3156,4,4,71330.563,104.771,102.682,1098.529,1.392,1.392,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2872934,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,NA,2.89,78.57,0.795,NA,NA,NA,NA
"AND","Europe","Andorra",2021-09-02,15052,6,5.143,130,0,0,194585.93,77.565,66.485,1680.585,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,2.068,0.0321,31.1,"people tested",NA,NA,NA,NA,NA,255,NA,NA,NA,NA,3297,86,0.111,51.85,77354,163.755,NA,NA,NA,NA,NA,109.135,7.97,29,37.8,NA,NA,83.73,0.868,NA,NA,NA,NA
"AND","Europe","Andorra",2021-09-03,15055,3,4.286,130,0,0,194624.712,38.783,55.404,1680.585,0,0,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,2.043,0.0271,36.9,"people tested",NA,NA,NA,NA,NA,243,NA,NA,NA,NA,3141,74,0.096,51.85,77354,163.755,NA,NA,NA,NA,NA,109.135,7.97,29,37.8,NA,NA,83.73,0.868,NA,NA,NA,NA
"AND","Europe","Andorra",2021-09-04,15055,0,4.286,130,0,0,194624.712,0,55.404,1680.585,0,0,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,2.017,0.0275,36.4,"people tested",NA,NA,NA,NA,NA,231,NA,NA,NA,NA,2986,62,0.08,51.85,77354,163.755,NA,NA,NA,NA,NA,109.135,7.97,29,37.8,NA,NA,83.73,0.868,NA,NA,NA,NA
"AND","Europe","Andorra",2021-09-05,15055,0,4.286,130,0,0,194624.712,0,55.404,1680.585,0,0,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,1.991,0.0278,35.9,"people tested",NA,NA,NA,NA,NA,218,NA,NA,NA,NA,2818,50,0.065,51.85,77354,163.755,NA,NA,NA,NA,NA,109.135,7.97,29,37.8,NA,NA,83.73,0.868,NA,NA,NA,NA
"AND","Europe","Andorra",2021-09-06,15069,14,5.286,130,0,0,194805.698,180.986,68.331,1680.585,0,0,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,210856,2725.858,NA,154,1.991,0.0343,29.1,"people tested",NA,NA,NA,NA,NA,218,NA,NA,NA,NA,2818,50,0.065,51.85,77354,163.755,NA,NA,NA,NA,NA,109.135,7.97,29,37.8,NA,NA,83.73,0.868,NA,NA,NA,NA
"AND","Europe","Andorra",2021-09-07,15070,1,5.286,130,0,0,194818.626,12.928,68.331,1680.585,0,0,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,1.978,0.0345,28.9,"people tested",NA,NA,NA,NA,NA,218,NA,NA,NA,NA,2818,50,0.065,51.85,77354,163.755,NA,NA,NA,NA,NA,109.135,7.97,29,37.8,NA,NA,83.73,0.868,NA,NA,NA,NA
"AND","Europe","Andorra",2021-09-08,15070,0,3.429,130,0,0,194818.626,0,44.323,1680.585,0,0,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,1.965,0.0226,44.3,"people tested",NA,NA,NA,NA,NA,218,NA,NA,NA,NA,2818,50,0.065,51.85,77354,163.755,NA,NA,NA,NA,NA,109.135,7.97,29,37.8,NA,NA,83.73,0.868,NA,NA,NA,NA
